geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor
1701107,Loures,2,M,31,20 - 24 anos,5421
1701109,Mafra,2,M,31,20 - 24 anos,2380
1111604,Monção,2,M,21,10 - 14 anos,327
2004101,Vila do Porto,2,M,92,85 e mais anos,90
2004502,Velas,2,M,92,85 e mais anos,97
2004603,São Roque do Pico,2,M,92,85 e mais anos,87
11D1820,Tarouca,T,HM,11,0 - 4 anos,250
11E0405,Macedo de Cavaleiros,T,HM,11,0 - 4 anos,381
11E0406,Miranda do Douro,T,HM,11,0 - 4 anos,144
11E0408,Mogadouro,T,HM,11,0 - 4 anos,196
1500806,Lagoa,T,HM,11,0 - 4 anos,1071
1500809,Monchique,T,HM,12,5 - 9 anos,195
1500811,Portimão,T,HM,12,5 - 9 anos,2930
1500816,Vila Real de Santo António,T,HM,12,5 - 9 anos,832
16E0614,Penela,2,M,91,80 - 84 anos,168
16G1802,Carregal do Sal,2,M,91,80 - 84 anos,281
3003103,Funchal,2,M,92,85 e mais anos,2147
1111602,Caminha,T,HM,11,0 - 4 anos,556
1500812,São Brás de Alportel,T,HM,11,0 - 4 anos,488
16B1012,Óbidos,T,HM,11,0 - 4 anos,517
16B1102,Arruda dos Vinhos,T,HM,11,0 - 4 anos,688
16B1104,Cadaval,T,HM,11,0 - 4 anos,471
11D1805,Lamego,T,HM,12,5 - 9 anos,827
11D1812,Penedono,T,HM,12,5 - 9 anos,78
11D1818,Sernancelhe,T,HM,12,5 - 9 anos,163
11D1820,Tarouca,T,HM,12,5 - 9 anos,300
11E0402,Bragança,T,HM,12,5 - 9 anos,1204
16G1824,Vouzela,2,M,91,80 - 84 anos,296
1111605,Paredes de Coura,T,HM,11,0 - 4 anos,278
1111607,Ponte de Lima,T,HM,11,0 - 4 anos,1457
1120306,Esposende,T,HM,11,0 - 4 anos,1554
1190307,Fafe,T,HM,11,0 - 4 anos,1734
2004203,Ponta Delgada,1,H,61,50 - 54 anos,2474
1861213,Ponte de Sor,1,H,62,55 - 59 anos,541
11A1310,Paredes,1,H,52,45 - 49 anos,3497
1120301,Amares,1,H,61,50 - 54 anos,695
1701511,Sesimbra,1,H,92,85 e mais anos,536
1811501,Alcácer do Sal,1,H,92,85 e mais anos,192
1811509,Santiago do Cacém,1,H,92,85 e mais anos,485
16J0906,Gouveia,2,M,11,0 - 4 anos,142
16J0911,Sabugal,2,M,11,0 - 4 anos,136
2004401,Santa Cruz da Graciosa,1,H,82,75 - 79 anos,65
1861203,Avis,1,H,91,80 - 84 anos,88
1861207,Elvas,1,H,91,80 - 84 anos,274
1861210,Marvão,1,H,91,80 - 84 anos,41
1851405,Benavente,1,H,92,85 e mais anos,300
1811509,Santiago do Cacém,2,M,11,0 - 4 anos,542
3003106,Porto Moniz,1,H,82,75 - 79 anos,50
3003201,Porto Santo,1,H,82,75 - 79 anos,78
1870713,Viana do Alentejo,1,H,91,80 - 84 anos,87
11D1711,Santa Marta de Penaguião,T,HM,52,45 - 49 anos,449
11D1812,Penedono,T,HM,52,45 - 49 anos,188
11B1709,Ribeira de Pena,T,HM,61,50 - 54 anos,391
1120302,Barcelos,T,HM,62,55 - 59 anos,9074
1111605,Paredes de Coura,T,HM,71,60 - 64 anos,626
1120301,Amares,T,HM,71,60 - 64 anos,1314
1120303,Braga,T,HM,71,60 - 64 anos,13296
1120306,Esposende,T,HM,71,60 - 64 anos,2453
11E0402,Bragança,T,HM,52,45 - 49 anos,2563
11C1301,Amarante,T,HM,61,50 - 54 anos,4063
11C1302,Baião,T,HM,61,50 - 54 anos,1374
11D1701,Alijó,T,HM,61,50 - 54 anos,709
11A0109,Santa Maria da Feira,T,HM,62,55 - 59 anos,11041
1190308,Guimarães,T,HM,71,60 - 64 anos,11659
11A0104,Arouca,T,HM,71,60 - 64 anos,1605
11D1805,Lamego,T,HM,61,50 - 54 anos,1903
11E0407,Mirandela,T,HM,61,50 - 54 anos,1517
11B1712,Valpaços,T,HM,62,55 - 59 anos,1096
11C0305,Celorico de Basto,T,HM,62,55 - 59 anos,1383
11C1307,Marco de Canaveses,T,HM,62,55 - 59 anos,4065
11A1317,Vila Nova de Gaia,T,HM,71,60 - 64 anos,21996
16B1101,Alenquer,T,HM,52,45 - 49 anos,3955
11C0106,Castelo de Paiva,1,H,92,85 e mais anos,167
1120313,Vila Verde,2,M,11,0 - 4 anos,940
1111609,Viana do Castelo,2,M,12,5 - 9 anos,1638
1190308,Guimarães,2,M,12,5 - 9 anos,3023
1190314,Vizela,2,M,12,5 - 9 anos,463
1191705,Mondim de Basto,2,M,12,5 - 9 anos,85
11D1818,Sernancelhe,1,H,91,80 - 84 anos,128
11E0411,Vimioso,1,H,91,80 - 84 anos,140
16G1809,Nelas,2,M,81,70 - 74 anos,501
16G1803,Castro Daire,2,M,82,75 - 79 anos,488
16G1806,Mangualde,2,M,82,75 - 79 anos,638
1701511,Sesimbra,2,M,71,60 - 64 anos,1783
1811509,Santiago do Cacém,2,M,71,60 - 64 anos,1199
1840214,Vidigueira,1,H,21,10 - 14 anos,123
1811505,Grândola,1,H,22,15 - 19 anos,334
1840203,Alvito,1,H,22,15 - 19 anos,42
1840206,Castro Verde,1,H,22,15 - 19 anos,155
2004101,Vila do Porto,1,H,12,5 - 9 anos,135
11E0410,Vila Flor,1,H,71,60 - 64 anos,234
11E0412,Vinhais,1,H,71,60 - 64 anos,324
1500803,Aljezur,1,H,71,60 - 64 anos,246
1500804,Castro Marim,1,H,71,60 - 64 anos,251
1500805,Faro,1,H,71,60 - 64 anos,2065
11A1316,Vila do Conde,1,H,72,65 - 69 anos,2319
11B1709,Ribeira de Pena,1,H,72,65 - 69 anos,277
11C0106,Castelo de Paiva,1,H,72,65 - 69 anos,496
11C1301,Amarante,1,H,72,65 - 69 anos,1752
1701512,Setúbal,1,H,72,65 - 69 anos,3472
16H,Beira Baixa,1,H,52,45 - 49 anos,2638
181,Alentejo Litoral,1,H,52,45 - 49 anos,3968
11D,Douro,1,H,61,50 - 54 anos,6534
112,Cávado,1,H,62,55 - 59 anos,14840
16B,Oeste,1,H,62,55 - 59 anos,12476
16I,Médio Tejo,2,M,12,5 - 9 anos,4164
119,Ave,2,M,21,10 - 14 anos,9020
11C,Tâmega e Sousa,2,M,21,10 - 14 anos,9603
16B1102,Arruda dos Vinhos,1,H,11,0 - 4 anos,374
16B1108,Lourinhã,1,H,11,0 - 4 anos,590
1701506,Moita,1,H,11,0 - 4 anos,1729
1701511,Sesimbra,1,H,11,0 - 4 anos,1270
1840204,Barrancos,1,H,11,0 - 4 anos,38
1840205,Beja,1,H,11,0 - 4 anos,799
1851406,Cartaxo,1,H,11,0 - 4 anos,466
1861201,Alter do Chão,1,H,11,0 - 4 anos,55
1861202,Arronches,1,H,11,0 - 4 anos,48
16F1004,Batalha,1,H,11,0 - 4 anos,355
16G1810,Oliveira de Frades,1,H,11,0 - 4 anos,187
16G1816,São Pedro do Sul,1,H,11,0 - 4 anos,216
16G1823,Viseu,1,H,11,0 - 4 anos,2025
16H0506,Oleiros,1,H,11,0 - 4 anos,55
16I0509,Sertã,1,H,11,0 - 4 anos,238
1500809,Monchique,1,H,81,70 - 74 anos,203
11D1701,Alijó,1,H,82,75 - 79 anos,298
11D1708,Peso da Régua,1,H,82,75 - 79 anos,305
16F1015,Pombal,1,H,71,60 - 64 anos,1850
3003108,Santa Cruz,1,H,72,65 - 69 anos,1009
3003110,São Vicente,1,H,72,65 - 69 anos,173
1500815,Vila do Bispo,1,H,81,70 - 74 anos,190
11E0405,Macedo de Cavaleiros,1,H,82,75 - 79 anos,445
11E0411,Vimioso,1,H,82,75 - 79 anos,147
1500806,Lagoa,1,H,82,75 - 79 anos,547
16H0502,Castelo Branco,1,H,71,60 - 64 anos,1790
16H0511,Vila Velha de Ródão,1,H,71,60 - 64 anos,119
16D0115,Ovar,1,H,81,70 - 74 anos,1500
16E0602,Cantanhede,1,H,81,70 - 74 anos,1142
16E0609,Miranda do Corvo,1,H,81,70 - 74 anos,359
16E0616,Tábua,1,H,82,75 - 79 anos,304
16I1418,Tomar,1,H,71,60 - 64 anos,1398
16J0904,Figueira de Castelo Rodrigo,1,H,71,60 - 64 anos,187
16J0905,Fornos de Algodres,1,H,71,60 - 64 anos,174
16J0908,Manteigas,1,H,71,60 - 64 anos,126
11B1703,Chaves,1,H,81,70 - 74 anos,1410
17,Área Metropolitana de Lisboa,1,H,51,40 - 44 anos,99648
11,Norte,1,H,52,45 - 49 anos,135642
18,Alentejo,1,H,61,50 - 54 anos,24924
17,Área Metropolitana de Lisboa,1,H,62,55 - 59 anos,86768
1870707,Mora,T,HM,51,40 - 44 anos,220
1701116,Odivelas,T,HM,61,50 - 54 anos,9994
1701510,Seixal,T,HM,61,50 - 54 anos,11879
1811501,Alcácer do Sal,T,HM,61,50 - 54 anos,686
16J0503,Covilhã,T,HM,62,55 - 59 anos,3339
16J0902,Almeida,T,HM,62,55 - 59 anos,430
16J0908,Manteigas,T,HM,62,55 - 59 anos,185
16J0909,Mêda,T,HM,62,55 - 59 anos,334
16J0910,Pinhel,T,HM,62,55 - 59 anos,593
1870712,Vendas Novas,T,HM,51,40 - 44 anos,729
1861211,Monforte,T,HM,52,45 - 49 anos,214
1840204,Barrancos,T,HM,61,50 - 54 anos,144
1840213,Serpa,T,HM,61,50 - 54 anos,1059
1840214,Vidigueira,T,HM,61,50 - 54 anos,375
16J0913,Trancoso,T,HM,62,55 - 59 anos,590
1701114,Vila Franca de Xira,T,HM,62,55 - 59 anos,9187
1701504,Barreiro,T,HM,62,55 - 59 anos,4896
3003101,Calheta,T,HM,51,40 - 44 anos,704
1870712,Vendas Novas,T,HM,52,45 - 49 anos,921
1870713,Viana do Alentejo,T,HM,52,45 - 49 anos,412
2004204,Povoação,T,HM,52,45 - 49 anos,457
1851412,Golegã,T,HM,61,50 - 54 anos,393
11A0119,Vale de Cambra,T,HM,61,50 - 54 anos,1584
1111601,Arcos de Valdevez,T,HM,62,55 - 59 anos,1292
1111603,Melgaço,T,HM,62,55 - 59 anos,514
2004801,Lajes das Flores,T,HM,62,55 - 59 anos,128
3003105,Ponta do Sol,T,HM,62,55 - 59 anos,689
3003106,Porto Moniz,T,HM,62,55 - 59 anos,209
3003201,Porto Santo,T,HM,62,55 - 59 anos,499
18,Alentejo,T,HM,91,80 - 84 anos,29594
11,Norte,T,HM,92,85 e mais anos,116209
15,Algarve,T,HM,92,85 e mais anos,15870
17,Área Metropolitana de Lisboa,T,HM,92,85 e mais anos,91534
20,Região Autónoma dos Açores,1,H,62,55 - 59 anos,8381
20,Região Autónoma dos Açores,1,H,72,65 - 69 anos,6268
30,Região Autónoma da Madeira,1,H,72,65 - 69 anos,6948
15,Algarve,1,H,82,75 - 79 anos,10547
30,Região Autónoma da Madeira,1,H,82,75 - 79 anos,3815
15,Algarve,1,H,91,80 - 84 anos,6942
15,Algarve,2,M,11,0 - 4 anos,10211
30,Região Autónoma da Madeira,2,M,12,5 - 9 anos,4932
11,Norte,2,M,21,10 - 14 anos,80258
15,Algarve,2,M,21,10 - 14 anos,11138
20,Região Autónoma dos Açores,2,M,21,10 - 14 anos,6389
16,Centro,2,M,22,15 - 19 anos,51966
11,Norte,1,H,T,Total,1739802
15,Algarve,2,M,T,Total,242050
30,Região Autónoma da Madeira,2,M,T,Total,134197
11E,Terras de Trás-os-Montes,1,H,11,0 - 4 anos,1641
170,Área Metropolitana de Lisboa,1,H,11,0 - 4 anos,70007
185,Lezíria do Tejo,1,H,11,0 - 4 anos,4908
11A,Área Metropolitana do Porto,1,H,12,5 - 9 anos,36638
16H,Beira Baixa,1,H,12,5 - 9 anos,1390
181,Alentejo Litoral,1,H,12,5 - 9 anos,1878
200,Região Autónoma dos Açores,1,H,12,5 - 9 anos,5685
17,Área Metropolitana de Lisboa,2,M,41,30 - 34 anos,88395
17,Área Metropolitana de Lisboa,2,M,42,35 - 39 anos,92958
30,Região Autónoma da Madeira,2,M,42,35 - 39 anos,7791
17,Área Metropolitana de Lisboa,2,M,52,45 - 49 anos,123656
30,Região Autónoma da Madeira,2,M,52,45 - 49 anos,10802
20,Região Autónoma dos Açores,2,M,61,50 - 54 anos,8745
17,Área Metropolitana de Lisboa,2,M,62,55 - 59 anos,102471
20,Região Autónoma dos Açores,2,M,71,60 - 64 anos,8297
1810211,Odemira,1,H,72,65 - 69 anos,936
3003107,Ribeira Brava,1,H,81,70 - 74 anos,260
3003109,Santana,1,H,81,70 - 74 anos,188
1500810,Olhão,1,H,71,60 - 64 anos,1364
16B1101,Alenquer,1,H,71,60 - 64 anos,1366
16B1104,Cadaval,1,H,71,60 - 64 anos,451
11C1307,Marco de Canaveses,1,H,72,65 - 69 anos,1325
11D0914,Vila Nova de Foz Côa,1,H,72,65 - 69 anos,292
1840213,Serpa,1,H,72,65 - 69 anos,500
1851404,Alpiarça,1,H,72,65 - 69 anos,214
1851412,Golegã,1,H,72,65 - 69 anos,171
1851415,Salvaterra de Magos,1,H,72,65 - 69 anos,695
1111607,Ponte de Lima,1,H,82,75 - 79 anos,874
16F1016,Porto de Mós,1,H,62,55 - 59 anos,821
16G1821,Tondela,1,H,62,55 - 59 anos,848
16G1824,Vouzela,1,H,62,55 - 59 anos,347
1851405,Benavente,1,H,51,40 - 44 anos,1154
1701106,Lisboa,1,H,52,45 - 49 anos,19493
1701109,Mafra,1,H,52,45 - 49 anos,4046
16I1421,Ourém,1,H,61,50 - 54 anos,1477
16I1419,Torres Novas,1,H,62,55 - 59 anos,1218
1851407,Chamusca,1,H,51,40 - 44 anos,230
1861210,Marvão,1,H,51,40 - 44 anos,84
1701105,Cascais,1,H,11,0 - 4 anos,4477
1701107,Loures,1,H,11,0 - 4 anos,5324
3003101,Calheta,1,H,32,25 - 29 anos,264
3003105,Ponta do Sol,1,H,32,25 - 29 anos,210
3003106,Porto Moniz,1,H,32,25 - 29 anos,54
1111601,Arcos de Valdevez,1,H,41,30 - 34 anos,452
16H0502,Castelo Branco,1,H,41,30 - 34 anos,1231
16I1411,Ferreira do Zêzere,1,H,41,30 - 34 anos,184
1861209,Gavião,1,H,42,35 - 39 anos,65
1861211,Monforte,1,H,42,35 - 39 anos,47
11A1315,Valongo,1,H,32,25 - 29 anos,2761
1111609,Viana do Castelo,1,H,41,30 - 34 anos,2086
1190311,Vieira do Minho,1,H,41,30 - 34 anos,259
16I1419,Torres Novas,1,H,41,30 - 34 anos,753
16J0904,Figueira de Castelo Rodrigo,1,H,41,30 - 34 anos,110
11B1713,Vila Pouca de Aguiar,1,H,32,25 - 29 anos,245
1701503,Almada,1,H,41,30 - 34 anos,4854
16G1811,Penalva do Castelo,1,H,42,35 - 39 anos,159
16H0506,Oleiros,1,H,42,35 - 39 anos,91
16D0101,Águeda,1,H,82,75 - 79 anos,1047
16D0102,Albergaria-a-Velha,1,H,82,75 - 79 anos,526
16D0108,Estarreja,1,H,82,75 - 79 anos,568
16D0117,Sever do Vouga,1,H,82,75 - 79 anos,309
16E0603,Coimbra,1,H,82,75 - 79 anos,3076
16E0604,Condeixa-a-Nova,1,H,82,75 - 79 anos,307
1701105,Cascais,1,H,71,60 - 64 anos,6319
1701106,Lisboa,1,H,71,60 - 64 anos,14288
11A1304,Gondomar,2,M,31,20 - 24 anos,4554
11A1306,Maia,2,M,31,20 - 24 anos,3838
11B1703,Chaves,2,M,31,20 - 24 anos,805
16E0609,Miranda do Corvo,2,M,12,5 - 9 anos,200
16E0615,Soure,2,M,12,5 - 9 anos,252
16F1003,Ansião,2,M,12,5 - 9 anos,158
1500811,Portimão,2,M,21,10 - 14 anos,1489
1500816,Vila Real de Santo António,2,M,21,10 - 14 anos,494
16B1005,Bombarral,2,M,21,10 - 14 anos,276
11C1301,Amarante,2,M,31,20 - 24 anos,1507
11C1305,Lousada,2,M,31,20 - 24 anos,1568
11D0409,Torre de Moncorvo,2,M,31,20 - 24 anos,116
11D1701,Alijó,2,M,31,20 - 24 anos,210
16G1811,Penalva do Castelo,2,M,12,5 - 9 anos,94
16B1112,Sobral de Monte Agraço,2,M,21,10 - 14 anos,329
16B1113,Torres Vedras,2,M,21,10 - 14 anos,1997
16D0102,Albergaria-a-Velha,2,M,21,10 - 14 anos,593
16D0118,Vagos,2,M,21,10 - 14 anos,498
2004601,Lajes do Pico,2,M,21,10 - 14 anos,96
3003109,Santana,2,M,21,10 - 14 anos,118
11D1707,Murça,2,M,31,20 - 24 anos,107
11D1714,Vila Real,2,M,31,20 - 24 anos,1314
16H0511,Vila Velha de Ródão,2,M,12,5 - 9 anos,49
18,Alentejo,2,M,81,70 - 74 anos,23501
20,Região Autónoma dos Açores,2,M,81,70 - 74 anos,5660
11,Norte,2,M,82,75 - 79 anos,91270
11E,Terras de Trás-os-Montes,2,M,62,55 - 59 anos,3850
16B,Oeste,2,M,62,55 - 59 anos,13896
16H,Beira Baixa,2,M,62,55 - 59 anos,2925
16I,Médio Tejo,2,M,62,55 - 59 anos,9013
16J,Beiras e Serra da Estrela,2,M,62,55 - 59 anos,7941
200,Região Autónoma dos Açores,2,M,71,60 - 64 anos,8297
111,Alto Minho,2,M,72,65 - 69 anos,8976
11B,Alto Tâmega,2,M,72,65 - 69 anos,3776
16H,Beira Baixa,2,M,92,85 e mais anos,3504
16J,Beiras e Serra da Estrela,2,M,92,85 e mais anos,8602
300,Região Autónoma da Madeira,2,M,92,85 e mais anos,4702
11A,Área Metropolitana do Porto,1,H,T,Total,844985
150,Algarve,1,H,T,Total,229950
16J,Beiras e Serra da Estrela,1,H,T,Total,99382
11B,Alto Tâmega,2,M,T,Total,43477
11C,Tâmega e Sousa,2,M,T,Total,210328
16H,Beira Baixa,2,M,T,Total,42127
16B,Oeste,2,M,82,75 - 79 anos,10200
186,Alto Alentejo,2,M,82,75 - 79 anos,3373
187,Alentejo Central,2,M,82,75 - 79 anos,4528
300,Região Autónoma da Madeira,2,M,82,75 - 79 anos,6063
11E,Terras de Trás-os-Montes,2,M,91,80 - 84 anos,3220
1811509,Santiago do Cacém,1,H,52,45 - 49 anos,1055
16J0907,Guarda,1,H,61,50 - 54 anos,1477
16J0910,Pinhel,1,H,61,50 - 54 anos,260
16J0504,Fundão,1,H,62,55 - 59 anos,897
16J0904,Figueira de Castelo Rodrigo,1,H,62,55 - 59 anos,173
1701106,Lisboa,1,H,62,55 - 59 anos,15699
1701109,Mafra,1,H,62,55 - 59 anos,2991
16J0912,Seia,1,H,82,75 - 79 anos,667
16H0507,Penamacor,1,H,91,80 - 84 anos,139
16F1010,Marinha Grande,1,H,92,85 e mais anos,499
16F1016,Porto de Mós,1,H,92,85 e mais anos,380
16D0117,Sever do Vouga,2,M,11,0 - 4 anos,160
16E0601,Arganil,2,M,11,0 - 4 anos,182
16E0603,Coimbra,2,M,11,0 - 4 anos,2647
1701107,Loures,1,H,82,75 - 79 anos,4301
1701115,Amadora,1,H,82,75 - 79 anos,3432
1701502,Alcochete,1,H,82,75 - 79 anos,352
16G1817,Sátão,1,H,92,85 e mais anos,194
16G1821,Tondela,1,H,92,85 e mais anos,486
16H0508,Proença-a-Nova,1,H,92,85 e mais anos,170
16I0509,Sertã,1,H,92,85 e mais anos,273
16F1002,Alvaiázere,2,M,11,0 - 4 anos,77
16F1007,Castanheira de Pêra,2,M,11,0 - 4 anos,26
1870704,Estremoz,1,H,31,20 - 24 anos,316
1870710,Redondo,1,H,31,20 - 24 anos,159
1870714,Vila Viçosa,1,H,31,20 - 24 anos,191
2004201,Lagoa,1,H,31,20 - 24 anos,482
1811505,Grândola,1,H,32,25 - 29 anos,327
1840205,Beja,1,H,32,25 - 29 anos,896
1840212,Ourique,1,H,32,25 - 29 anos,100
1500810,Olhão,1,H,41,30 - 34 anos,1106
1500815,Vila do Bispo,1,H,41,30 - 34 anos,147
1500816,Vila Real de Santo António,1,H,41,30 - 34 anos,444
16B1011,Nazaré,1,H,41,30 - 34 anos,366
16I1401,Abrantes,1,H,42,35 - 39 anos,806
16J0503,Covilhã,1,H,42,35 - 39 anos,1143
16J0902,Almeida,1,H,42,35 - 39 anos,105
2004205,Ribeira Grande,1,H,31,20 - 24 anos,1198
2004502,Velas,1,H,31,20 - 24 anos,127
2004603,São Roque do Pico,1,H,31,20 - 24 anos,80
1851406,Cartaxo,1,H,32,25 - 29 anos,569
1851414,Rio Maior,1,H,32,25 - 29 anos,638
1851416,Santarém,1,H,32,25 - 29 anos,1415
16B1113,Torres Vedras,1,H,41,30 - 34 anos,2465
16E0601,Arganil,1,H,41,30 - 34 anos,248
2,Região Autónoma dos Açores,T,HM,T,Total,239942
15,Algarve,T,HM,12,5 - 9 anos,20793
16,Centro,T,HM,21,10 - 14 anos,98117
16,Centro,T,HM,22,15 - 19 anos,106127
17,Área Metropolitana de Lisboa,T,HM,22,15 - 19 anos,152085
PT,Portugal,T,HM,21,10 - 14 anos,492132
2,Região Autónoma dos Açores,T,HM,41,30 - 34 anos,15199
1,Continente,T,HM,51,40 - 44 anos,689282
3,Região Autónoma da Madeira,T,HM,51,40 - 44 anos,18228
1,Continente,T,HM,71,60 - 64 anos,690675
3,Região Autónoma da Madeira,1,H,12,5 - 9 anos,5067
1,Continente,1,H,21,10 - 14 anos,238514
1,Continente,1,H,31,20 - 24 anos,272411
1,Continente,1,H,32,25 - 29 anos,266881
3,Região Autónoma da Madeira,1,H,51,40 - 44 anos,8837
1,Continente,1,H,82,75 - 79 anos,208274
2,Região Autónoma dos Açores,1,H,82,75 - 79 anos,3174
2,Região Autónoma dos Açores,1,H,91,80 - 84 anos,1861
30,Região Autónoma da Madeira,2,M,32,25 - 29 anos,6341
20,Região Autónoma dos Açores,1,H,31,20 - 24 anos,7451
18,Alentejo,1,H,32,25 - 29 anos,18088
30,Região Autónoma da Madeira,1,H,32,25 - 29 anos,6623
15,Algarve,1,H,51,40 - 44 anos,16174
16F1016,Porto de Mós,T,HM,T,Total,23536
1701110,Oeiras,2,M,T,Total,92391
16I0510,Vila de Rei,T,HM,T,Total,3392
1861214,Portalegre,1,H,12,5 - 9 anos,467
1870701,Alandroal,1,H,12,5 - 9 anos,69
1870706,Montemor-o-Novo,1,H,12,5 - 9 anos,331
11D1820,Tarouca,1,H,91,80 - 84 anos,111
11E0412,Vinhais,1,H,91,80 - 84 anos,257
1500803,Aljezur,1,H,91,80 - 84 anos,125
11C1302,Baião,1,H,92,85 e mais anos,201
11C1305,Lousada,1,H,92,85 e mais anos,299
11C1311,Penafiel,1,H,92,85 e mais anos,556
16G1823,Viseu,2,M,81,70 - 74 anos,3215
16G1824,Vouzela,2,M,81,70 - 74 anos,392
16F1003,Ansião,2,M,82,75 - 79 anos,444
1811505,Grândola,2,M,71,60 - 64 anos,506
1811513,Sines,2,M,71,60 - 64 anos,546
16J0907,Guarda,2,M,72,65 - 69 anos,1420
16J0913,Trancoso,2,M,72,65 - 69 anos,372
16H0506,Oleiros,2,M,82,75 - 79 anos,244
16I1410,Entroncamento,2,M,82,75 - 79 anos,538
1851409,Coruche,2,M,71,60 - 64 anos,709
1851412,Golegã,2,M,71,60 - 64 anos,193
1861201,Alter do Chão,2,M,71,60 - 64 anos,120
1701503,Almada,2,M,72,65 - 69 anos,6031
1810211,Odemira,2,M,72,65 - 69 anos,870
1811501,Alcácer do Sal,2,M,72,65 - 69 anos,459
16B1112,Sobral de Monte Agraço,T,HM,11,0 - 4 anos,512
16D0103,Anadia,T,HM,11,0 - 4 anos,911
16D0108,Estarreja,T,HM,11,0 - 4 anos,1077
11C1307,Marco de Canaveses,T,HM,12,5 - 9 anos,1906
11D0404,Freixo de Espada à Cinta,T,HM,12,5 - 9 anos,102
11D1711,Santa Marta de Penaguião,T,HM,12,5 - 9 anos,174
11D1714,Vila Real,T,HM,12,5 - 9 anos,1961
16I1402,Alcanena,2,M,91,80 - 84 anos,326
16I1411,Ferreira do Zêzere,2,M,91,80 - 84 anos,244
16I1420,Vila Nova da Barquinha,2,M,91,80 - 84 anos,186
16J0501,Belmonte,2,M,91,80 - 84 anos,186
16J0904,Figueira de Castelo Rodrigo,2,M,91,80 - 84 anos,201
11A0107,Espinho,T,HM,11,0 - 4 anos,1090
11A0109,Santa Maria da Feira,T,HM,11,0 - 4 anos,5342
11A0116,São João da Madeira,T,HM,11,0 - 4 anos,832
11A1316,Vila do Conde,T,HM,11,0 - 4 anos,3484
16E0611,Oliveira do Hospital,T,HM,11,0 - 4 anos,681
16E0616,Tábua,T,HM,11,0 - 4 anos,391
1851405,Benavente,2,M,82,75 - 79 anos,677
1851415,Salvaterra de Magos,2,M,82,75 - 79 anos,683
1851416,Santarém,2,M,82,75 - 79 anos,1816
1861201,Alter do Chão,2,M,82,75 - 79 anos,124
1701105,Cascais,2,M,91,80 - 84 anos,4113
1701106,Lisboa,2,M,91,80 - 84 anos,12605
11D1707,Murça,2,M,92,85 e mais anos,200
11D1714,Vila Real,2,M,92,85 e mais anos,1175
11E0405,Macedo de Cavaleiros,2,M,92,85 e mais anos,532
11D1820,Tarouca,T,HM,82,75 - 79 anos,392
11E0406,Miranda do Douro,T,HM,82,75 - 79 anos,515
16I1410,Entroncamento,T,HM,71,60 - 64 anos,1462
16I1411,Ferreira do Zêzere,T,HM,71,60 - 64 anos,594
16J0905,Fornos de Algodres,T,HM,71,60 - 64 anos,373
16E0612,Pampilhosa da Serra,T,HM,72,65 - 69 anos,388
16E0613,Penacova,T,HM,72,65 - 69 anos,997
16E0616,Tábua,T,HM,72,65 - 69 anos,815
16F1002,Alvaiázere,T,HM,72,65 - 69 anos,499
1120302,Barcelos,T,HM,81,70 - 74 anos,6288
1861211,Monforte,1,H,92,85 e mais anos,87
11C1301,Amarante,2,M,82,75 - 79 anos,1231
11C1305,Lousada,2,M,82,75 - 79 anos,797
16E0606,Góis,2,M,71,60 - 64 anos,156
16B1011,Nazaré,2,M,72,65 - 69 anos,619
16B1014,Peniche,2,M,72,65 - 69 anos,984
16B1108,Lourinhã,2,M,72,65 - 69 anos,953
1500811,Portimão,2,M,81,70 - 74 anos,1908
16F1003,Ansião,2,M,71,60 - 64 anos,442
11A1317,Vila Nova de Gaia,1,H,31,20 - 24 anos,8583
11A1318,Trofa,1,H,31,20 - 24 anos,1136
16E0602,Cantanhede,1,H,12,5 - 9 anos,669
1500810,Olhão,1,H,21,10 - 14 anos,1259
16B1012,Óbidos,1,H,21,10 - 14 anos,294
11D1807,Moimenta da Beira,1,H,22,15 - 19 anos,231
11D1815,São João da Pesqueira,1,H,22,15 - 19 anos,185
11E0407,Mirandela,1,H,22,15 - 19 anos,423
1500803,Aljezur,1,H,22,15 - 19 anos,142
11C1302,Baião,1,H,31,20 - 24 anos,494
11D1812,Penedono,1,H,72,65 - 69 anos,115
11E0411,Vimioso,1,H,72,65 - 69 anos,228
1861206,Crato,1,H,72,65 - 69 anos,107
1861211,Monforte,1,H,72,65 - 69 anos,74
11A0107,Espinho,1,H,82,75 - 79 anos,768
16D0103,Anadia,1,H,71,60 - 64 anos,980
1500803,Aljezur,1,H,72,65 - 69 anos,214
1500814,Tavira,1,H,72,65 - 69 anos,1129
1500815,Vila do Bispo,1,H,72,65 - 69 anos,205
1870706,Montemor-o-Novo,1,H,72,65 - 69 anos,517
1120310,Terras de Bouro,2,M,21,10 - 14 anos,122
1190304,Cabeceiras de Basto,2,M,21,10 - 14 anos,354
16E0615,Soure,2,M,82,75 - 79 anos,672
16E1808,Mortágua,2,M,82,75 - 79 anos,354
16J0911,Sabugal,2,M,71,60 - 64 anos,466
1701111,Sintra,2,M,71,60 - 64 anos,12947
1701504,Barreiro,2,M,71,60 - 64 anos,2665
1701507,Montijo,2,M,71,60 - 64 anos,1666
16I1417,Sardoal,2,M,72,65 - 69 anos,138
11E0401,Alfândega da Fé,T,HM,62,55 - 59 anos,329
