geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor
1500801,Albufeira,1,H,52,45 - 49 anos,1553
11E0405,Macedo de Cavaleiros,1,H,52,45 - 49 anos,432
11E0401,Alfândega da Fé,1,H,52,45 - 49 anos,146
11D1819,Tabuaço,1,H,52,45 - 49 anos,218
11D1805,Lamego,1,H,52,45 - 49 anos,876
11D0914,Vila Nova de Foz Côa,1,H,52,45 - 49 anos,207
11C1307,Marco de Canaveses,1,H,52,45 - 49 anos,2153
11C1305,Lousada,1,H,52,45 - 49 anos,1814
11C1301,Amarante,1,H,52,45 - 49 anos,1995
11B1713,Vila Pouca de Aguiar,1,H,52,45 - 49 anos,355
11B1706,Montalegre,1,H,52,45 - 49 anos,255
11A1314,Santo Tirso,1,H,52,45 - 49 anos,2496
11A0116,São João da Madeira,1,H,52,45 - 49 anos,772
11D1812,Penedono,1,H,12,5 - 9 anos,40
11D1707,Murça,1,H,12,5 - 9 anos,90
11D0409,Torre de Moncorvo,1,H,12,5 - 9 anos,88
11D0404,Freixo de Espada à Cinta,1,H,12,5 - 9 anos,53
11C1813,Resende,1,H,12,5 - 9 anos,212
11C1305,Lousada,1,H,12,5 - 9 anos,1058
11C0106,Castelo de Paiva,1,H,12,5 - 9 anos,314
11A1310,Paredes,1,H,12,5 - 9 anos,2081
11A1308,Matosinhos,1,H,12,5 - 9 anos,3861
11A0109,Santa Maria da Feira,1,H,12,5 - 9 anos,3049
1111605,Paredes de Coura,1,H,12,5 - 9 anos,153
3003109,Santana,1,H,11,0 - 4 anos,120
3003108,Santa Cruz,1,H,11,0 - 4 anos,1001
3003106,Porto Moniz,1,H,11,0 - 4 anos,42
3003101,Calheta,1,H,11,0 - 4 anos,185
2004801,Lajes das Flores,1,H,11,0 - 4 anos,20
2004603,São Roque do Pico,1,H,11,0 - 4 anos,64
2004602,Madalena,1,H,11,0 - 4 anos,154
2004201,Lagoa,1,H,11,0 - 4 anos,377
1870714,Vila Viçosa,1,H,11,0 - 4 anos,131
1861213,Ponte de Sor,1,H,11,0 - 4 anos,240
1861206,Crato,1,H,11,0 - 4 anos,45
1851415,Salvaterra de Magos,1,H,11,0 - 4 anos,360
1840207,Cuba,1,H,11,0 - 4 anos,92
1840204,Barrancos,1,H,11,0 - 4 anos,39
16F1007,Castanheira de Pêra,2,M,42,35 - 39 anos,61
16E0614,Penela,2,M,42,35 - 39 anos,137
16E0608,Mira,2,M,42,35 - 39 anos,402
16E0606,Góis,2,M,42,35 - 39 anos,99
16E0605,Figueira da Foz,2,M,42,35 - 39 anos,1897
16B1104,Cadaval,2,M,42,35 - 39 anos,430
16B1101,Alenquer,2,M,42,35 - 39 anos,1616
16B1011,Nazaré,2,M,42,35 - 39 anos,482
1500806,Lagoa,2,M,42,35 - 39 anos,762
1500804,Castro Marim,2,M,42,35 - 39 anos,174
1500801,Albufeira,2,M,42,35 - 39 anos,1609
11E0401,Alfândega da Fé,2,M,42,35 - 39 anos,117
11D1820,Tarouca,2,M,42,35 - 39 anos,245
11D1714,Vila Real,2,M,42,35 - 39 anos,1764
11D1710,Sabrosa,2,M,42,35 - 39 anos,177
11D1701,Alijó,2,M,42,35 - 39 anos,292
11C1804,Cinfães,2,M,42,35 - 39 anos,519
11C1305,Lousada,2,M,42,35 - 39 anos,1723
11A1317,Vila Nova de Gaia,2,M,42,35 - 39 anos,11135
1120313,Vila Verde,2,M,42,35 - 39 anos,1724
1120303,Braga,2,M,42,35 - 39 anos,7296
1111605,Paredes de Coura,2,M,42,35 - 39 anos,269
1500810,Olhão,1,H,92,85 e mais anos,445
1500806,Lagoa,1,H,92,85 e mais anos,208
11D1819,Tabuaço,1,H,92,85 e mais anos,125
11D0409,Torre de Moncorvo,1,H,92,85 e mais anos,255
11C1307,Marco de Canaveses,1,H,92,85 e mais anos,314
11B1709,Ribeira de Pena,1,H,92,85 e mais anos,119
11A1318,Trofa,1,H,92,85 e mais anos,199
11A1316,Vila do Conde,1,H,92,85 e mais anos,519
11A1308,Matosinhos,1,H,92,85 e mais anos,1201
1190308,Guimarães,1,H,92,85 e mais anos,903
1111609,Viana do Castelo,1,H,92,85 e mais anos,940
3003109,Santana,1,H,91,80 - 84 anos,81
3003102,Câmara de Lobos,1,H,91,80 - 84 anos,144
2004602,Madalena,1,H,91,80 - 84 anos,66
1870710,Redondo,1,H,91,80 - 84 anos,117
1870702,Arraiolos,1,H,91,80 - 84 anos,164
1861213,Ponte de Sor,1,H,91,80 - 84 anos,277
1861208,Fronteira,1,H,91,80 - 84 anos,71
1861206,Crato,1,H,91,80 - 84 anos,69
3003101,Calheta,1,H,51,40 - 44 anos,453
2004401,Santa Cruz da Graciosa,1,H,51,40 - 44 anos,165
2004301,Angra do Heroísmo,1,H,51,40 - 44 anos,1311
2004101,Vila do Porto,1,H,51,40 - 44 anos,241
1870701,Alandroal,1,H,51,40 - 44 anos,186
1861208,Fronteira,1,H,51,40 - 44 anos,72
1851409,Coruche,1,H,51,40 - 44 anos,560
1851407,Chamusca,1,H,51,40 - 44 anos,323
1811509,Santiago do Cacém,1,H,51,40 - 44 anos,1114
1701503,Almada,1,H,51,40 - 44 anos,6274
16J0912,Seia,1,H,51,40 - 44 anos,652
16I1419,Torres Novas,1,H,51,40 - 44 anos,1236
16I1418,Tomar,1,H,51,40 - 44 anos,1124
16I1401,Abrantes,1,H,51,40 - 44 anos,1183
16I0509,Sertã,1,H,51,40 - 44 anos,392
16H0502,Castelo Branco,1,H,51,40 - 44 anos,1879
16G1821,Tondela,1,H,51,40 - 44 anos,808
16G1809,Nelas,1,H,51,40 - 44 anos,471
16F1003,Ansião,1,H,51,40 - 44 anos,382
1701115,Amadora,1,H,11,0 - 4 anos,4935
1840209,Mértola,2,M,62,55 - 59 anos,233
1840208,Ferreira do Alentejo,2,M,62,55 - 59 anos,279
1840201,Aljustrel,2,M,62,55 - 59 anos,321
1811509,Santiago do Cacém,2,M,62,55 - 59 anos,1206
1701504,Barreiro,2,M,62,55 - 59 anos,2571
1701116,Odivelas,2,M,62,55 - 59 anos,5047
1190312,Vila Nova de Famalicão,T,HM,61,50 - 54 anos,10980
1190308,Guimarães,T,HM,61,50 - 54 anos,12872
1120303,Braga,T,HM,61,50 - 54 anos,13801
3003201,Porto Santo,T,HM,52,45 - 49 anos,388
3003107,Ribeira Brava,T,HM,52,45 - 49 anos,998
3003101,Calheta,T,HM,52,45 - 49 anos,811
2004206,Vila Franca do Campo,T,HM,52,45 - 49 anos,813
2004204,Povoação,T,HM,52,45 - 49 anos,447
1861212,Nisa,T,HM,52,45 - 49 anos,417
1861210,Marvão,T,HM,52,45 - 49 anos,213
11B1709,Ribeira de Pena,T,HM,41,30 - 34 anos,312
11A1314,Santo Tirso,T,HM,41,30 - 34 anos,3774
11A0119,Vale de Cambra,T,HM,41,30 - 34 anos,1133
11A0104,Arouca,T,HM,41,30 - 34 anos,1151
1190309,Póvoa de Lanhoso,T,HM,41,30 - 34 anos,1234
16E1808,Mortágua,2,M,51,40 - 44 anos,301
16E0111,Mealhada,2,M,51,40 - 44 anos,820
16B1104,Cadaval,2,M,51,40 - 44 anos,494
11E0406,Miranda do Douro,T,HM,42,35 - 39 anos,425
11D1820,Tarouca,T,HM,42,35 - 39 anos,428
11D1710,Sabrosa,T,HM,42,35 - 39 anos,356
11D0914,Vila Nova de Foz Côa,T,HM,42,35 - 39 anos,339
11C1303,Felgueiras,T,HM,42,35 - 39 anos,3749
11C1301,Amarante,T,HM,42,35 - 39 anos,3346
1840214,Vidigueira,1,H,82,75 - 79 anos,83
1840213,Serpa,1,H,82,75 - 79 anos,310
1840201,Aljustrel,1,H,82,75 - 79 anos,175
16J0910,Pinhel,1,H,82,75 - 79 anos,226
16H0507,Penamacor,1,H,82,75 - 79 anos,111
16G1806,Mangualde,1,H,82,75 - 79 anos,371
16F1013,Pedrógão Grande,1,H,82,75 - 79 anos,74
16F1009,Leiria,1,H,82,75 - 79 anos,2145
16E0610,Montemor-o-Velho,1,H,82,75 - 79 anos,523
16E0605,Figueira da Foz,1,H,82,75 - 79 anos,1246
16D0117,Sever do Vouga,1,H,82,75 - 79 anos,264
16B1113,Torres Vedras,1,H,82,75 - 79 anos,1504
16B1102,Arruda dos Vinhos,1,H,82,75 - 79 anos,227
1500803,Aljezur,1,H,82,75 - 79 anos,152
1500802,Alcoutim,1,H,82,75 - 79 anos,75
16D0117,Sever do Vouga,1,H,42,35 - 39 anos,328
16D0108,Estarreja,1,H,42,35 - 39 anos,841
16B1102,Arruda dos Vinhos,1,H,42,35 - 39 anos,559
1500809,Monchique,1,H,42,35 - 39 anos,118
1500807,Lagos,1,H,42,35 - 39 anos,932
1500804,Castro Marim,1,H,42,35 - 39 anos,170
16,Centro,1,H,72,65 - 69 anos,64756
30,Região Autónoma da Madeira,1,H,71,60 - 64 anos,6704
16,Centro,1,H,71,60 - 64 anos,71627
11,Norte,1,H,62,55 - 59 anos,127270
18,Alentejo,1,H,52,45 - 49 anos,25086
11,Norte,1,H,51,40 - 44 anos,130543
17,Área Metropolitana de Lisboa,1,H,41,30 - 34 anos,76721
16,Centro,1,H,31,20 - 24 anos,58154
11,Norte,1,H,22,15 - 19 anos,101156
2,Região Autónoma dos Açores,2,M,T,Total,124721
1,Continente,2,M,92,85 e mais anos,203933
2,Região Autónoma dos Açores,2,M,82,75 - 79 anos,3788
3,Região Autónoma da Madeira,2,M,61,50 - 54 anos,10950
3,Região Autónoma da Madeira,2,M,41,30 - 34 anos,7907
3,Região Autónoma da Madeira,2,M,21,10 - 14 anos,6700
2,Região Autónoma dos Açores,1,H,91,80 - 84 anos,1796
1,Continente,1,H,81,70 - 74 anos,229011
2004206,Vila Franca do Campo,2,M,21,10 - 14 anos,345
1870709,Portel,2,M,21,10 - 14 anos,141
1870706,Montemor-o-Novo,2,M,21,10 - 14 anos,317
1861211,Monforte,2,M,21,10 - 14 anos,67
1861209,Gavião,2,M,21,10 - 14 anos,35
1861210,Marvão,T,HM,71,60 - 64 anos,208
1861205,Castelo de Vide,T,HM,71,60 - 64 anos,191
1861201,Alter do Chão,T,HM,71,60 - 64 anos,218
1851415,Salvaterra de Magos,T,HM,71,60 - 64 anos,1392
1851414,Rio Maior,T,HM,71,60 - 64 anos,1313
1840204,Barrancos,T,HM,71,60 - 64 anos,76
1840201,Aljustrel,T,HM,71,60 - 64 anos,711
1810211,Odemira,T,HM,71,60 - 64 anos,1641
1701116,Odivelas,T,HM,71,60 - 64 anos,9147
16J0910,Pinhel,T,HM,71,60 - 64 anos,611
16J0906,Gouveia,T,HM,71,60 - 64 anos,984
16J0905,Fornos de Algodres,T,HM,71,60 - 64 anos,287
16J0503,Covilhã,T,HM,71,60 - 64 anos,3776
16I1401,Abrantes,T,HM,71,60 - 64 anos,2664
16G1811,Penalva do Castelo,T,HM,71,60 - 64 anos,479
16F1016,Porto de Mós,T,HM,71,60 - 64 anos,1566
16E0603,Coimbra,T,HM,71,60 - 64 anos,9690
16D0102,Albergaria-a-Velha,T,HM,71,60 - 64 anos,1655
16B1012,Óbidos,T,HM,71,60 - 64 anos,741
1500813,Silves,T,HM,71,60 - 64 anos,2295
1500810,Olhão,T,HM,71,60 - 64 anos,2655
11E0412,Vinhais,T,HM,71,60 - 64 anos,587
11D1807,Moimenta da Beira,T,HM,71,60 - 64 anos,630
1811513,Sines,2,M,81,70 - 74 anos,411
1701508,Palmela,2,M,81,70 - 74 anos,1833
11A1310,Paredes,T,HM,42,35 - 39 anos,6164
16I1410,Entroncamento,2,M,52,45 - 49 anos,943
16H0507,Penamacor,2,M,52,45 - 49 anos,153
16G1824,Vouzela,2,M,52,45 - 49 anos,332
16G1810,Oliveira de Frades,2,M,52,45 - 49 anos,326
16G0901,Aguiar da Beira,2,M,52,45 - 49 anos,183
16F1009,Leiria,2,M,52,45 - 49 anos,5079
16F1007,Castanheira de Pêra,2,M,52,45 - 49 anos,71
16F1002,Alvaiázere,2,M,52,45 - 49 anos,214
16E0609,Miranda do Corvo,2,M,52,45 - 49 anos,553
16B1102,Arruda dos Vinhos,2,M,52,45 - 49 anos,614
1500803,Aljezur,2,M,52,45 - 49 anos,190
11D1801,Armamar,2,M,52,45 - 49 anos,231
11D1711,Santa Marta de Penaguião,2,M,52,45 - 49 anos,218
11C1813,Resende,2,M,52,45 - 49 anos,421
11C1804,Cinfães,2,M,52,45 - 49 anos,760
11A1313,Póvoa de Varzim,2,M,52,45 - 49 anos,2764
11A0104,Arouca,2,M,52,45 - 49 anos,824
1190304,Cabeceiras de Basto,2,M,52,45 - 49 anos,593
1120310,Terras de Bouro,2,M,52,45 - 49 anos,260
1111609,Viana do Castelo,2,M,52,45 - 49 anos,3337
1111604,Monção,2,M,52,45 - 49 anos,639
11D1805,Lamego,1,H,42,35 - 39 anos,777
11D1707,Murça,1,H,42,35 - 39 anos,169
11D0914,Vila Nova de Foz Côa,1,H,42,35 - 39 anos,167
11C1309,Paços de Ferreira,1,H,42,35 - 39 anos,2059
11B1713,Vila Pouca de Aguiar,1,H,42,35 - 39 anos,267
1191705,Mondim de Basto,1,H,42,35 - 39 anos,169
1190314,Vizela,1,H,42,35 - 39 anos,796
2004401,Santa Cruz da Graciosa,1,H,41,30 - 34 anos,162
1870710,Redondo,1,H,41,30 - 34 anos,192
16G,Viseu Dão Lafões,2,M,52,45 - 49 anos,9353
16D,Região de Aveiro,2,M,52,45 - 49 anos,14823
300,Região Autónoma da Madeira,2,M,51,40 - 44 anos,10933
170,Área Metropolitana de Lisboa,2,M,51,40 - 44 anos,121877
16G,Viseu Dão Lafões,2,M,51,40 - 44 anos,9748
11E,Terras de Trás-os-Montes,2,M,51,40 - 44 anos,3587
187,Alentejo Central,2,M,42,35 - 39 anos,4699
112,Cávado,2,M,42,35 - 39 anos,15119
186,Alto Alentejo,2,M,32,25 - 29 anos,2457
1851405,Benavente,2,M,22,15 - 19 anos,899
1851404,Alpiarça,2,M,22,15 - 19 anos,185
1811509,Santiago do Cacém,2,M,22,15 - 19 anos,625
1701504,Barreiro,2,M,22,15 - 19 anos,1909
1701109,Mafra,2,M,22,15 - 19 anos,2685
16I1408,Constância,2,M,22,15 - 19 anos,127
16H0511,Vila Velha de Ródão,2,M,22,15 - 19 anos,34
16B1001,Alcobaça,2,M,51,40 - 44 anos,2047
1500816,Vila Real de Santo António,2,M,51,40 - 44 anos,764
1500808,Loulé,2,M,51,40 - 44 anos,2786
11A1318,Trofa,2,M,51,40 - 44 anos,1615
1111608,Valença,2,M,51,40 - 44 anos,547
1111605,Paredes de Coura,2,M,51,40 - 44 anos,306
3003201,Porto Santo,2,M,42,35 - 39 anos,231
11D1710,Sabrosa,2,M,31,20 - 24 anos,144
11D0409,Torre de Moncorvo,2,M,31,20 - 24 anos,148
11D0404,Freixo de Espada à Cinta,2,M,31,20 - 24 anos,86
11C1813,Resende,2,M,31,20 - 24 anos,299
11B1709,Ribeira de Pena,2,M,31,20 - 24 anos,162
11A1312,Porto,2,M,31,20 - 24 anos,4857
1500805,Faro,1,H,71,60 - 64 anos,1871
11E0412,Vinhais,1,H,71,60 - 64 anos,293
11E0408,Mogadouro,1,H,71,60 - 64 anos,299
11D1820,Tarouca,1,H,71,60 - 64 anos,219
11D1819,Tabuaço,1,H,71,60 - 64 anos,199
11D1708,Peso da Régua,1,H,71,60 - 64 anos,585
11D0409,Torre de Moncorvo,1,H,71,60 - 64 anos,285
1861209,Gavião,T,HM,62,55 - 59 anos,261
1861204,Campo Maior,T,HM,62,55 - 59 anos,502
1851405,Benavente,T,HM,62,55 - 59 anos,1856
1851404,Alpiarça,T,HM,62,55 - 59 anos,490
1840208,Ferreira do Alentejo,T,HM,62,55 - 59 anos,580
1811513,Sines,T,HM,62,55 - 59 anos,1031
1701107,Loures,T,HM,62,55 - 59 anos,13354
16J0909,Mêda,T,HM,62,55 - 59 anos,344
16I1420,Vila Nova da Barquinha,T,HM,62,55 - 59 anos,536
16H0507,Penamacor,T,HM,62,55 - 59 anos,318
16G1822,Vila Nova de Paiva,T,HM,62,55 - 59 anos,383
16G1817,Sátão,T,HM,62,55 - 59 anos,903
16F1004,Batalha,T,HM,62,55 - 59 anos,1150
16F1003,Ansião,T,HM,62,55 - 59 anos,896
16E0611,Oliveira do Hospital,T,HM,62,55 - 59 anos,1600
16D0105,Aveiro,T,HM,62,55 - 59 anos,5585
16B1014,Peniche,T,HM,62,55 - 59 anos,1938
16B1001,Alcobaça,T,HM,62,55 - 59 anos,3980
1500811,Portimão,T,HM,62,55 - 59 anos,3531
11E0402,Bragança,T,HM,62,55 - 59 anos,2566
11D1801,Armamar,T,HM,62,55 - 59 anos,506
11D1714,Vila Real,T,HM,62,55 - 59 anos,3730
1811501,Alcácer do Sal,2,M,72,65 - 69 anos,448
1701506,Moita,2,M,72,65 - 69 anos,2234
1701504,Barreiro,2,M,72,65 - 69 anos,3093
1861210,Marvão,1,H,T,Total,1489
1861202,Arronches,1,H,T,Total,1352
1861201,Alter do Chão,1,H,T,Total,1517
1851415,Salvaterra de Magos,1,H,T,Total,10068
1840203,Alvito,1,H,T,Total,1182
16J0905,Fornos de Algodres,1,H,T,Total,2077
16G1822,Vila Nova de Paiva,1,H,T,Total,2224
16G1809,Nelas,1,H,T,Total,6104
16G1803,Castro Daire,1,H,T,Total,6635
16F1007,Castanheira de Pêra,1,H,T,Total,1221
16F1004,Batalha,1,H,T,Total,7539
16E0613,Penacova,1,H,T,Total,6457
2004206,Vila Franca do Campo,T,HM,21,10 - 14 anos,688
1870710,Redondo,T,HM,21,10 - 14 anos,261
1870704,Estremoz,T,HM,21,10 - 14 anos,483
1861211,Monforte,T,HM,21,10 - 14 anos,144
1861209,Gavião,T,HM,21,10 - 14 anos,96
1851416,Santarém,T,HM,21,10 - 14 anos,2755
1851409,Coruche,T,HM,21,10 - 14 anos,736
1851103,Azambuja,T,HM,21,10 - 14 anos,1135
1811501,Alcácer do Sal,T,HM,21,10 - 14 anos,545
1810211,Odemira,1,H,41,30 - 34 anos,735
1701512,Setúbal,1,H,41,30 - 34 anos,2793
1701502,Alcochete,1,H,41,30 - 34 anos,570
1701115,Amadora,1,H,41,30 - 34 anos,5134
16J0913,Trancoso,1,H,41,30 - 34 anos,218
16J0905,Fornos de Algodres,1,H,41,30 - 34 anos,123
16I1419,Torres Novas,1,H,41,30 - 34 anos,913
16H0505,Idanha-a-Nova,1,H,41,30 - 34 anos,169
16F1002,Alvaiázere,1,H,41,30 - 34 anos,150
16E1808,Mortágua,1,H,41,30 - 34 anos,215
16E0606,Góis,1,H,41,30 - 34 anos,88
16D0115,Ovar,1,H,41,30 - 34 anos,1465
16D0103,Anadia,1,H,41,30 - 34 anos,653
16D0102,Albergaria-a-Velha,1,H,41,30 - 34 anos,634
181,Alentejo Litoral,2,M,21,10 - 14 anos,1975
16G,Viseu Dão Lafões,2,M,21,10 - 14 anos,5613
11C,Tâmega e Sousa,2,M,21,10 - 14 anos,10723
16H,Beira Baixa,2,M,12,5 - 9 anos,1441
11B,Alto Tâmega,2,M,12,5 - 9 anos,1234
300,Região Autónoma da Madeira,2,M,11,0 - 4 anos,4697
16H,Beira Baixa,2,M,11,0 - 4 anos,1262
184,Baixo Alentejo,1,H,92,85 e mais anos,1407
16E,Região de Coimbra,1,H,92,85 e mais anos,5355
1840206,Castro Verde,T,HM,91,80 - 84 anos,297
1840201,Aljustrel,T,HM,91,80 - 84 anos,361
1811513,Sines,T,HM,91,80 - 84 anos,396
1701111,Sintra,T,HM,91,80 - 84 anos,8893
16J0913,Trancoso,T,HM,91,80 - 84 anos,575
16H0505,Idanha-a-Nova,T,HM,91,80 - 84 anos,720
16G1811,Penalva do Castelo,T,HM,91,80 - 84 anos,393
16G0901,Aguiar da Beira,T,HM,91,80 - 84 anos,255
16E0614,Penela,T,HM,91,80 - 84 anos,347
16E0613,Penacova,T,HM,91,80 - 84 anos,655
16E0606,Góis,T,HM,91,80 - 84 anos,225
16D0103,Anadia,T,HM,91,80 - 84 anos,1259
16D0102,Albergaria-a-Velha,T,HM,91,80 - 84 anos,701
1870707,Mora,T,HM,11,0 - 4 anos,126
1870701,Alandroal,T,HM,11,0 - 4 anos,154
1861211,Monforte,T,HM,11,0 - 4 anos,127
1861209,Gavião,T,HM,11,0 - 4 anos,79
1861206,Crato,T,HM,11,0 - 4 anos,100
1861205,Castelo de Vide,T,HM,11,0 - 4 anos,103
1861203,Avis,T,HM,11,0 - 4 anos,146
11A0116,São João da Madeira,2,M,31,20 - 24 anos,612
11A0107,Espinho,2,M,31,20 - 24 anos,761
1190311,Vieira do Minho,2,M,31,20 - 24 anos,333
1190308,Guimarães,2,M,31,20 - 24 anos,4261
1111610,Vila Nova de Cerveira,2,M,31,20 - 24 anos,217
1111602,Caminha,1,H,81,70 - 74 anos,393
2004801,Lajes das Flores,1,H,72,65 - 69 anos,35
2004206,Vila Franca do Campo,1,H,72,65 - 69 anos,228
1861210,Marvão,1,H,72,65 - 69 anos,104
1851406,Cartaxo,1,H,72,65 - 69 anos,640
1851405,Benavente,1,H,72,65 - 69 anos,672
1840206,Castro Verde,1,H,72,65 - 69 anos,204
1701502,Alcochete,1,H,72,65 - 69 anos,419
16J0910,Pinhel,1,H,72,65 - 69 anos,264
16J0909,Mêda,1,H,72,65 - 69 anos,149
1111606,Ponte da Barca,2,M,92,85 e mais anos,308
3003107,Ribeira Brava,2,M,91,80 - 84 anos,261
3003105,Ponta do Sol,2,M,91,80 - 84 anos,202
3003104,Machico,2,M,91,80 - 84 anos,320
2004901,Corvo,2,M,91,80 - 84 anos,4
2004801,Lajes das Flores,2,M,91,80 - 84 anos,24
2004603,São Roque do Pico,2,M,91,80 - 84 anos,74
2004601,Lajes do Pico,2,M,91,80 - 84 anos,94
2004201,Lagoa,2,M,91,80 - 84 anos,151
2004101,Vila do Porto,2,M,91,80 - 84 anos,79
1870703,Borba,2,M,91,80 - 84 anos,237
1861215,Sousel,2,M,91,80 - 84 anos,192
1861210,Marvão,2,M,91,80 - 84 anos,119
1500809,Monchique,T,HM,82,75 - 79 anos,352
11E0406,Miranda do Douro,T,HM,82,75 - 79 anos,467
11E0401,Alfândega da Fé,T,HM,82,75 - 79 anos,295
11D1818,Sernancelhe,T,HM,82,75 - 79 anos,293
11D0404,Freixo de Espada à Cinta,T,HM,82,75 - 79 anos,232
11C1311,Penafiel,T,HM,82,75 - 79 anos,1980
11C1307,Marco de Canaveses,T,HM,82,75 - 79 anos,1398
11C1303,Felgueiras,T,HM,82,75 - 79 anos,1624
11B1713,Vila Pouca de Aguiar,T,HM,82,75 - 79 anos,723
1861206,Crato,T,HM,T,Total,3185
1861204,Campo Maior,T,HM,T,Total,7907
1861201,Alter do Chão,T,HM,T,Total,3191
1851407,Chamusca,T,HM,T,Total,9253
1851406,Cartaxo,T,HM,T,Total,23740
1851405,Benavente,T,HM,T,Total,30214
1851404,Alpiarça,T,HM,T,Total,7087
16J0913,Trancoso,T,HM,T,Total,8946
16J0503,Covilhã,T,HM,T,Total,47127
16I1417,Sardoal,T,HM,T,Total,3739
16I0509,Sertã,T,HM,T,Total,14682
16H0505,Idanha-a-Nova,T,HM,T,Total,8157
16G1824,Vouzela,T,HM,T,Total,9661
16G1811,Penalva do Castelo,T,HM,T,Total,7175
3003105,Ponta do Sol,T,HM,31,20 - 24 anos,646
3003101,Calheta,T,HM,31,20 - 24 anos,626
2004601,Lajes do Pico,T,HM,31,20 - 24 anos,219
2004301,Angra do Heroísmo,T,HM,31,20 - 24 anos,2023
2004205,Ribeira Grande,T,HM,31,20 - 24 anos,2507
1870709,Portel,T,HM,31,20 - 24 anos,262
1870702,Arraiolos,T,HM,31,20 - 24 anos,346
1861215,Sousel,T,HM,31,20 - 24 anos,254
1861204,Campo Maior,T,HM,31,20 - 24 anos,403
1851415,Salvaterra de Magos,T,HM,31,20 - 24 anos,1176
1851405,Benavente,T,HM,31,20 - 24 anos,1782
1851404,Alpiarça,T,HM,31,20 - 24 anos,340
1840213,Serpa,T,HM,31,20 - 24 anos,740
11B1709,Ribeira de Pena,T,HM,82,75 - 79 anos,284
11A1314,Santo Tirso,T,HM,82,75 - 79 anos,2795
11A1312,Porto,T,HM,82,75 - 79 anos,11049
11A0116,São João da Madeira,T,HM,82,75 - 79 anos,773
11A0107,Espinho,T,HM,82,75 - 79 anos,1397
1191705,Mondim de Basto,T,HM,82,75 - 79 anos,323
