geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor
1120306,Esposende,2,M,31,20 - 24 anos,1081
1120303,Braga,2,M,31,20 - 24 anos,5447
1111607,Ponte de Lima,2,M,31,20 - 24 anos,1315
3003104,Machico,1,H,31,20 - 24 anos,720
2004302,Vila da Praia da Vitória,1,H,31,20 - 24 anos,894
1500816,Vila Real de Santo António,1,H,31,20 - 24 anos,483
1500811,Portimão,1,H,31,20 - 24 anos,1465
1500807,Lagos,1,H,31,20 - 24 anos,860
1500804,Castro Marim,1,H,31,20 - 24 anos,195
11A1316,Vila do Conde,2,M,92,85 e mais anos,925
11A0119,Vale de Cambra,2,M,92,85 e mais anos,406
11A0113,Oliveira de Azeméis,2,M,92,85 e mais anos,812
1190314,Vizela,2,M,92,85 e mais anos,163
1120302,Barcelos,2,M,92,85 e mais anos,1321
1120301,Amares,2,M,92,85 e mais anos,271
2004302,Vila da Praia da Vitória,1,H,92,85 e mais anos,76
2004203,Ponta Delgada,1,H,92,85 e mais anos,176
186,Alto Alentejo,T,HM,81,70 - 74 anos,6167
1851403,Almeirim,T,HM,81,70 - 74 anos,1265
1840210,Moura,T,HM,81,70 - 74 anos,756
1840205,Beja,T,HM,81,70 - 74 anos,1592
1840202,Almodôvar,T,HM,81,70 - 74 anos,457
1811513,Sines,T,HM,81,70 - 74 anos,634
1811509,Santiago do Cacém,T,HM,81,70 - 74 anos,1664
1811501,Alcácer do Sal,T,HM,81,70 - 74 anos,718
181,Alentejo Litoral,T,HM,81,70 - 74 anos,5310
11E0410,Vila Flor,1,H,71,60 - 64 anos,206
11E0402,Bragança,1,H,71,60 - 64 anos,1172
11D0914,Vila Nova de Foz Côa,1,H,71,60 - 64 anos,208
11D1812,Penedono,1,H,71,60 - 64 anos,90
11D1801,Armamar,1,H,71,60 - 64 anos,166
11D,Douro,1,H,71,60 - 64 anos,6115
11C1309,Paços de Ferreira,1,H,71,60 - 64 anos,1418
11C1305,Lousada,1,H,71,60 - 64 anos,1101
11C0305,Celorico de Basto,1,H,71,60 - 64 anos,478
11B1709,Ribeira de Pena,1,H,71,60 - 64 anos,176
11B1702,Boticas,1,H,71,60 - 64 anos,166
1190311,Vieira do Minho,1,H,71,60 - 64 anos,356
1191705,Mondim de Basto,1,H,71,60 - 64 anos,191
1120302,Barcelos,1,H,71,60 - 64 anos,3222
1111606,Ponte da Barca,1,H,71,60 - 64 anos,291
1111603,Melgaço,1,H,71,60 - 64 anos,210
3003109,Santana,T,HM,71,60 - 64 anos,452
2004206,Vila Franca do Campo,T,HM,71,60 - 64 anos,464
2004203,Ponta Delgada,T,HM,71,60 - 64 anos,3221
2004201,Lagoa,T,HM,71,60 - 64 anos,562
2004101,Vila do Porto,T,HM,71,60 - 64 anos,289
150,Algarve,T,HM,71,60 - 64 anos,26522
16J0911,Sabugal,2,M,T,Total,6334
16J0904,Figueira de Castelo Rodrigo,2,M,T,Total,3161
16J0903,Celorico da Beira,2,M,T,Total,3944
16G1822,Vila Nova de Paiva,2,M,T,Total,2659
16G1802,Carregal do Sal,2,M,T,Total,5071
16F1008,Figueiró dos Vinhos,2,M,51,40 - 44 anos,187
16E0617,Vila Nova de Poiares,2,M,51,40 - 44 anos,308
16E0616,Tábua,2,M,51,40 - 44 anos,436
16D0108,Estarreja,2,M,51,40 - 44 anos,1005
16D0101,Águeda,2,M,51,40 - 44 anos,1895
16B1113,Torres Vedras,2,M,51,40 - 44 anos,3244
16B1012,Óbidos,2,M,51,40 - 44 anos,430
16B1006,Caldas da Rainha,2,M,51,40 - 44 anos,2049
11E0408,Mogadouro,2,M,51,40 - 44 anos,255
11E0405,Macedo de Cavaleiros,2,M,51,40 - 44 anos,476
11E0401,Alfândega da Fé,2,M,51,40 - 44 anos,144
11D1818,Sernancelhe,2,M,51,40 - 44 anos,151
11D1707,Murça,2,M,51,40 - 44 anos,178
11D1807,Moimenta da Beira,2,M,51,40 - 44 anos,315
16J0902,Almeida,T,HM,81,70 - 74 anos,456
16J,Beiras e Serra da Estrela,T,HM,81,70 - 74 anos,13039
16I1421,Ourém,T,HM,81,70 - 74 anos,2268
16H0502,Castelo Branco,T,HM,81,70 - 74 anos,2841
16E0611,Oliveira do Hospital,T,HM,81,70 - 74 anos,1128
16E1808,Mortágua,T,HM,81,70 - 74 anos,623
16E,Região de Coimbra,T,HM,81,70 - 74 anos,24030
16D0112,Murtosa,T,HM,81,70 - 74 anos,496
16D0101,Águeda,T,HM,81,70 - 74 anos,2301
16B1113,Torres Vedras,T,HM,81,70 - 74 anos,3915
16B1011,Nazaré,T,HM,81,70 - 74 anos,759
16B1101,Alenquer,T,HM,81,70 - 74 anos,1800
11E0402,Bragança,T,HM,81,70 - 74 anos,1829
11E,Terras de Trás-os-Montes,T,HM,81,70 - 74 anos,7157
11D1820,Tarouca,T,HM,81,70 - 74 anos,353
11C0305,Celorico de Basto,T,HM,81,70 - 74 anos,747
11B1709,Ribeira de Pena,T,HM,81,70 - 74 anos,328
11B1706,Montalegre,T,HM,81,70 - 74 anos,681
11A1310,Paredes,T,HM,81,70 - 74 anos,2643
2004401,Santa Cruz da Graciosa,1,H,61,50 - 54 anos,167
2004302,Vila da Praia da Vitória,1,H,61,50 - 54 anos,849
2004301,Angra do Heroísmo,1,H,61,50 - 54 anos,1279
1500816,Vila Real de Santo António,1,H,61,50 - 54 anos,621
1701503,Almada,T,HM,91,80 - 84 anos,5619
16F1007,Castanheira de Pêra,2,M,T,Total,1569
16F1004,Batalha,2,M,T,Total,8241
16F,Região de Leiria,2,M,T,Total,151902
16E0614,Penela,2,M,T,Total,3041
16E0611,Oliveira do Hospital,2,M,T,Total,10610
16D0105,Aveiro,2,M,T,Total,41042
16D0102,Albergaria-a-Velha,2,M,T,Total,12834
16B1112,Sobral de Monte Agraço,2,M,T,Total,5195
16B1011,Nazaré,2,M,T,Total,7688
11D1710,Sabrosa,2,M,T,Total,3208
11D1812,Penedono,2,M,T,Total,1475
11D1704,Mesão Frio,2,M,T,Total,2263
11D0403,Carrazeda de Ansiães,2,M,T,Total,3170
11D,Douro,2,M,T,Total,104287
11C1813,Resende,2,M,T,Total,5608
11C1302,Baião,2,M,T,Total,10374
11B1713,Vila Pouca de Aguiar,2,M,T,Total,6628
11B1712,Valpaços,2,M,T,Total,8580
11B1709,Ribeira de Pena,2,M,T,Total,3225
11A1318,Trofa,2,M,T,Total,20108
11A1314,Santo Tirso,2,M,T,Total,36909
11A,Área Metropolitana do Porto,2,M,T,Total,915496
1190311,Vieira do Minho,2,M,T,Total,6536
1190309,Póvoa de Lanhoso,2,M,T,Total,11464
1191705,Mondim de Basto,2,M,T,Total,3802
1190308,Guimarães,2,M,T,Total,80749
1111603,Melgaço,2,M,T,Total,4918
1,Continente,2,M,T,Total,5204220
3003110,São Vicente,1,H,T,Total,2500
3003107,Ribeira Brava,1,H,T,Total,5803
3003103,Funchal,1,H,T,Total,49739
2004801,Lajes das Flores,1,H,T,Total,815
1851405,Benavente,T,HM,22,15 - 19 anos,1757
1840201,Aljustrel,T,HM,22,15 - 19 anos,398
1701512,Setúbal,T,HM,22,15 - 19 anos,6077
1701116,Odivelas,T,HM,22,15 - 19 anos,7101
16I1410,Entroncamento,1,H,11,0 - 4 anos,477
16I1408,Constância,1,H,11,0 - 4 anos,91
16F1013,Pedrógão Grande,1,H,11,0 - 4 anos,62
16F1010,Marinha Grande,1,H,11,0 - 4 anos,873
16F1007,Castanheira de Pêra,1,H,11,0 - 4 anos,36
16E0617,Vila Nova de Poiares,1,H,11,0 - 4 anos,118
16E0615,Soure,1,H,11,0 - 4 anos,326
16E0606,Góis,1,H,11,0 - 4 anos,49
16D0115,Ovar,1,H,11,0 - 4 anos,1135
16D0114,Oliveira do Bairro,1,H,11,0 - 4 anos,574
16D0110,Ílhavo,1,H,11,0 - 4 anos,793
16D,Região de Aveiro,1,H,11,0 - 4 anos,7831
16B1112,Sobral de Monte Agraço,1,H,11,0 - 4 anos,268
16B1012,Óbidos,1,H,11,0 - 4 anos,216
16B1011,Nazaré,1,H,11,0 - 4 anos,336
16B1001,Alcobaça,1,H,11,0 - 4 anos,975
11E0410,Vila Flor,1,H,11,0 - 4 anos,92
11D1711,Santa Marta de Penaguião,1,H,11,0 - 4 anos,125
11D1710,Sabrosa,1,H,11,0 - 4 anos,87
11D1704,Mesão Frio,1,H,11,0 - 4 anos,66
11D1701,Alijó,1,H,11,0 - 4 anos,147
1851409,Coruche,2,M,22,15 - 19 anos,426
1851103,Azambuja,2,M,22,15 - 19 anos,476
1840205,Beja,2,M,22,15 - 19 anos,794
1840203,Alvito,2,M,22,15 - 19 anos,64
1701506,Moita,2,M,22,15 - 19 anos,1724
1701107,Loures,2,M,22,15 - 19 anos,5006
16I0510,Vila de Rei,2,M,22,15 - 19 anos,106
1861203,Avis,1,H,61,50 - 54 anos,163
1851404,Alpiarça,1,H,61,50 - 54 anos,238
1811505,Grândola,1,H,61,50 - 54 anos,581
1701508,Palmela,1,H,61,50 - 54 anos,2011
1701504,Barreiro,1,H,61,50 - 54 anos,2245
1701502,Alcochete,1,H,61,50 - 54 anos,546
16J0909,Mêda,1,H,61,50 - 54 anos,176
16H0511,Vila Velha de Ródão,1,H,61,50 - 54 anos,114
16G1802,Carregal do Sal,1,H,61,50 - 54 anos,303
16F1010,Marinha Grande,1,H,61,50 - 54 anos,1284
16F,Região de Leiria,1,H,61,50 - 54 anos,10228
16E0612,Pampilhosa da Serra,1,H,61,50 - 54 anos,124
16E1808,Mortágua,1,H,61,50 - 54 anos,314
16E0607,Lousã,1,H,61,50 - 54 anos,589
16D0105,Aveiro,1,H,61,50 - 54 anos,2671
16B1012,Óbidos,1,H,61,50 - 54 anos,427
16B1108,Lourinhã,1,H,61,50 - 54 anos,854
16B1104,Cadaval,1,H,61,50 - 54 anos,446
11B1713,Vila Pouca de Aguiar,T,HM,42,35 - 39 anos,748
11B,Alto Tâmega,T,HM,42,35 - 39 anos,5470
11A1314,Santo Tirso,T,HM,42,35 - 39 anos,5294
16G1802,Carregal do Sal,2,M,82,75 - 79 anos,314
16F1009,Leiria,2,M,82,75 - 79 anos,2527
16E0617,Vila Nova de Poiares,2,M,82,75 - 79 anos,180
16E0615,Soure,2,M,82,75 - 79 anos,634
16E1808,Mortágua,2,M,82,75 - 79 anos,335
16E0602,Cantanhede,2,M,82,75 - 79 anos,1172
16E0601,Arganil,2,M,82,75 - 79 anos,425
16E,Região de Coimbra,2,M,82,75 - 79 anos,13271
16D0101,Águeda,2,M,82,75 - 79 anos,1141
16D0114,Oliveira do Bairro,T,HM,22,15 - 19 anos,1298
16B1113,Torres Vedras,T,HM,22,15 - 19 anos,4244
16B1014,Peniche,T,HM,22,15 - 19 anos,1356
16B1108,Lourinhã,T,HM,22,15 - 19 anos,1370
11E0411,Vimioso,T,HM,22,15 - 19 anos,188
11E0408,Mogadouro,T,HM,22,15 - 19 anos,345
11C1813,Resende,T,HM,22,15 - 19 anos,717
11B1706,Montalegre,T,HM,22,15 - 19 anos,499
11A1313,Póvoa de Varzim,T,HM,22,15 - 19 anos,3725
1191705,Mondim de Basto,T,HM,22,15 - 19 anos,512
1190308,Guimarães,T,HM,22,15 - 19 anos,9373
15,Algarve,1,H,T,Total,213656
16G1816,São Pedro do Sul,2,M,22,15 - 19 anos,404
16G1802,Carregal do Sal,2,M,22,15 - 19 anos,281
11A1315,Valongo,T,HM,32,25 - 29 anos,5901
11A1310,Paredes,T,HM,32,25 - 29 anos,5543
11A0113,Oliveira de Azeméis,T,HM,32,25 - 29 anos,3950
1190311,Vieira do Minho,T,HM,32,25 - 29 anos,669
1120303,Braga,T,HM,32,25 - 29 anos,12048
1111605,Paredes de Coura,T,HM,32,25 - 29 anos,521
PT,Portugal,T,HM,32,25 - 29 anos,585742
3003201,Porto Santo,2,M,31,20 - 24 anos,173
3003110,São Vicente,2,M,31,20 - 24 anos,172
3003109,Santana,2,M,31,20 - 24 anos,200
16J0912,Seia,T,HM,91,80 - 84 anos,902
16J0907,Guarda,T,HM,91,80 - 84 anos,1448
16J,Beiras e Serra da Estrela,T,HM,91,80 - 84 anos,10886
16I1419,Torres Novas,T,HM,91,80 - 84 anos,1552
16G1824,Vouzela,T,HM,91,80 - 84 anos,464
16G1806,Mangualde,T,HM,91,80 - 84 anos,719
16F1009,Leiria,T,HM,91,80 - 84 anos,3399
16E0604,Condeixa-a-Nova,T,HM,91,80 - 84 anos,489
16D0105,Aveiro,T,HM,91,80 - 84 anos,2108
16B1108,Lourinhã,T,HM,91,80 - 84 anos,739
16B1104,Cadaval,T,HM,91,80 - 84 anos,665
11E0408,Mogadouro,T,HM,91,80 - 84 anos,558
11D1812,Penedono,T,HM,91,80 - 84 anos,142
11D0404,Freixo de Espada à Cinta,T,HM,91,80 - 84 anos,233
3003201,Porto Santo,T,HM,72,65 - 69 anos,167
3003109,Santana,T,HM,72,65 - 69 anos,391
1840213,Serpa,1,H,71,60 - 64 anos,498
1811509,Santiago do Cacém,1,H,71,60 - 64 anos,1127
18,Alentejo,1,H,71,60 - 64 anos,22570
1701503,Almada,1,H,71,60 - 64 anos,4971
1701502,Alcochete,1,H,71,60 - 64 anos,434
17,Área Metropolitana de Lisboa,1,H,71,60 - 64 anos,80372
16J0913,Trancoso,1,H,71,60 - 64 anos,277
16J0908,Manteigas,1,H,71,60 - 64 anos,127
16J0903,Celorico da Beira,1,H,71,60 - 64 anos,230
16I0510,Vila de Rei,1,H,71,60 - 64 anos,95
16I1419,Torres Novas,1,H,71,60 - 64 anos,1158
16I1418,Tomar,1,H,71,60 - 64 anos,1156
16H0506,Oleiros,1,H,71,60 - 64 anos,189
16H0505,Idanha-a-Nova,1,H,71,60 - 64 anos,275
119,Ave,2,M,22,15 - 19 anos,12427
1120306,Esposende,2,M,22,15 - 19 anos,1006
1120303,Braga,2,M,22,15 - 19 anos,5135
1120302,Barcelos,2,M,22,15 - 19 anos,3735
PT,Portugal,2,M,22,15 - 19 anos,267655
3003201,Porto Santo,1,H,22,15 - 19 anos,160
2004601,Lajes do Pico,1,H,22,15 - 19 anos,113
2004101,Vila do Porto,1,H,22,15 - 19 anos,181
1500811,Portimão,1,H,22,15 - 19 anos,1430
1500806,Lagoa,1,H,22,15 - 19 anos,623
1500801,Albufeira,1,H,22,15 - 19 anos,1122
1870701,Alandroal,T,HM,31,20 - 24 anos,265
1861212,Nisa,T,HM,31,20 - 24 anos,304
1851416,Santarém,T,HM,31,20 - 24 anos,2824
1840214,Vidigueira,T,HM,31,20 - 24 anos,382
1840213,Serpa,T,HM,31,20 - 24 anos,901
1840208,Ferreira do Alentejo,T,HM,31,20 - 24 anos,440
1840203,Alvito,T,HM,31,20 - 24 anos,150
184,Baixo Alentejo,T,HM,31,20 - 24 anos,6589
1811505,Grândola,T,HM,31,20 - 24 anos,707
1701116,Odivelas,T,HM,31,20 - 24 anos,7887
1701506,Moita,T,HM,31,20 - 24 anos,3640
16J0913,Trancoso,T,HM,31,20 - 24 anos,539
16J0912,Seia,T,HM,31,20 - 24 anos,1198
16J0911,Sabugal,T,HM,31,20 - 24 anos,469
16J0910,Pinhel,T,HM,31,20 - 24 anos,490
16J0908,Manteigas,T,HM,31,20 - 24 anos,163
16J0903,Celorico da Beira,T,HM,31,20 - 24 anos,379
16I1419,Torres Novas,T,HM,31,20 - 24 anos,1755
16I1418,Tomar,T,HM,31,20 - 24 anos,2034
16I1408,Constância,T,HM,31,20 - 24 anos,187
16I1401,Abrantes,T,HM,31,20 - 24 anos,1638
16H,Beira Baixa,T,HM,31,20 - 24 anos,3983
16G1810,Oliveira de Frades,T,HM,31,20 - 24 anos,578
16G,Viseu Dão Lafões,T,HM,31,20 - 24 anos,14202
11E0407,Mirandela,2,M,11,0 - 4 anos,361
11D,Douro,2,M,11,0 - 4 anos,3309
11C1813,Resende,2,M,11,0 - 4 anos,185
11C1305,Lousada,2,M,11,0 - 4 anos,1099
11C,Tâmega e Sousa,2,M,11,0 - 4 anos,9048
11B1713,Vila Pouca de Aguiar,2,M,11,0 - 4 anos,170
11A1315,Valongo,2,M,11,0 - 4 anos,2203
11A1318,Trofa,2,M,11,0 - 4 anos,747
11A1314,Santo Tirso,2,M,11,0 - 4 anos,1246
11A1310,Paredes,2,M,11,0 - 4 anos,2088
11A1304,Gondomar,2,M,11,0 - 4 anos,3398
1190311,Vieira do Minho,2,M,11,0 - 4 anos,204
1870708,Mourão,1,H,22,15 - 19 anos,81
1851403,Almeirim,1,H,22,15 - 19 anos,532
1840213,Serpa,1,H,22,15 - 19 anos,403
1840212,Ourique,1,H,22,15 - 19 anos,117
1840209,Mértola,1,H,22,15 - 19 anos,142
1840204,Barrancos,1,H,22,15 - 19 anos,31
1810211,Odemira,1,H,22,15 - 19 anos,524
1811501,Alcácer do Sal,1,H,22,15 - 19 anos,276
170,Área Metropolitana de Lisboa,1,H,22,15 - 19 anos,68684
16I0510,Vila de Rei,1,H,22,15 - 19 anos,103
16I1410,Entroncamento,1,H,22,15 - 19 anos,543
16G1809,Nelas,1,H,22,15 - 19 anos,341
16F1015,Pombal,1,H,22,15 - 19 anos,1459
16F1010,Marinha Grande,1,H,22,15 - 19 anos,1033
3003108,Santa Cruz,2,M,31,20 - 24 anos,1316
3003105,Ponta do Sol,2,M,31,20 - 24 anos,279
3003104,Machico,2,M,31,20 - 24 anos,621
3003103,Funchal,2,M,31,20 - 24 anos,3366
30,Região Autónoma da Madeira,2,M,31,20 - 24 anos,8419
2004901,Corvo,2,M,31,20 - 24 anos,6
2004701,Horta,2,M,31,20 - 24 anos,498
2004603,São Roque do Pico,2,M,31,20 - 24 anos,103
2004203,Ponta Delgada,2,M,31,20 - 24 anos,2409
1500815,Vila do Bispo,2,M,31,20 - 24 anos,153
1500809,Monchique,2,M,31,20 - 24 anos,122
1500808,Loulé,2,M,31,20 - 24 anos,1792
1500806,Lagoa,2,M,31,20 - 24 anos,626
1870708,Mourão,2,M,31,20 - 24 anos,82
1870704,Estremoz,2,M,31,20 - 24 anos,356
1861202,Arronches,2,M,31,20 - 24 anos,81
1851415,Salvaterra de Magos,2,M,31,20 - 24 anos,572
1851409,Coruche,2,M,31,20 - 24 anos,389
1851407,Chamusca,2,M,31,20 - 24 anos,202
1851403,Almeirim,2,M,31,20 - 24 anos,546
11A0107,Espinho,T,HM,42,35 - 39 anos,1821
1120301,Amares,T,HM,42,35 - 39 anos,1488
3003109,Santana,2,M,41,30 - 34 anos,198
3003107,Ribeira Brava,2,M,41,30 - 34 anos,400
3003106,Porto Moniz,2,M,41,30 - 34 anos,54
2004801,Lajes das Flores,2,M,41,30 - 34 anos,51
2004502,Velas,2,M,41,30 - 34 anos,195
1870711,Reguengos de Monsaraz,2,M,41,30 - 34 anos,329
1870705,Évora,2,M,41,30 - 34 anos,1808
1861212,Nisa,2,M,41,30 - 34 anos,153
16G1817,Sátão,1,H,71,60 - 64 anos,349
16G1816,São Pedro do Sul,1,H,71,60 - 64 anos,493
16G1811,Penalva do Castelo,1,H,71,60 - 64 anos,221
16G1802,Carregal do Sal,1,H,71,60 - 64 anos,287
16F1016,Porto de Mós,1,H,71,60 - 64 anos,657
16F1004,Batalha,1,H,71,60 - 64 anos,450
16E0614,Penela,1,H,71,60 - 64 anos,160
16E0605,Figueira da Foz,1,H,71,60 - 64 anos,1952
16E0603,Coimbra,1,H,71,60 - 64 anos,4544
11D0403,Carrazeda de Ansiães,T,HM,52,45 - 49 anos,362
11D1701,Alijó,T,HM,52,45 - 49 anos,827
11C,Tâmega e Sousa,T,HM,52,45 - 49 anos,35356
11B1702,Boticas,T,HM,52,45 - 49 anos,370
11A1318,Trofa,T,HM,52,45 - 49 anos,3280
11A1304,Gondomar,T,HM,52,45 - 49 anos,14058
1861206,Crato,1,H,T,Total,1647
1861202,Arronches,1,H,T,Total,1476
1851406,Cartaxo,1,H,T,Total,11737
184,Baixo Alentejo,1,H,T,Total,60284
1811513,Sines,1,H,T,Total,6889
1811505,Grândola,1,H,T,Total,7743
1701107,Loures,1,H,T,Total,96541
1701105,Cascais,1,H,T,Total,97394
1701115,Amadora,1,H,T,Total,81971
16J0907,Guarda,1,H,T,Total,19492
16J0905,Fornos de Algodres,1,H,T,Total,2259
16J0501,Belmonte,1,H,T,Total,3209
16I1421,Ourém,1,H,T,Total,21440
16I1402,Alcanena,1,H,T,Total,6413
16H0508,Proença-a-Nova,1,H,T,Total,3795
16H,Beira Baixa,1,H,T,Total,40625
16G1817,Sátão,1,H,T,Total,5771
16G1810,Oliveira de Frades,1,H,T,Total,4811
16G1803,Castro Daire,1,H,T,Total,7086
16G0901,Aguiar da Beira,1,H,T,Total,2430
16E0611,Oliveira do Hospital,1,H,T,Total,9684
16E0605,Figueira da Foz,1,H,T,Total,28722
16E0601,Arganil,1,H,T,Total,5531
16D0112,Murtosa,1,H,T,Total,5011
16B1014,Peniche,1,H,T,Total,13077
3003103,Funchal,T,HM,72,65 - 69 anos,5434
3,Região Autónoma da Madeira,T,HM,72,65 - 69 anos,11324
2004801,Lajes das Flores,T,HM,72,65 - 69 anos,72
2004501,Calheta,T,HM,72,65 - 69 anos,191
2004202,Nordeste,T,HM,72,65 - 69 anos,196
11C1813,Resende,T,HM,32,25 - 29 anos,580
11C1311,Penafiel,T,HM,32,25 - 29 anos,4458
11C0305,Celorico de Basto,T,HM,32,25 - 29 anos,1321
1120310,Terras de Bouro,T,HM,62,55 - 59 anos,492
1120303,Braga,T,HM,62,55 - 59 anos,11881
1120301,Amares,T,HM,62,55 - 59 anos,1208
1,Continente,T,HM,62,55 - 59 anos,658610
3003102,Câmara de Lobos,2,M,61,50 - 54 anos,1312
3,Região Autónoma da Madeira,2,M,61,50 - 54 anos,10634
2004302,Vila da Praia da Vitória,2,M,61,50 - 54 anos,789
2004301,Angra do Heroísmo,2,M,61,50 - 54 anos,1298
2004101,Vila do Porto,2,M,61,50 - 54 anos,194
1500811,Portimão,2,M,61,50 - 54 anos,1910
1861212,Nisa,2,M,61,50 - 54 anos,227
186,Alto Alentejo,2,M,61,50 - 54 anos,4163
1851407,Chamusca,2,M,61,50 - 54 anos,351
1851403,Almeirim,2,M,61,50 - 54 anos,799
1840214,Vidigueira,2,M,61,50 - 54 anos,181
1840212,Ourique,2,M,61,50 - 54 anos,146
1840206,Castro Verde,2,M,61,50 - 54 anos,235
16I1413,Mação,1,H,42,35 - 39 anos,202
16I1410,Entroncamento,1,H,42,35 - 39 anos,776
16I1402,Alcanena,1,H,42,35 - 39 anos,439
16H0511,Vila Velha de Ródão,1,H,42,35 - 39 anos,110
1500806,Lagoa,T,HM,61,50 - 54 anos,1588
1870707,Mora,T,HM,61,50 - 54 anos,337
1870706,Montemor-o-Novo,T,HM,61,50 - 54 anos,1208
1870702,Arraiolos,T,HM,61,50 - 54 anos,505
187,Alentejo Central,T,HM,61,50 - 54 anos,11744
1861212,Nisa,T,HM,61,50 - 54 anos,449
1861211,Monforte,T,HM,61,50 - 54 anos,229
1861201,Alter do Chão,T,HM,61,50 - 54 anos,255
186,Alto Alentejo,T,HM,61,50 - 54 anos,8222
1851416,Santarém,T,HM,61,50 - 54 anos,4211
1851414,Rio Maior,T,HM,61,50 - 54 anos,1480
1851407,Chamusca,T,HM,61,50 - 54 anos,727
1851103,Azambuja,T,HM,61,50 - 54 anos,1492
1840214,Vidigueira,T,HM,61,50 - 54 anos,397
1840209,Mértola,T,HM,61,50 - 54 anos,492
1811505,Grândola,T,HM,61,50 - 54 anos,1089
181,Alentejo Litoral,T,HM,61,50 - 54 anos,7323
1701116,Odivelas,T,HM,61,50 - 54 anos,9327
1701507,Montijo,T,HM,61,50 - 54 anos,2891
16H0508,Proença-a-Nova,2,M,41,30 - 34 anos,177
16D0110,Ílhavo,T,HM,72,65 - 69 anos,1992
16B1014,Peniche,T,HM,72,65 - 69 anos,1628
16B1001,Alcobaça,T,HM,72,65 - 69 anos,3105
11E0407,Mirandela,T,HM,72,65 - 69 anos,1436
11E0405,Macedo de Cavaleiros,T,HM,72,65 - 69 anos,1007
11D0914,Vila Nova de Foz Côa,T,HM,72,65 - 69 anos,453
11D1708,Peso da Régua,T,HM,72,65 - 69 anos,860
11D1812,Penedono,T,HM,72,65 - 69 anos,146
11D1807,Moimenta da Beira,T,HM,72,65 - 69 anos,577
11C1813,Resende,T,HM,72,65 - 69 anos,517
11C0106,Castelo de Paiva,T,HM,72,65 - 69 anos,717
11A1317,Vila Nova de Gaia,T,HM,72,65 - 69 anos,15825
11A0104,Arouca,T,HM,72,65 - 69 anos,1093
1190307,Fafe,T,HM,72,65 - 69 anos,2538
1120306,Esposende,2,M,82,75 - 79 anos,658
3003104,Machico,1,H,82,75 - 79 anos,212
1500816,Vila Real de Santo António,1,H,82,75 - 79 anos,273
1500803,Aljezur,1,H,82,75 - 79 anos,173
1701508,Palmela,T,HM,71,60 - 64 anos,3517
1701110,Oeiras,T,HM,71,60 - 64 anos,12187
1701116,Odivelas,T,HM,71,60 - 64 anos,10033
1701504,Barreiro,T,HM,71,60 - 64 anos,5640
16J0913,Trancoso,T,HM,71,60 - 64 anos,611
16J0904,Figueira de Castelo Rodrigo,T,HM,71,60 - 64 anos,386
16J0501,Belmonte,T,HM,71,60 - 64 anos,425
16I1413,Mação,T,HM,71,60 - 64 anos,414
16G1824,Vouzela,T,HM,71,60 - 64 anos,657
16G1823,Viseu,T,HM,71,60 - 64 anos,5922
16F1016,Porto de Mós,T,HM,71,60 - 64 anos,1415
16E0617,Vila Nova de Poiares,T,HM,71,60 - 64 anos,400
16E0603,Coimbra,T,HM,71,60 - 64 anos,9960
1701503,Almada,T,HM,51,40 - 44 anos,12435
16J0912,Seia,T,HM,51,40 - 44 anos,1502
1701507,Montijo,T,HM,91,80 - 84 anos,1290
16E0610,Montemor-o-Velho,2,M,22,15 - 19 anos,583
16B1113,Torres Vedras,2,M,22,15 - 19 anos,2087
16B1102,Arruda dos Vinhos,2,M,22,15 - 19 anos,394
16B1101,Alenquer,2,M,22,15 - 19 anos,1076
11E0408,Mogadouro,2,M,22,15 - 19 anos,167
11C1302,Baião,2,M,22,15 - 19 anos,540
11B1709,Ribeira de Pena,2,M,22,15 - 19 anos,165
11A1313,Póvoa de Varzim,2,M,22,15 - 19 anos,1823
11A0104,Arouca,2,M,22,15 - 19 anos,638
2004801,Lajes das Flores,T,HM,11,0 - 4 anos,49
1500811,Portimão,T,HM,11,0 - 4 anos,2957
1500810,Olhão,T,HM,11,0 - 4 anos,2384
1500803,Aljezur,T,HM,11,0 - 4 anos,209
150,Algarve,T,HM,11,0 - 4 anos,21399
1861207,Elvas,T,HM,11,0 - 4 anos,991
1861206,Crato,T,HM,11,0 - 4 anos,101
1861205,Castelo de Vide,T,HM,11,0 - 4 anos,81
1861201,Alter do Chão,T,HM,11,0 - 4 anos,105
1851415,Salvaterra de Magos,T,HM,11,0 - 4 anos,874
1811501,Alcácer do Sal,2,M,11,0 - 4 anos,237
1701512,Setúbal,2,M,11,0 - 4 anos,2932
1701106,Lisboa,2,M,11,0 - 4 anos,13533
17,Área Metropolitana de Lisboa,2,M,11,0 - 4 anos,73298
16J0912,Seia,2,M,11,0 - 4 anos,345
16J0910,Pinhel,2,M,11,0 - 4 anos,104
16J0501,Belmonte,2,M,11,0 - 4 anos,99
16I0510,Vila de Rei,2,M,11,0 - 4 anos,33
16I1413,Mação,2,M,11,0 - 4 anos,73
16H0511,Vila Velha de Ródão,2,M,11,0 - 4 anos,34
16H0502,Castelo Branco,2,M,11,0 - 4 anos,1091
16G1806,Mangualde,2,M,11,0 - 4 anos,368
16G0901,Aguiar da Beira,2,M,11,0 - 4 anos,74
16F1010,Marinha Grande,2,M,11,0 - 4 anos,840
