geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor
11E0401,Alfândega da Fé,2,M,82,75 - 79 anos,164
11D1812,Penedono,2,M,82,75 - 79 anos,85
11D1805,Lamego,2,M,82,75 - 79 anos,658
11D1710,Sabrosa,2,M,82,75 - 79 anos,186
11D1701,Alijó,2,M,82,75 - 79 anos,377
16F1009,Leiria,2,M,21,10 - 14 anos,3026
16E1808,Mortágua,2,M,21,10 - 14 anos,151
16E0616,Tábua,2,M,21,10 - 14 anos,219
16E0609,Miranda do Corvo,2,M,21,10 - 14 anos,225
16E0606,Góis,2,M,21,10 - 14 anos,72
16D0112,Murtosa,2,M,21,10 - 14 anos,235
1500802,Alcoutim,2,M,11,0 - 4 anos,29
11E0412,Vinhais,2,M,11,0 - 4 anos,71
11E0411,Vimioso,2,M,11,0 - 4 anos,67
11E0408,Mogadouro,2,M,11,0 - 4 anos,103
16E0609,Miranda do Corvo,1,H,31,20 - 24 anos,409
16E0606,Góis,1,H,31,20 - 24 anos,102
16D0103,Anadia,1,H,31,20 - 24 anos,705
16D0102,Albergaria-a-Velha,1,H,31,20 - 24 anos,677
16B1102,Arruda dos Vinhos,1,H,31,20 - 24 anos,512
16B1011,Nazaré,1,H,31,20 - 24 anos,404
1500812,São Brás de Alportel,1,H,31,20 - 24 anos,285
1500808,Loulé,1,H,31,20 - 24 anos,1878
16I1401,Abrantes,1,H,81,70 - 74 anos,986
16G1806,Mangualde,1,H,81,70 - 74 anos,526
16F1010,Marinha Grande,1,H,81,70 - 74 anos,1041
1190312,Vila Nova de Famalicão,1,H,72,65 - 69 anos,3583
3003108,Santa Cruz,1,H,71,60 - 64 anos,1020
3003105,Ponta do Sol,1,H,71,60 - 64 anos,185
3003103,Funchal,1,H,71,60 - 64 anos,3160
1870707,Mora,1,H,61,50 - 54 anos,133
1870706,Montemor-o-Novo,1,H,61,50 - 54 anos,524
1870703,Borba,1,H,61,50 - 54 anos,290
1861213,Ponte de Sor,1,H,61,50 - 54 anos,542
1851414,Rio Maior,1,H,61,50 - 54 anos,697
1851405,Benavente,1,H,61,50 - 54 anos,984
1851404,Alpiarça,1,H,61,50 - 54 anos,216
1840213,Serpa,1,H,61,50 - 54 anos,566
1840208,Ferreira do Alentejo,1,H,61,50 - 54 anos,255
1870701,Alandroal,2,M,12,5 - 9 anos,88
1861215,Sousel,2,M,12,5 - 9 anos,59
1811505,Grândola,1,H,92,85 e mais anos,262
1810211,Odemira,1,H,92,85 e mais anos,545
1701114,Vila Franca de Xira,1,H,92,85 e mais anos,816
16J0907,Guarda,1,H,92,85 e mais anos,405
16J0904,Figueira de Castelo Rodrigo,1,H,92,85 e mais anos,151
16I1420,Vila Nova da Barquinha,1,H,92,85 e mais anos,121
2004502,Velas,1,H,82,75 - 79 anos,77
2004203,Ponta Delgada,1,H,82,75 - 79 anos,705
1870714,Vila Viçosa,1,H,82,75 - 79 anos,129
1870702,Arraiolos,1,H,82,75 - 79 anos,109
1861211,Monforte,1,H,82,75 - 79 anos,44
1861209,Gavião,1,H,82,75 - 79 anos,84
1861205,Castelo de Vide,1,H,82,75 - 79 anos,68
16D0108,Estarreja,2,M,31,20 - 24 anos,733
16B1112,Sobral de Monte Agraço,2,M,31,20 - 24 anos,301
1500813,Silves,2,M,31,20 - 24 anos,835
1500803,Aljezur,2,M,31,20 - 24 anos,130
200,Região Autónoma dos Açores,2,M,42,35 - 39 anos,9289
150,Algarve,1,H,12,5 - 9 anos,10594
11E,Terras de Trás-os-Montes,1,H,12,5 - 9 anos,1765
16J,Beiras e Serra da Estrela,1,H,11,0 - 4 anos,3168
16G1817,Sátão,1,H,51,40 - 44 anos,389
16G1803,Castro Daire,1,H,51,40 - 44 anos,399
16F1013,Pedrógão Grande,1,H,51,40 - 44 anos,77
16F1009,Leiria,1,H,51,40 - 44 anos,4677
16E1808,Mortágua,1,H,51,40 - 44 anos,302
16E0608,Mira,1,H,51,40 - 44 anos,408
1840205,Beja,1,H,81,70 - 74 anos,834
1840204,Barrancos,1,H,81,70 - 74 anos,23
1840206,Castro Verde,1,H,71,60 - 64 anos,239
1810211,Odemira,1,H,71,60 - 64 anos,863
1701503,Almada,1,H,71,60 - 64 anos,4916
1701116,Odivelas,1,H,71,60 - 64 anos,4127
1701109,Mafra,1,H,71,60 - 64 anos,2041
16I1418,Tomar,1,H,61,50 - 54 anos,1298
16I1401,Abrantes,1,H,61,50 - 54 anos,1272
16H0511,Vila Velha de Ródão,1,H,61,50 - 54 anos,103
16J0913,Trancoso,2,M,12,5 - 9 anos,112
16J0902,Almeida,2,M,12,5 - 9 anos,57
16I1418,Tomar,2,M,12,5 - 9 anos,574
16I1413,Mação,2,M,12,5 - 9 anos,68
1500802,Alcoutim,2,M,52,45 - 49 anos,47
1500801,Albufeira,2,M,52,45 - 49 anos,1792
11D1801,Armamar,2,M,52,45 - 49 anos,226
11D1708,Peso da Régua,2,M,52,45 - 49 anos,627
1701512,Setúbal,2,M,82,75 - 79 anos,2886
1701511,Sesimbra,2,M,82,75 - 79 anos,1023
16J0912,Seia,2,M,82,75 - 79 anos,707
16J0905,Fornos de Algodres,2,M,82,75 - 79 anos,145
16J0903,Celorico da Beira,2,M,82,75 - 79 anos,227
16G1816,São Pedro do Sul,2,M,72,65 - 69 anos,534
16E0616,Tábua,2,M,72,65 - 69 anos,394
16E0612,Pampilhosa da Serra,2,M,72,65 - 69 anos,135
16E0609,Miranda do Corvo,2,M,72,65 - 69 anos,355
16E0606,Góis,2,M,72,65 - 69 anos,131
1500811,Portimão,2,M,62,55 - 59 anos,1941
1500808,Loulé,2,M,62,55 - 59 anos,2543
1500803,Aljezur,2,M,62,55 - 59 anos,215
11E0402,Bragança,2,M,62,55 - 59 anos,1384
11C0106,Castelo de Paiva,2,M,52,45 - 49 anos,650
11B1706,Montalegre,2,M,52,45 - 49 anos,258
11B1702,Boticas,2,M,52,45 - 49 anos,137
11A,Área Metropolitana do Porto,1,H,11,0 - 4 anos,36155
1500810,Olhão,1,H,21,10 - 14 anos,1318
1500806,Lagoa,1,H,21,10 - 14 anos,624
1500804,Castro Marim,1,H,21,10 - 14 anos,128
1500801,Albufeira,1,H,21,10 - 14 anos,1285
11E0401,Alfândega da Fé,1,H,21,10 - 14 anos,70
11D1704,Mesão Frio,1,H,21,10 - 14 anos,74
11D0403,Carrazeda de Ansiães,1,H,21,10 - 14 anos,96
1861201,Alter do Chão,1,H,11,0 - 4 anos,45
1851414,Rio Maior,1,H,11,0 - 4 anos,437
1851409,Coruche,1,H,11,0 - 4 anos,274
1840213,Serpa,1,H,11,0 - 4 anos,250
1840209,Mértola,1,H,11,0 - 4 anos,78
1840205,Beja,1,H,11,0 - 4 anos,834
1811513,Sines,1,H,11,0 - 4 anos,327
1811509,Santiago do Cacém,1,H,11,0 - 4 anos,543
200,Região Autónoma dos Açores,2,M,32,25 - 29 anos,8477
11B,Alto Tâmega,2,M,32,25 - 29 anos,2365
119,Ave,2,M,32,25 - 29 anos,12152
16J,Beiras e Serra da Estrela,2,M,31,20 - 24 anos,4705
15,Algarve,2,M,T,Total,229443
20,Região Autónoma dos Açores,1,H,T,Total,117884
20,Região Autónoma dos Açores,2,M,91,80 - 84 anos,3121
11,Norte,2,M,82,75 - 79 anos,78763
16,Centro,2,M,81,70 - 74 anos,69077
30,Região Autónoma da Madeira,2,M,72,65 - 69 anos,7506
20,Região Autónoma dos Açores,2,M,72,65 - 69 anos,6106
17,Área Metropolitana de Lisboa,2,M,72,65 - 69 anos,95068
15,Algarve,2,M,72,65 - 69 anos,13477
30,Região Autónoma da Madeira,2,M,71,60 - 64 anos,8911
11C1804,Cinfães,1,H,21,10 - 14 anos,415
11C1311,Penafiel,1,H,21,10 - 14 anos,1868
11C1305,Lousada,1,H,21,10 - 14 anos,1329
11C1301,Amarante,1,H,21,10 - 14 anos,1291
16E0607,Lousã,1,H,92,85 e mais anos,141
16D0114,Oliveira do Bairro,1,H,92,85 e mais anos,261
16B1108,Lourinhã,1,H,92,85 e mais anos,235
1500816,Vila Real de Santo António,1,H,92,85 e mais anos,151
11B1712,Valpaços,2,M,32,25 - 29 anos,412
11A1318,Trofa,2,M,32,25 - 29 anos,1167
1701110,Oeiras,2,M,22,15 - 19 anos,4558
1701106,Lisboa,2,M,22,15 - 19 anos,10862
16J0911,Sabugal,2,M,22,15 - 19 anos,167
16I1421,Ourém,2,M,22,15 - 19 anos,1184
16I1413,Mação,2,M,22,15 - 19 anos,107
16E0614,Penela,2,M,12,5 - 9 anos,98
16E0612,Pampilhosa da Serra,2,M,12,5 - 9 anos,53
16D0118,Vagos,2,M,12,5 - 9 anos,462
16D0117,Sever do Vouga,2,M,12,5 - 9 anos,186
1500808,Loulé,1,H,92,85 e mais anos,815
1500805,Faro,1,H,92,85 e mais anos,515
11D1815,São João da Pesqueira,1,H,92,85 e mais anos,127
11D1807,Moimenta da Beira,1,H,92,85 e mais anos,150
11D1711,Santa Marta de Penaguião,1,H,92,85 e mais anos,76
11C1813,Resende,1,H,92,85 e mais anos,154
11A1315,Valongo,2,M,52,45 - 49 anos,4303
11A1313,Póvoa de Varzim,2,M,52,45 - 49 anos,2755
11A0119,Vale de Cambra,2,M,52,45 - 49 anos,879
1190304,Cabeceiras de Basto,2,M,52,45 - 49 anos,603
16I1411,Ferreira do Zêzere,2,M,82,75 - 79 anos,264
16H0511,Vila Velha de Ródão,2,M,82,75 - 79 anos,104
16G1821,Tondela,2,M,82,75 - 79 anos,873
16G1814,Santa Comba Dão,2,M,82,75 - 79 anos,334
16G1810,Oliveira de Frades,2,M,82,75 - 79 anos,256
16G1809,Nelas,2,M,82,75 - 79 anos,384
16G1806,Mangualde,2,M,82,75 - 79 anos,510
16F1016,Porto de Mós,2,M,82,75 - 79 anos,584
16E0604,Condeixa-a-Nova,2,M,72,65 - 69 anos,498
16E0601,Arganil,2,M,72,65 - 69 anos,366
16D0114,Oliveira do Bairro,2,M,72,65 - 69 anos,687
16D0112,Murtosa,2,M,72,65 - 69 anos,266
1500811,Portimão,2,M,72,65 - 69 anos,1749
1500810,Olhão,2,M,72,65 - 69 anos,1329
11B1713,Vila Pouca de Aguiar,2,M,62,55 - 59 anos,500
1500801,Albufeira,1,H,41,30 - 34 anos,1092
11E0401,Alfândega da Fé,1,H,41,30 - 34 anos,110
11D1815,São João da Pesqueira,1,H,41,30 - 34 anos,211
11D1711,Santa Marta de Penaguião,1,H,41,30 - 34 anos,160
11D0409,Torre de Moncorvo,1,H,41,30 - 34 anos,195
11C1305,Lousada,1,H,41,30 - 34 anos,1379
11C1301,Amarante,1,H,41,30 - 34 anos,1520
11B1703,Chaves,1,H,41,30 - 34 anos,1094
2004206,Vila Franca do Campo,1,H,22,15 - 19 anos,365
2004101,Vila do Porto,1,H,22,15 - 19 anos,162
11A0109,Santa Maria da Feira,1,H,21,10 - 14 anos,3371
1190307,Fafe,1,H,21,10 - 14 anos,1136
1120313,Vila Verde,1,H,21,10 - 14 anos,1287
1701111,Sintra,1,H,11,0 - 4 anos,10317
1701105,Cascais,1,H,11,0 - 4 anos,5272
16J0908,Manteigas,1,H,11,0 - 4 anos,40
16J0503,Covilhã,1,H,11,0 - 4 anos,700
11A1308,Matosinhos,1,H,52,45 - 49 anos,6310
1111601,Arcos de Valdevez,1,H,42,35 - 39 anos,635
3003110,São Vicente,1,H,41,30 - 34 anos,189
2004901,Corvo,1,H,41,30 - 34 anos,10
2004502,Velas,1,H,41,30 - 34 anos,181
16F1007,Castanheira de Pêra,1,H,72,65 - 69 anos,111
16F1004,Batalha,1,H,72,65 - 69 anos,417
16F1002,Alvaiázere,1,H,72,65 - 69 anos,198
16E0616,Tábua,1,H,72,65 - 69 anos,335
16E0605,Figueira da Foz,1,H,72,65 - 69 anos,1870
16E0604,Condeixa-a-Nova,1,H,72,65 - 69 anos,373
16E0601,Arganil,1,H,72,65 - 69 anos,306
16D0110,Ílhavo,1,H,72,65 - 69 anos,1017
16D0102,Albergaria-a-Velha,1,H,72,65 - 69 anos,730
1500802,Alcoutim,1,H,62,55 - 59 anos,83
1500801,Albufeira,1,H,62,55 - 59 anos,1385
11E0412,Vinhais,1,H,62,55 - 59 anos,265
11E0405,Macedo de Cavaleiros,1,H,62,55 - 59 anos,578
11E0401,Alfândega da Fé,1,H,62,55 - 59 anos,193
11D1805,Lamego,1,H,62,55 - 59 anos,979
11D0914,Vila Nova de Foz Côa,1,H,62,55 - 59 anos,231
11C0305,Celorico de Basto,1,H,62,55 - 59 anos,714
11A0109,Santa Maria da Feira,1,H,52,45 - 49 anos,5281
2004203,Ponta Delgada,2,M,32,25 - 29 anos,2259
2004201,Lagoa,2,M,32,25 - 29 anos,539
1870709,Portel,2,M,32,25 - 29 anos,117
1870701,Alandroal,2,M,32,25 - 29 anos,88
1861208,Fronteira,2,M,32,25 - 29 anos,87
1851415,Salvaterra de Magos,2,M,32,25 - 29 anos,567
1870701,Alandroal,1,H,22,15 - 19 anos,99
1840210,Moura,1,H,22,15 - 19 anos,415
1840208,Ferreira do Alentejo,1,H,22,15 - 19 anos,169
1840201,Aljustrel,1,H,22,15 - 19 anos,155
1701507,Montijo,1,H,22,15 - 19 anos,1540
16J0501,Belmonte,1,H,22,15 - 19 anos,127
16G1824,Vouzela,1,H,22,15 - 19 anos,250
16G1816,São Pedro do Sul,1,H,22,15 - 19 anos,404
16G1810,Oliveira de Frades,1,H,22,15 - 19 anos,292
16G1803,Castro Daire,1,H,22,15 - 19 anos,375
16G0901,Aguiar da Beira,1,H,22,15 - 19 anos,95
16E0617,Vila Nova de Poiares,1,H,22,15 - 19 anos,188
16D0118,Vagos,1,H,22,15 - 19 anos,591
16B1005,Bombarral,1,H,22,15 - 19 anos,311
1500816,Vila Real de Santo António,1,H,22,15 - 19 anos,506
1500807,Lagos,1,H,22,15 - 19 anos,874
11E0402,Bragança,1,H,22,15 - 19 anos,807
11D1710,Sabrosa,1,H,22,15 - 19 anos,147
3003109,Santana,1,H,51,40 - 44 anos,206
3003105,Ponta do Sol,1,H,51,40 - 44 anos,373
16D0108,Estarreja,1,H,82,75 - 79 anos,443
16B1014,Peniche,1,H,82,75 - 79 anos,489
16B1011,Nazaré,1,H,82,75 - 79 anos,264
1500804,Castro Marim,1,H,82,75 - 79 anos,146
1500801,Albufeira,1,H,82,75 - 79 anos,632
11E0412,Vinhais,1,H,82,75 - 79 anos,272
11E0410,Vila Flor,1,H,82,75 - 79 anos,177
11E0408,Mogadouro,1,H,82,75 - 79 anos,225
1500809,Monchique,1,H,72,65 - 69 anos,181
11E0408,Mogadouro,1,H,72,65 - 69 anos,292
11E0407,Mirandela,1,H,72,65 - 69 anos,784
11D1818,Sernancelhe,1,H,72,65 - 69 anos,137
11D1710,Sabrosa,1,H,72,65 - 69 anos,205
11B1706,Montalegre,1,H,62,55 - 59 anos,336
11A1315,Valongo,1,H,62,55 - 59 anos,3158
1190314,Vizela,1,H,62,55 - 59 anos,861
2004901,Corvo,1,H,51,40 - 44 anos,47
2004602,Madalena,1,H,51,40 - 44 anos,239
2004601,Lajes do Pico,1,H,51,40 - 44 anos,155
11A1312,Porto,2,M,21,10 - 14 anos,4341
3003110,São Vicente,1,H,92,85 e mais anos,95
3003108,Santa Cruz,1,H,92,85 e mais anos,143
2004901,Corvo,1,H,92,85 e mais anos,8
2004205,Ribeira Grande,1,H,92,85 e mais anos,71
2004203,Ponta Delgada,1,H,92,85 e mais anos,219
1870714,Vila Viçosa,1,H,92,85 e mais anos,139
1870709,Portel,1,H,92,85 e mais anos,112
11D0914,Vila Nova de Foz Côa,1,H,22,15 - 19 anos,118
11D0404,Freixo de Espada à Cinta,1,H,22,15 - 19 anos,76
11C0106,Castelo de Paiva,1,H,22,15 - 19 anos,484
2004202,Nordeste,T,HM,42,35 - 39 anos,298
1870713,Viana do Alentejo,T,HM,42,35 - 39 anos,342
1861210,Marvão,T,HM,42,35 - 39 anos,176
1861209,Gavião,T,HM,42,35 - 39 anos,136
1861208,Fronteira,T,HM,42,35 - 39 anos,161
1851407,Chamusca,T,HM,42,35 - 39 anos,521
1851404,Alpiarça,T,HM,42,35 - 39 anos,402
1840207,Cuba,T,HM,42,35 - 39 anos,346
1840205,Beja,T,HM,42,35 - 39 anos,2111
1840204,Barrancos,T,HM,42,35 - 39 anos,109
1500810,Olhão,T,HM,22,15 - 19 anos,2575
11E0412,Vinhais,T,HM,22,15 - 19 anos,257
11E0402,Bragança,T,HM,22,15 - 19 anos,1519
11D1819,Tabuaço,T,HM,22,15 - 19 anos,297
11D1815,São João da Pesqueira,T,HM,22,15 - 19 anos,373
11D1812,Penedono,T,HM,22,15 - 19 anos,127
11B1712,Valpaços,T,HM,12,5 - 9 anos,392
11A1317,Vila Nova de Gaia,T,HM,12,5 - 9 anos,13155
11A0109,Santa Maria da Feira,T,HM,12,5 - 9 anos,5780
11A0107,Espinho,T,HM,12,5 - 9 anos,1048
3003105,Ponta do Sol,2,M,91,80 - 84 anos,176
11C1305,Lousada,2,M,42,35 - 39 anos,1711
11B1712,Valpaços,2,M,42,35 - 39 anos,349
11B1702,Boticas,2,M,42,35 - 39 anos,133
1190314,Vizela,2,M,42,35 - 39 anos,888
1120310,Terras de Bouro,2,M,42,35 - 39 anos,182
3003110,São Vicente,2,M,41,30 - 34 anos,161
3003107,Ribeira Brava,2,M,41,30 - 34 anos,329
3003105,Ponta do Sol,2,M,41,30 - 34 anos,267
2004603,São Roque do Pico,2,M,41,30 - 34 anos,116
2004602,Madalena,2,M,41,30 - 34 anos,212
2004502,Velas,2,M,41,30 - 34 anos,181
2004302,Vila da Praia da Vitória,2,M,41,30 - 34 anos,813
1870714,Vila Viçosa,2,M,41,30 - 34 anos,160
1870702,Arraiolos,2,M,41,30 - 34 anos,181
1861213,Ponte de Sor,2,M,41,30 - 34 anos,371
1861211,Monforte,2,M,41,30 - 34 anos,82
1851415,Salvaterra de Magos,2,M,41,30 - 34 anos,531
1851412,Golegã,2,M,41,30 - 34 anos,163
1851404,Alpiarça,2,M,41,30 - 34 anos,154
1840208,Ferreira do Alentejo,2,M,41,30 - 34 anos,221
1701506,Moita,2,M,41,30 - 34 anos,1750
1701502,Alcochete,2,M,41,30 - 34 anos,590
1701110,Oeiras,2,M,41,30 - 34 anos,4516
16J0909,Mêda,2,M,41,30 - 34 anos,84
16H0508,Proença-a-Nova,1,H,T,Total,3439
16H0506,Oleiros,1,H,T,Total,2338
16G1823,Viseu,1,H,T,Total,45553
16G1822,Vila Nova de Paiva,1,H,T,Total,2214
16G1814,Santa Comba Dão,1,H,T,Total,4842
16G1811,Penalva do Castelo,1,H,T,Total,3390
16F1013,Pedrógão Grande,1,H,T,Total,1614
