geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor
16H,Beira Baixa,1,H,12,5 - 9 anos,1482
11B,Alto Tâmega,1,H,21,10 - 14 anos,1832
16G,Viseu Dão Lafões,1,H,21,10 - 14 anos,6651
16H,Beira Baixa,1,H,21,10 - 14 anos,1763
16I,Médio Tejo,1,H,21,10 - 14 anos,5924
185,Lezíria do Tejo,1,H,21,10 - 14 anos,6423
119,Ave,1,H,22,15 - 19 anos,13362
11E,Terras de Trás-os-Montes,1,H,22,15 - 19 anos,2670
11D,Douro,1,H,32,25 - 29 anos,5411
16D,Região de Aveiro,1,H,32,25 - 29 anos,9744
16J,Beiras e Serra da Estrela,1,H,41,30 - 34 anos,5787
181,Alentejo Litoral,1,H,41,30 - 34 anos,3024
184,Baixo Alentejo,1,H,41,30 - 34 anos,3442
187,Alentejo Central,1,H,41,30 - 34 anos,4536
11B,Alto Tâmega,1,H,42,35 - 39 anos,2520
16F,Região de Leiria,1,H,42,35 - 39 anos,10020
186,Alto Alentejo,1,H,51,40 - 44 anos,3718
187,Alentejo Central,1,H,51,40 - 44 anos,5484
185,Lezíria do Tejo,1,H,52,45 - 49 anos,8377
187,Alentejo Central,1,H,52,45 - 49 anos,5522
16E0609,Miranda do Corvo,2,M,92,85 e mais anos,273
16E0617,Vila Nova de Poiares,2,M,92,85 e mais anos,117
16F1015,Pombal,2,M,92,85 e mais anos,1110
16F1016,Porto de Mós,2,M,92,85 e mais anos,465
16G1809,Nelas,2,M,92,85 e mais anos,372
16G1811,Penalva do Castelo,2,M,92,85 e mais anos,230
16G1814,Santa Comba Dão,2,M,92,85 e mais anos,250
16G1821,Tondela,2,M,92,85 e mais anos,746
16I0509,Sertã,2,M,92,85 e mais anos,590
16J0909,Mêda,2,M,92,85 e mais anos,264
16J0910,Pinhel,2,M,92,85 e mais anos,338
1701107,Loures,2,M,92,85 e mais anos,2645
1840213,Serpa,2,M,92,85 e mais anos,347
1851407,Chamusca,2,M,92,85 e mais anos,298
1851416,Santarém,2,M,92,85 e mais anos,1369
1861205,Castelo de Vide,2,M,92,85 e mais anos,109
1870701,Alandroal,2,M,92,85 e mais anos,186
1870702,Arraiolos,2,M,92,85 e mais anos,249
1870708,Mourão,2,M,92,85 e mais anos,63
1870711,Reguengos de Monsaraz,2,M,92,85 e mais anos,278
1870712,Vendas Novas,2,M,92,85 e mais anos,308
2004101,Vila do Porto,2,M,92,85 e mais anos,50
3003105,Ponta do Sol,2,M,92,85 e mais anos,134
3003201,Porto Santo,2,M,92,85 e mais anos,25
1111605,Paredes de Coura,T,HM,11,0 - 4 anos,265
1120313,Vila Verde,T,HM,11,0 - 4 anos,1861
1190309,Póvoa de Lanhoso,T,HM,11,0 - 4 anos,787
1851407,Chamusca,T,HM,11,0 - 4 anos,324
1851415,Salvaterra de Magos,T,HM,11,0 - 4 anos,798
1861208,Fronteira,T,HM,11,0 - 4 anos,95
1870701,Alandroal,T,HM,11,0 - 4 anos,166
1870713,Viana do Alentejo,T,HM,11,0 - 4 anos,216
2004101,Vila do Porto,T,HM,11,0 - 4 anos,234
2004202,Nordeste,T,HM,11,0 - 4 anos,185
2004203,Ponta Delgada,T,HM,11,0 - 4 anos,3525
2004501,Calheta,T,HM,11,0 - 4 anos,130
3003109,Santana,T,HM,11,0 - 4 anos,184
3003110,São Vicente,T,HM,11,0 - 4 anos,144
1111609,Viana do Castelo,T,HM,12,5 - 9 anos,3649
1190304,Cabeceiras de Basto,T,HM,12,5 - 9 anos,765
1190308,Guimarães,T,HM,12,5 - 9 anos,7065
1190314,Vizela,T,HM,12,5 - 9 anos,1075
1191705,Mondim de Basto,T,HM,12,5 - 9 anos,272
11A1316,Vila do Conde,T,HM,12,5 - 9 anos,4026
11A1317,Vila Nova de Gaia,T,HM,12,5 - 9 anos,14559
11C1302,Baião,T,HM,12,5 - 9 anos,819
11D1807,Moimenta da Beira,T,HM,12,5 - 9 anos,397
11E0405,Macedo de Cavaleiros,T,HM,12,5 - 9 anos,488
1701511,Sesimbra,T,HM,91,80 - 84 anos,1224
1851415,Salvaterra de Magos,T,HM,91,80 - 84 anos,837
1861215,Sousel,T,HM,91,80 - 84 anos,298
1870713,Viana do Alentejo,2,M,32,25 - 29 anos,164
2004201,Lagoa,2,M,32,25 - 29 anos,533
3003104,Machico,2,M,32,25 - 29 anos,566
3003105,Ponta do Sol,2,M,32,25 - 29 anos,256
3003110,São Vicente,2,M,32,25 - 29 anos,147
3003201,Porto Santo,2,M,32,25 - 29 anos,163
1111604,Monção,2,M,41,30 - 34 anos,593
1111605,Paredes de Coura,2,M,41,30 - 34 anos,272
1111607,Ponte de Lima,2,M,41,30 - 34 anos,1348
11A0116,São João da Madeira,2,M,41,30 - 34 anos,700
16B1108,Lourinhã,1,H,41,30 - 34 anos,808
16B1112,Sobral de Monte Agraço,1,H,41,30 - 34 anos,320
16D0105,Aveiro,1,H,41,30 - 34 anos,2494
16E0614,Penela,1,H,41,30 - 34 anos,117
16E0615,Soure,1,H,41,30 - 34 anos,468
16E0616,Tábua,1,H,41,30 - 34 anos,331
16E1808,Mortágua,1,H,41,30 - 34 anos,249
16F1015,Pombal,1,H,41,30 - 34 anos,1541
16F1016,Porto de Mós,1,H,41,30 - 34 anos,689
16G1810,Oliveira de Frades,1,H,41,30 - 34 anos,298
16G1811,Penalva do Castelo,1,H,41,30 - 34 anos,158
16H0506,Oleiros,1,H,41,30 - 34 anos,146
16I1402,Alcanena,1,H,41,30 - 34 anos,390
16I1420,Vila Nova da Barquinha,1,H,41,30 - 34 anos,181
16J0501,Belmonte,1,H,41,30 - 34 anos,181
16J0912,Seia,1,H,41,30 - 34 anos,629
16J0913,Trancoso,1,H,41,30 - 34 anos,220
1701115,Amadora,1,H,41,30 - 34 anos,5433
1811501,Alcácer do Sal,1,H,41,30 - 34 anos,365
1840201,Aljustrel,1,H,41,30 - 34 anos,245
1840203,Alvito,1,H,41,30 - 34 anos,78
1851403,Almeirim,1,H,41,30 - 34 anos,634
1851407,Chamusca,1,H,41,30 - 34 anos,277
1851409,Coruche,1,H,41,30 - 34 anos,417
1851415,Salvaterra de Magos,1,H,41,30 - 34 anos,592
1861206,Crato,1,H,41,30 - 34 anos,73
1861208,Fronteira,1,H,41,30 - 34 anos,59
11A1313,Póvoa de Varzim,T,HM,11,0 - 4 anos,2571
11C0305,Celorico de Basto,T,HM,11,0 - 4 anos,610
11C1301,Amarante,T,HM,11,0 - 4 anos,1996
11C1302,Baião,T,HM,11,0 - 4 anos,641
11C1309,Paços de Ferreira,T,HM,11,0 - 4 anos,2359
11C1311,Penafiel,T,HM,11,0 - 4 anos,2966
11D1707,Murça,T,HM,11,0 - 4 anos,168
1701116,Odivelas,T,HM,82,75 - 79 anos,5772
1701502,Alcochete,T,HM,82,75 - 79 anos,594
1840204,Barrancos,T,HM,82,75 - 79 anos,110
1851103,Azambuja,T,HM,82,75 - 79 anos,1064
1851403,Almeirim,T,HM,82,75 - 79 anos,1094
1851412,Golegã,T,HM,82,75 - 79 anos,317
1861214,Portalegre,T,HM,82,75 - 79 anos,1167
1870710,Redondo,T,HM,82,75 - 79 anos,351
2004206,Vila Franca do Campo,T,HM,82,75 - 79 anos,272
2004401,Santa Cruz da Graciosa,T,HM,82,75 - 79 anos,174
2004601,Lajes do Pico,T,HM,82,75 - 79 anos,204
3003101,Calheta,T,HM,82,75 - 79 anos,530
1111601,Arcos de Valdevez,T,HM,91,80 - 84 anos,1341
1120306,Esposende,T,HM,91,80 - 84 anos,850
1120310,Terras de Bouro,T,HM,91,80 - 84 anos,340
1190311,Vieira do Minho,T,HM,91,80 - 84 anos,557
11A1306,Maia,T,HM,91,80 - 84 anos,2934
11B1712,Valpaços,T,HM,91,80 - 84 anos,968
11C0106,Castelo de Paiva,T,HM,91,80 - 84 anos,433
11C1311,Penafiel,T,HM,91,80 - 84 anos,1546
11D0409,Torre de Moncorvo,T,HM,91,80 - 84 anos,593
2004205,Ribeira Grande,T,HM,91,80 - 84 anos,389
2004502,Velas,T,HM,91,80 - 84 anos,156
3003101,Calheta,T,HM,91,80 - 84 anos,456
3003103,Funchal,T,HM,91,80 - 84 anos,2729
3003104,Machico,T,HM,91,80 - 84 anos,448
1111602,Caminha,T,HM,92,85 e mais anos,542
1120301,Amares,T,HM,92,85 e mais anos,442
11A1312,Porto,T,HM,92,85 e mais anos,8921
11A1317,Vila Nova de Gaia,T,HM,92,85 e mais anos,5375
11C1311,Penafiel,T,HM,92,85 e mais anos,1054
11D1704,Mesão Frio,T,HM,92,85 e mais anos,105
11D1820,Tarouca,T,HM,92,85 e mais anos,255
1500803,Aljezur,T,HM,92,85 e mais anos,276
1500814,Tavira,T,HM,92,85 e mais anos,1075
1500815,Vila do Bispo,T,HM,92,85 e mais anos,197
1500816,Vila Real de Santo António,T,HM,92,85 e mais anos,492
16B1102,Arruda dos Vinhos,T,HM,92,85 e mais anos,274
16D0114,Oliveira do Bairro,T,HM,92,85 e mais anos,700
16E0604,Condeixa-a-Nova,T,HM,92,85 e mais anos,490
16E0610,Montemor-o-Velho,T,HM,92,85 e mais anos,755
16F1003,Ansião,T,HM,92,85 e mais anos,510
16G1823,Viseu,T,HM,92,85 e mais anos,2407
16H0502,Castelo Branco,T,HM,92,85 e mais anos,1941
16I0509,Sertã,2,M,41,30 - 34 anos,414
16I0510,Vila de Rei,2,M,41,30 - 34 anos,90
16I1418,Tomar,2,M,41,30 - 34 anos,938
16J0908,Manteigas,2,M,41,30 - 34 anos,65
1701106,Lisboa,2,M,41,30 - 34 anos,15393
1840208,Ferreira do Alentejo,2,M,41,30 - 34 anos,205
1840214,Vidigueira,2,M,41,30 - 34 anos,173
1851405,Benavente,2,M,41,30 - 34 anos,1047
1861201,Alter do Chão,2,M,41,30 - 34 anos,110
1861209,Gavião,2,M,41,30 - 34 anos,53
1861212,Nisa,2,M,41,30 - 34 anos,140
1870701,Alandroal,2,M,41,30 - 34 anos,112
16D0117,Sever do Vouga,T,HM,31,20 - 24 anos,651
16E0608,Mira,T,HM,31,20 - 24 anos,592
16G1802,Carregal do Sal,T,HM,31,20 - 24 anos,571
16G1803,Castro Daire,T,HM,31,20 - 24 anos,882
16H0502,Castelo Branco,T,HM,31,20 - 24 anos,2391
16H0506,Oleiros,T,HM,31,20 - 24 anos,245
11,Norte,2,M,51,40 - 44 anos,150257
18,Alentejo,2,M,51,40 - 44 anos,26366
18,Alentejo,2,M,52,45 - 49 anos,25282
20,Região Autónoma dos Açores,2,M,52,45 - 49 anos,8658
11,Norte,2,M,61,50 - 54 anos,149584
11A1310,Paredes,T,HM,21,10 - 14 anos,5403
11A1314,Santo Tirso,T,HM,21,10 - 14 anos,3354
11C0106,Castelo de Paiva,T,HM,21,10 - 14 anos,904
11C1302,Baião,T,HM,21,10 - 14 anos,1029
11C1311,Penafiel,T,HM,21,10 - 14 anos,4203
11C1804,Cinfães,T,HM,21,10 - 14 anos,1089
11D0404,Freixo de Espada à Cinta,T,HM,21,10 - 14 anos,136
11D0409,Torre de Moncorvo,T,HM,21,10 - 14 anos,249
1840206,Castro Verde,T,HM,92,85 e mais anos,208
1851403,Almeirim,T,HM,92,85 e mais anos,697
1851404,Alpiarça,T,HM,92,85 e mais anos,258
1861208,Fronteira,T,HM,92,85 e mais anos,105
1870701,Alandroal,T,HM,92,85 e mais anos,286
1870703,Borba,T,HM,92,85 e mais anos,274
1870705,Évora,T,HM,92,85 e mais anos,1708
1870708,Mourão,T,HM,92,85 e mais anos,86
2004205,Ribeira Grande,T,HM,92,85 e mais anos,190
3003107,Ribeira Brava,T,HM,92,85 e mais anos,226
3003109,Santana,T,HM,92,85 e mais anos,214
1120302,Barcelos,1,H,T,Total,56844
11A1316,Vila do Conde,1,H,T,Total,38072
11C1301,Amarante,1,H,T,Total,25923
1701510,Seixal,1,H,91,80 - 84 anos,1405
1811501,Alcácer do Sal,1,H,91,80 - 84 anos,236
1811509,Santiago do Cacém,1,H,91,80 - 84 anos,522
1840201,Aljustrel,1,H,91,80 - 84 anos,135
1851405,Benavente,1,H,91,80 - 84 anos,342
1861204,Campo Maior,1,H,91,80 - 84 anos,117
1861205,Castelo de Vide,1,H,91,80 - 84 anos,80
1861213,Ponte de Sor,1,H,91,80 - 84 anos,340
1870713,Viana do Alentejo,1,H,91,80 - 84 anos,96
1870714,Vila Viçosa,1,H,91,80 - 84 anos,163
2004602,Madalena,1,H,91,80 - 84 anos,91
3003104,Machico,1,H,91,80 - 84 anos,129
11A0104,Arouca,2,M,11,0 - 4 anos,430
11A0107,Espinho,2,M,11,0 - 4 anos,533
11A1314,Santo Tirso,2,M,11,0 - 4 anos,1182
11A1318,Trofa,2,M,11,0 - 4 anos,723
11B1702,Boticas,2,M,11,0 - 4 anos,63
11B1703,Chaves,2,M,11,0 - 4 anos,563
11B1712,Valpaços,2,M,11,0 - 4 anos,197
11C1307,Marco de Canaveses,2,M,11,0 - 4 anos,968
11C1804,Cinfães,2,M,11,0 - 4 anos,321
11D1708,Peso da Régua,2,M,11,0 - 4 anos,253
11D1807,Moimenta da Beira,2,M,11,0 - 4 anos,178
11E0402,Bragança,2,M,11,0 - 4 anos,552
11E0405,Macedo de Cavaleiros,2,M,11,0 - 4 anos,170
1500803,Aljezur,2,M,11,0 - 4 anos,101
16D,Região de Aveiro,2,M,52,45 - 49 anos,14643
16I,Médio Tejo,2,M,52,45 - 49 anos,8739
111,Alto Minho,2,M,61,50 - 54 anos,9298
11B,Alto Tâmega,2,M,61,50 - 54 anos,3548
16G,Viseu Dão Lafões,2,M,61,50 - 54 anos,9849
185,Lezíria do Tejo,2,M,61,50 - 54 anos,8712
16B,Oeste,2,M,62,55 - 59 anos,12289
16H,Beira Baixa,2,M,62,55 - 59 anos,3007
150,Algarve,2,M,71,60 - 64 anos,14142
16I,Médio Tejo,2,M,71,60 - 64 anos,7874
170,Área Metropolitana de Lisboa,2,M,71,60 - 64 anos,94992
181,Alentejo Litoral,2,M,71,60 - 64 anos,3252
119,Ave,2,M,72,65 - 69 anos,11063
11B,Alto Tâmega,2,M,72,65 - 69 anos,3136
16D,Região de Aveiro,2,M,72,65 - 69 anos,11092
16I,Médio Tejo,2,M,72,65 - 69 anos,7395
119,Ave,2,M,81,70 - 74 anos,9011
119,Ave,2,M,82,75 - 79 anos,8140
16F,Região de Leiria,2,M,82,75 - 79 anos,7511
16G,Viseu Dão Lafões,2,M,92,85 e mais anos,5911
181,Alentejo Litoral,2,M,92,85 e mais anos,2014
200,Região Autónoma dos Açores,2,M,92,85 e mais anos,2464
300,Região Autónoma da Madeira,2,M,92,85 e mais anos,2872
16,Centro,2,M,71,60 - 64 anos,76950
18,Alentejo,2,M,72,65 - 69 anos,22902
18,Alentejo,2,M,82,75 - 79 anos,22756
1120301,Amares,1,H,12,5 - 9 anos,429
1120313,Vila Verde,1,H,12,5 - 9 anos,1229
1190312,Vila Nova de Famalicão,1,H,12,5 - 9 anos,3114
11A0109,Santa Maria da Feira,1,H,12,5 - 9 anos,3268
11B1703,Chaves,1,H,12,5 - 9 anos,726
11C1307,Marco de Canaveses,1,H,12,5 - 9 anos,1402
11C1813,Resende,1,H,12,5 - 9 anos,241
11D1708,Peso da Régua,1,H,12,5 - 9 anos,323
11D1820,Tarouca,1,H,12,5 - 9 anos,176
11E0411,Vimioso,1,H,12,5 - 9 anos,77
1500803,Aljezur,1,H,12,5 - 9 anos,113
1500804,Castro Marim,1,H,12,5 - 9 anos,119
16B1005,Bombarral,1,H,12,5 - 9 anos,277
16B1006,Caldas da Rainha,1,H,12,5 - 9 anos,1215
16B1102,Arruda dos Vinhos,1,H,12,5 - 9 anos,422
16B1104,Cadaval,1,H,12,5 - 9 anos,319
16B1113,Torres Vedras,1,H,12,5 - 9 anos,1955
16D0101,Águeda,1,H,12,5 - 9 anos,981
16D0115,Ovar,1,H,12,5 - 9 anos,1224
16D0117,Sever do Vouga,1,H,12,5 - 9 anos,221
16F1002,Alvaiázere,1,H,12,5 - 9 anos,129
16F1003,Ansião,1,H,12,5 - 9 anos,221
16F1009,Leiria,1,H,12,5 - 9 anos,3022
16F1015,Pombal,1,H,12,5 - 9 anos,1219
16G0901,Aguiar da Beira,1,H,12,5 - 9 anos,65
16G1809,Nelas,1,H,12,5 - 9 anos,308
16G1811,Penalva do Castelo,1,H,12,5 - 9 anos,156
16H0511,Vila Velha de Ródão,1,H,12,5 - 9 anos,20
11D1714,Vila Real,1,H,T,Total,23993
11D1807,Moimenta da Beira,1,H,T,Total,4714
11E0408,Mogadouro,1,H,T,Total,4275
11E0411,Vimioso,1,H,T,Total,2057
1500803,Aljezur,1,H,T,Total,2734
16D0114,Oliveira do Bairro,1,H,T,Total,11184
16D0117,Sever do Vouga,1,H,T,Total,5708
16E0602,Cantanhede,1,H,T,Total,17004
16F1002,Alvaiázere,1,H,T,Total,3192
16F1004,Batalha,1,H,T,Total,7561
16F1010,Marinha Grande,1,H,T,Total,18317
16G1816,São Pedro do Sul,1,H,T,Total,7500
16G1817,Sátão,1,H,T,Total,5690
16I1401,Abrantes,1,H,T,Total,17508
16I1402,Alcanena,1,H,T,Total,6289
16I1419,Torres Novas,1,H,T,Total,16885
16I1420,Vila Nova da Barquinha,1,H,T,Total,3502
16J0503,Covilhã,1,H,T,Total,23181
16J0504,Fundão,1,H,T,Total,13219
1701105,Cascais,1,H,T,Total,97946
1701109,Mafra,1,H,T,Total,39638
1701115,Amadora,1,H,T,Total,82321
1870706,Montemor-o-Novo,2,M,22,15 - 19 anos,354
1870709,Portel,2,M,22,15 - 19 anos,130
16B1006,Caldas da Rainha,2,M,11,0 - 4 anos,975
16B1101,Alenquer,2,M,11,0 - 4 anos,1014
16D0105,Aveiro,2,M,11,0 - 4 anos,1665
16E0610,Montemor-o-Velho,2,M,11,0 - 4 anos,513
16G1810,Oliveira de Frades,2,M,11,0 - 4 anos,195
16G1821,Tondela,2,M,11,0 - 4 anos,376
16J0504,Fundão,2,M,11,0 - 4 anos,401
16J0902,Almeida,2,M,11,0 - 4 anos,60
16J0910,Pinhel,2,M,11,0 - 4 anos,103
1701110,Oeiras,2,M,11,0 - 4 anos,4219
1701502,Alcochete,2,M,11,0 - 4 anos,482
1701504,Barreiro,2,M,11,0 - 4 anos,1626
1701506,Moita,2,M,11,0 - 4 anos,1598
1701512,Setúbal,2,M,11,0 - 4 anos,2680
1811509,Santiago do Cacém,2,M,11,0 - 4 anos,533
1851409,Coruche,2,M,11,0 - 4 anos,264
PT,Portugal,T,HM,21,10 - 14 anos,529762
PT,Portugal,T,HM,32,25 - 29 anos,557449
PT,Portugal,T,HM,72,65 - 69 anos,593746
PT,Portugal,T,HM,81,70 - 74 anos,498638
PT,Portugal,T,HM,T,Total,10341330
1,Continente,T,HM,32,25 - 29 anos,523816
3,Região Autónoma da Madeira,T,HM,41,30 - 34 anos,17093
3,Região Autónoma da Madeira,T,HM,T,Total,256424
18,Alentejo,T,HM,12,5 - 9 anos,31333
18,Alentejo,T,HM,21,10 - 14 anos,34367
20,Região Autónoma dos Açores,T,HM,21,10 - 14 anos,14671
16,Centro,T,HM,22,15 - 19 anos,119110
17,Área Metropolitana de Lisboa,T,HM,31,20 - 24 anos,137693
18,Alentejo,T,HM,41,30 - 34 anos,41495
20,Região Autónoma dos Açores,T,HM,41,30 - 34 anos,18260
11,Norte,T,HM,51,40 - 44 anos,285855
30,Região Autónoma da Madeira,T,HM,52,45 - 49 anos,20161
11,Norte,T,HM,71,60 - 64 anos,231136
16I0510,Vila de Rei,T,HM,31,20 - 24 anos,192
16I1401,Abrantes,T,HM,31,20 - 24 anos,1500
16I1410,Entroncamento,T,HM,31,20 - 24 anos,1066
16I1413,Mação,T,HM,31,20 - 24 anos,312
16I1418,Tomar,T,HM,31,20 - 24 anos,2000
16I1419,Torres Novas,T,HM,31,20 - 24 anos,1722
16J0902,Almeida,T,HM,31,20 - 24 anos,270
16J0903,Celorico da Beira,T,HM,31,20 - 24 anos,369
16J0907,Guarda,T,HM,31,20 - 24 anos,2031
1861214,Portalegre,1,H,41,30 - 34 anos,690
1870701,Alandroal,1,H,41,30 - 34 anos,128
1870707,Mora,1,H,41,30 - 34 anos,111
1870709,Portel,1,H,41,30 - 34 anos,181
2004205,Ribeira Grande,1,H,41,30 - 34 anos,1518
2004601,Lajes do Pico,1,H,41,30 - 34 anos,114
2004603,São Roque do Pico,1,H,41,30 - 34 anos,76
3003101,Calheta,1,H,41,30 - 34 anos,338
3003103,Funchal,1,H,41,30 - 34 anos,3360
3003109,Santana,1,H,41,30 - 34 anos,193
1111601,Arcos de Valdevez,1,H,42,35 - 39 anos,611
1111603,Melgaço,1,H,42,35 - 39 anos,172
1111607,Ponte de Lima,1,H,42,35 - 39 anos,1394
11A0104,Arouca,1,H,42,35 - 39 anos,732
11A1314,Santo Tirso,1,H,42,35 - 39 anos,2388
11A1316,Vila do Conde,1,H,42,35 - 39 anos,2928
111,Alto Minho,1,H,61,50 - 54 anos,8039
112,Cávado,1,H,61,50 - 54 anos,14862
186,Alto Alentejo,1,H,61,50 - 54 anos,3889
16H,Beira Baixa,1,H,62,55 - 59 anos,2888
111,Alto Minho,1,H,71,60 - 64 anos,7053
11A,Área Metropolitana do Porto,1,H,71,60 - 64 anos,52437
16G,Viseu Dão Lafões,1,H,71,60 - 64 anos,7946
16J,Beiras e Serra da Estrela,1,H,71,60 - 64 anos,7665
170,Área Metropolitana de Lisboa,1,H,71,60 - 64 anos,77704
170,Área Metropolitana de Lisboa,1,H,72,65 - 69 anos,77550
187,Alentejo Central,1,H,72,65 - 69 anos,4156
200,Região Autónoma dos Açores,1,H,72,65 - 69 anos,4635
11E,Terras de Trás-os-Montes,1,H,81,70 - 74 anos,3058
20,Região Autónoma dos Açores,T,HM,71,60 - 64 anos,12811
30,Região Autónoma da Madeira,T,HM,71,60 - 64 anos,14485
15,Algarve,T,HM,72,65 - 69 anos,24574
17,Área Metropolitana de Lisboa,T,HM,72,65 - 69 anos,172344
20,Região Autónoma dos Açores,T,HM,72,65 - 69 anos,10091
30,Região Autónoma da Madeira,T,HM,81,70 - 74 anos,9759
20,Região Autónoma dos Açores,T,HM,82,75 - 79 anos,6478
30,Região Autónoma da Madeira,T,HM,T,Total,256424
16H,Beira Baixa,T,HM,11,0 - 4 anos,2707
170,Área Metropolitana de Lisboa,T,HM,11,0 - 4 anos,143749
181,Alentejo Litoral,T,HM,11,0 - 4 anos,3644
119,Ave,T,HM,12,5 - 9 anos,18944
170,Área Metropolitana de Lisboa,T,HM,12,5 - 9 anos,154477
16H,Beira Baixa,T,HM,21,10 - 14 anos,3395
16J,Beiras e Serra da Estrela,T,HM,21,10 - 14 anos,9186
184,Baixo Alentejo,T,HM,21,10 - 14 anos,5656
119,Ave,T,HM,22,15 - 19 anos,25792
181,Alentejo Litoral,T,HM,22,15 - 19 anos,4134
187,Alentejo Central,T,HM,22,15 - 19 anos,7887
111,Alto Minho,T,HM,31,20 - 24 anos,12423
16I,Médio Tejo,T,HM,31,20 - 24 anos,12070
119,Ave,T,HM,32,25 - 29 anos,24564
150,Algarve,T,HM,32,25 - 29 anos,22573
16E,Região de Coimbra,T,HM,32,25 - 29 anos,21156
16F,Região de Leiria,T,HM,32,25 - 29 anos,15800
111,Alto Minho,T,HM,41,30 - 34 anos,14212
16B,Oeste,T,HM,41,30 - 34 anos,22226
16H0508,Proença-a-Nova,T,HM,92,85 e mais anos,550
16H0511,Vila Velha de Ródão,T,HM,92,85 e mais anos,195
16I1402,Alcanena,T,HM,92,85 e mais anos,520
16I1411,Ferreira do Zêzere,T,HM,92,85 e mais anos,391
16I1413,Mação,T,HM,92,85 e mais anos,587
16J0906,Gouveia,T,HM,92,85 e mais anos,687
16J0911,Sabugal,T,HM,92,85 e mais anos,980
1701107,Loures,T,HM,92,85 e mais anos,3796
1701115,Amadora,T,HM,92,85 e mais anos,4356
16G1817,Sátão,2,M,12,5 - 9 anos,191
16G1824,Vouzela,2,M,12,5 - 9 anos,161
16H0511,Vila Velha de Ródão,2,M,12,5 - 9 anos,26
16I0510,Vila de Rei,2,M,12,5 - 9 anos,20
16I1421,Ourém,2,M,12,5 - 9 anos,926
16J0902,Almeida,2,M,12,5 - 9 anos,59
16J0906,Gouveia,2,M,12,5 - 9 anos,214
1701105,Cascais,2,M,12,5 - 9 anos,5735
1701111,Sintra,2,M,12,5 - 9 anos,11006
1701115,Amadora,2,M,12,5 - 9 anos,4530
1701116,Odivelas,2,M,12,5 - 9 anos,3959
1701502,Alcochete,2,M,12,5 - 9 anos,647
1701510,Seixal,2,M,12,5 - 9 anos,4422
