geocod,geodsg,valor,municip,ars,nuts3,aces2,nuts1,nuts2,cod_geo_nuts2002
1840202,Almodôvar,79.49,Almodôvar,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840202
1840203,Alvito,66.68,Alvito,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840203
1840204,Barrancos,63.35,Barrancos,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840204
1840205,Beja,105.31,Beja,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840205
1840206,Castro Verde,102.1,Castro Verde,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840206
1840207,Cuba,67.88,Cuba,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840207
1840208,Ferreira do Alentejo,72.97,Ferreira do Alentejo,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840208
1840209,Mértola,66.56,Mértola,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840209
1840210,Moura,77.45,Moura,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840210
1840212,Ourique,77.28,Ourique,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840212
1840213,Serpa,72.84,Serpa,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840213
1840214,Vidigueira,72.81,Vidigueira,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840214
1851403,Almeirim,86.17,Almeirim,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851403
1851404,Alpiarça,77.14,Alpiarça,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851404
1851103,Azambuja,106.2,Azambuja,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851103
1851405,Benavente,94.4,Benavente,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851405
1851406,Cartaxo,86.51,Cartaxo,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851406
1851407,Chamusca,71.72,Chamusca,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851407
1851409,Coruche,76.77,Coruche,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851409
1851412,Golegã,82.59,Golegã,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851412
1851414,Rio Maior,90.24,Rio Maior,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851414
1851415,Salvaterra de Magos,77.46,Salvaterra de Magos,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851415
1851416,Santarém,101.4,Santarém,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851416
1861201,Alter do Chão,72.91,Alter do Chão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821201
1861202,Arronches,71.97,Arronches,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821202
1861203,Avis,74.14,Avis,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821203
1861204,Campo Maior,94.02,Campo Maior,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821204
1861205,Castelo de Vide,81.63,Castelo de Vide,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821205
1861206,Crato,72.78,Crato,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821206
1861207,Elvas,88.98,Elvas,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821207
1861208,Fronteira,79.03,Fronteira,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821208
1861209,Gavião,71.82,Gavião,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821209
1861210,Marvão,64.82,Marvão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821210
1861211,Monforte,73.87,Monforte,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821211
1861212,Nisa,73.16,Nisa,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821212
1861213,Ponte de Sor,84.38,Ponte de Sor,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821213
1861214,Portalegre,104.12,Portalegre,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821214
1861215,Sousel,69.02,Sousel,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1831215
1870701,Alandroal,64.52,Alandroal,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830701
1870702,Arraiolos,73.32,Arraiolos,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830702
1870703,Borba,73.86,Borba,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830703
1870704,Estremoz,93.91,Estremoz,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830704
1870705,Évora,117.31,Évora,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830705
1870706,Montemor-o-Novo,86.75,Montemor-o-Novo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830706
1870707,Mora,82.43,Mora,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1820707
1870708,Mourão,69.93,Mourão,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830708
1870709,Portel,64.79,Portel,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830709
1870710,Redondo,71.85,Redondo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830710
1870711,Reguengos de Monsaraz,89.44,Reguengos de Monsaraz,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830711
1870712,Vendas Novas,95.23,Vendas Novas,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830712
1870713,Viana do Alentejo,79.25,Viana do Alentejo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830713
1870714,Vila Viçosa,83.44,Vila Viçosa,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830714
1500801,Albufeira,112.04,Albufeira,Algarve,Algarve,ACeS Central,Continente,Algarve,1500801
1500802,Alcoutim,67.53,Alcoutim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500802
1500803,Aljezur,63.08,Aljezur,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500803
1500804,Castro Marim,71.74,Castro Marim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500804
1500805,Faro,132.5,Faro,Algarve,Algarve,ACeS Central,Continente,Algarve,1500805
1500806,Lagoa,89.77,Lagoa,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500806
1500807,Lagos,93.78,Lagos,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500807
1500808,Loulé,105.92,Loulé,Algarve,Algarve,ACeS Central,Continente,Algarve,1500808
1500809,Monchique,61.85,Monchique,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500809
1500810,Olhão,81.13,Olhão,Algarve,Algarve,ACeS Central,Continente,Algarve,1500810
1500811,Portimão,103.45,Portimão,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500811
1500812,São Brás de Alportel,84.78,São Brás de Alportel,Algarve,Algarve,ACeS Central,Continente,Algarve,1500812
1500813,Silves,76.86,Silves,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500813
1500814,Tavira,91.97,Tavira,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500814
1500815,Vila do Bispo,64.62,Vila do Bispo,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500815
1500816,Vila Real de Santo António,91.83,Vila Real de Santo António,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500816
2004301,Angra do Heroísmo,94.74,Angra do Heroísmo,Açores,Região Autónoma dos Açores,USI Terceira,Região Autónoma dos Açores,Região Autónoma dos Açores,2004301
2004501,Calheta,77.12,Calheta [R.A. Açores],Açores,Região Autónoma dos Açores,USI São Jorge,Região Autónoma dos Açores,Região Autónoma dos Açores,2004501
2004901,Corvo,76.16,Corvo,Açores,Região Autónoma dos Açores,USI Corvo,Região Autónoma dos Açores,Região Autónoma dos Açores,2004901
2004701,Horta,90.66,Horta,Açores,Região Autónoma dos Açores,USI Faial,Região Autónoma dos Açores,Região Autónoma dos Açores,2004701
2004201,Lagoa,74.24,Lagoa [R.A. Açores],Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004201
2004801,Lajes das Flores,74.78,Lajes das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004801
2004601,Lajes do Pico,70.03,Lajes do Pico,Açores,Região Autónoma dos Açores,USI Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,2004601
2004602,Madalena,89.09,Madalena,Açores,Região Autónoma dos Açores,USI Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,2004602
2004202,Nordeste,62.47,Nordeste,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004202
2004203,Ponta Delgada,107.75,Ponta Delgada,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004203
2004204,Povoação,66.28,Povoação,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004204
2004205,Ribeira Grande,71.12,Ribeira Grande,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004205
2004401,Santa Cruz da Graciosa,73.13,Santa Cruz da Graciosa,Açores,Região Autónoma dos Açores,USI Graciosa,Região Autónoma dos Açores,Região Autónoma dos Açores,2004401
2004802,Santa Cruz das Flores,88.44,Santa Cruz das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004802
2004603,São Roque do Pico,81.51,São Roque do Pico,Açores,Região Autónoma dos Açores,USI Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,2004603
2004502,Velas,83.12,Velas,Açores,Região Autónoma dos Açores,USI São Jorge,Região Autónoma dos Açores,Região Autónoma dos Açores,2004502
2004302,Vila da Praia da Vitória,74.73,Vila da Praia da Vitória,Açores,Região Autónoma dos Açores,USI Terceira,Região Autónoma dos Açores,Região Autónoma dos Açores,2004302
2004101,Vila do Porto,89.7,Vila do Porto,Açores,Região Autónoma dos Açores,USI Santa Maria,Região Autónoma dos Açores,Região Autónoma dos Açores,2004101
2004206,Vila Franca do Campo,65.02,Vila Franca do Campo,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004206
3003101,Calheta,62.8,Calheta [R.A. Madeira],Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003101
3003102,Câmara de Lobos,58.27,Câmara de Lobos,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003102
3003103,Funchal,114.28,Funchal,Madeira,Região Autónoma da Madeira,ACeS Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,3003103
3003104,Machico,78.16,Machico,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003104
3003105,Ponta do Sol,55.19,Ponta do Sol,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003105
3003106,Porto Moniz,56.92,Porto Moniz,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003106
3003201,Porto Santo,93.53,Porto Santo,Madeira,Região Autónoma da Madeira,ACeS Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,3003201
3003107,Ribeira Brava,68.43,Ribeira Brava,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003107
3003108,Santa Cruz,71.51,Santa Cruz,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003108
3003109,Santana,58.29,Santana,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003109
3003110,São Vicente,61.02,São Vicente,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003110
