geocod.x,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor,municip,ars,nuts3,aces2,nuts1,nuts2,cod_geo_nuts2002,geocod.y
16E0601,Arganil,2,M,82,75 - 79 anos,355,Arganil,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640601,16E0601
16B1112,Sobral de Monte Agraço,2,M,82,75 - 79 anos,212,Sobral de Monte Agraço,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1112,16B1112
16B1104,Cadaval,2,M,82,75 - 79 anos,440,Cadaval,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1104,16B1104
1500802,Alcoutim,2,M,72,65 - 69 anos,94,Alcoutim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500802,1500802
11E0411,Vimioso,2,M,72,65 - 69 anos,133,Vimioso,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180411,11E0411
11D1801,Armamar,2,M,72,65 - 69 anos,187,Armamar,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171801,11D1801
11D1704,Mesão Frio,2,M,72,65 - 69 anos,144,Mesão Frio,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171704,11D1704
11D0404,Freixo de Espada à Cinta,2,M,72,65 - 69 anos,116,Freixo de Espada à Cinta,Norte,Douro,ULS Nordeste,Continente,Norte,1170404,11D0404
11C1804,Cinfães,2,M,72,65 - 69 anos,551,Cinfães,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151804,11C1804
11C1309,Paços de Ferreira,2,M,72,65 - 69 anos,1492,Paços de Ferreira,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151309,11C1309
11C1307,Marco de Canaveses,2,M,72,65 - 69 anos,1451,Marco de Canaveses,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151307,11C1307
11C1303,Felgueiras,2,M,72,65 - 69 anos,1608,Felgueiras,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151303,11C1303
11A0104,Arouca,2,M,62,55 - 59 anos,864,Arouca,Norte,Área Metropolitana do Porto,ACeS Feira/Arouca,Continente,Norte,1160104,11A0104
1191705,Mondim de Basto,2,M,62,55 - 59 anos,261,Mondim de Basto,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1151705,1191705
1190309,Póvoa de Lanhoso,2,M,62,55 - 59 anos,910,Póvoa de Lanhoso,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130309,1190309
1861215,Sousel,1,H,12,5 - 9 anos,67,Sousel,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1831215,1861215
1861207,Elvas,1,H,12,5 - 9 anos,454,Elvas,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821207,1861207
3003107,Ribeira Brava,1,H,81,70 - 74 anos,152,Ribeira Brava,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003107,3003107
3003104,Machico,1,H,81,70 - 74 anos,338,Machico,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003104,3003104
2004801,Lajes das Flores,1,H,81,70 - 74 anos,24,Lajes das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004801,2004801
2004302,Vila da Praia da Vitória,1,H,81,70 - 74 anos,363,Vila da Praia da Vitória,Açores,Região Autónoma dos Açores,USI Terceira,Região Autónoma dos Açores,Região Autónoma dos Açores,2004302,2004302
2004204,Povoação,1,H,81,70 - 74 anos,86,Povoação,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004204,2004204
2004202,Nordeste,1,H,81,70 - 74 anos,79,Nordeste,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004202,2004202
1870712,Vendas Novas,1,H,81,70 - 74 anos,326,Vendas Novas,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830712,1870712
1870704,Estremoz,1,H,81,70 - 74 anos,270,Estremoz,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830704,1870704
1870702,Arraiolos,1,H,81,70 - 74 anos,166,Arraiolos,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830702,1870702
11D0409,Torre de Moncorvo,1,H,72,65 - 69 anos,262,Torre de Moncorvo,Norte,Douro,ULS Nordeste,Continente,Norte,1170409,11D0409
11D0403,Carrazeda de Ansiães,1,H,72,65 - 69 anos,190,Carrazeda de Ansiães,Norte,Douro,ULS Nordeste,Continente,Norte,1170403,11D0403
11C1813,Resende,1,H,72,65 - 69 anos,264,Resende,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151813,11C1813
11C0305,Celorico de Basto,1,H,72,65 - 69 anos,460,Celorico de Basto,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1150305,11C0305
11B1706,Montalegre,1,H,72,65 - 69 anos,319,Montalegre,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181706,11B1706
1111606,Ponte da Barca,1,H,62,55 - 59 anos,408,Ponte da Barca,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111606,1111606
1111604,Monção,1,H,62,55 - 59 anos,590,Monção,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111604,1111604
1111603,Melgaço,1,H,62,55 - 59 anos,261,Melgaço,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111603,1111603
3003103,Funchal,1,H,61,50 - 54 anos,3726,Funchal,Madeira,Região Autónoma da Madeira,ACeS Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,3003103,3003103
3003101,Calheta,1,H,61,50 - 54 anos,387,Calheta [R.A. Madeira],Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003101,3003101
2004204,Povoação,1,H,61,50 - 54 anos,219,Povoação,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004204,2004204
2004202,Nordeste,1,H,61,50 - 54 anos,194,Nordeste,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004202,2004202
1851416,Santarém,1,H,51,40 - 44 anos,1952,Santarém,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851416,1851416
1851409,Coruche,1,H,51,40 - 44 anos,537,Coruche,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851409,1851409
1840214,Vidigueira,1,H,51,40 - 44 anos,190,Vidigueira,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840214,1840214
1840210,Moura,1,H,51,40 - 44 anos,436,Moura,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840210,1840210
1840206,Castro Verde,1,H,51,40 - 44 anos,242,Castro Verde,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840206,1840206
1840204,Barrancos,1,H,51,40 - 44 anos,72,Barrancos,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840204,1840204
1810211,Odemira,1,H,51,40 - 44 anos,941,Odemira,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1810211,1810211
1701508,Palmela,1,H,51,40 - 44 anos,2753,Palmela,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arrábida,Continente,Área Metropolitana de Lisboa,1721508,1701508
1111605,Paredes de Coura,2,M,62,55 - 59 anos,285,Paredes de Coura,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111605,1111605
1111602,Caminha,2,M,62,55 - 59 anos,656,Caminha,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111602,1111602
1870707,Mora,2,M,51,40 - 44 anos,123,Mora,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1820707,1870707
1861214,Portalegre,2,M,51,40 - 44 anos,830,Portalegre,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821214,1861214
1861208,Fronteira,2,M,51,40 - 44 anos,125,Fronteira,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821208,1861208
1861207,Elvas,2,M,51,40 - 44 anos,719,Elvas,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821207,1861207
1861206,Crato,2,M,51,40 - 44 anos,101,Crato,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821206,1861206
1861205,Castelo de Vide,2,M,51,40 - 44 anos,95,Castelo de Vide,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821205,1861205
1861203,Avis,2,M,51,40 - 44 anos,143,Avis,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821203,1861203
1861202,Arronches,2,M,51,40 - 44 anos,97,Arronches,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821202,1861202
1861201,Alter do Chão,2,M,51,40 - 44 anos,106,Alter do Chão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821201,1861201
1851416,Santarém,2,M,51,40 - 44 anos,2161,Santarém,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851416,1851416
1851412,Golegã,2,M,51,40 - 44 anos,201,Golegã,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851412,1851412
1851403,Almeirim,2,M,51,40 - 44 anos,999,Almeirim,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851403,1851403
1500816,Vila Real de Santo António,2,M,82,75 - 79 anos,445,Vila Real de Santo António,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500816,1500816
1500808,Loulé,2,M,82,75 - 79 anos,1586,Loulé,Algarve,Algarve,ACeS Central,Continente,Algarve,1500808,1500808
1861211,Monforte,1,H,21,10 - 14 anos,75,Monforte,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821211,1861211
1851412,Golegã,1,H,21,10 - 14 anos,110,Golegã,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851412,1851412
1851406,Cartaxo,1,H,21,10 - 14 anos,590,Cartaxo,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851406,1851406
1851103,Azambuja,1,H,21,10 - 14 anos,592,Azambuja,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851103,1851103
1840206,Castro Verde,1,H,21,10 - 14 anos,145,Castro Verde,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840206,1840206
111,Alto Minho,2,M,81,70 - 74 anos,7464,Alto Minho,,,,,,,
186,Alto Alentejo,2,M,72,65 - 69 anos,3477,Alto Alentejo,,,,,,,
16J,Beiras e Serra da Estrela,2,M,72,65 - 69 anos,7822,Beiras e Serra da Estrela,,,,,,,
16B,Oeste,2,M,72,65 - 69 anos,11198,Oeste,,,,,,,
150,Algarve,2,M,72,65 - 69 anos,13477,Algarve,,,,,,,
11A,Área Metropolitana do Porto,2,M,72,65 - 69 anos,59313,Área Metropolitana do Porto,,,,,,,
112,Cávado,2,M,72,65 - 69 anos,11995,Cávado,,,,,,,
300,Região Autónoma da Madeira,2,M,71,60 - 64 anos,8911,Região Autónoma da Madeira,,,,,,,
16J,Beiras e Serra da Estrela,2,M,71,60 - 64 anos,8668,Beiras e Serra da Estrela,,,,,,,
16H,Beira Baixa,2,M,71,60 - 64 anos,2953,Beira Baixa,,,,,,,
11D,Douro,1,H,42,35 - 39 anos,5630,Douro,,,,,,,
11C,Tâmega e Sousa,1,H,42,35 - 39 anos,13116,Tâmega e Sousa,,,,,,,
181,Alentejo Litoral,1,H,41,30 - 34 anos,2722,Alentejo Litoral,,,,,,,
16E,Região de Coimbra,1,H,41,30 - 34 anos,10738,Região de Coimbra,,,,,,,
11A,Área Metropolitana do Porto,1,H,41,30 - 34 anos,46413,Área Metropolitana do Porto,,,,,,,
181,Alentejo Litoral,1,H,32,25 - 29 anos,2228,Alentejo Litoral,,,,,,,
16I,Médio Tejo,1,H,32,25 - 29 anos,6330,Médio Tejo,,,,,,,
16H,Beira Baixa,1,H,32,25 - 29 anos,1973,Beira Baixa,,,,,,,
1811509,Santiago do Cacém,1,H,21,10 - 14 anos,603,Santiago do Cacém,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811509,1811509
1701511,Sesimbra,1,H,21,10 - 14 anos,1614,Sesimbra,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arrábida,Continente,Área Metropolitana de Lisboa,1721511,1701511
16J0902,Almeida,1,H,21,10 - 14 anos,53,Almeida,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680902,16J0902
16J0504,Fundão,1,H,21,10 - 14 anos,529,Fundão,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0504,16J0504
11D1701,Alijó,1,H,12,5 - 9 anos,139,Alijó,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171701,11D1701
11D0914,Vila Nova de Foz Côa,1,H,12,5 - 9 anos,86,Vila Nova de Foz Côa,Centro,Douro,ULS Guarda,Continente,Norte,1170914,11D0914
11C1804,Cinfães,1,H,12,5 - 9 anos,384,Cinfães,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151804,11C1804
11A1318,Trofa,1,H,12,5 - 9 anos,793,Trofa,Norte,Área Metropolitana do Porto,ACeS Santo Tirso/Trofa,Continente,Norte,1131318,11A1318
11A1315,Valongo,1,H,12,5 - 9 anos,2275,Valongo,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141315,11A1315
11E0401,Alfândega da Fé,2,M,82,75 - 79 anos,164,Alfândega da Fé,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180401,11E0401
11D1812,Penedono,2,M,82,75 - 79 anos,85,Penedono,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171812,11D1812
11D1805,Lamego,2,M,82,75 - 79 anos,658,Lamego,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171805,11D1805
11D1710,Sabrosa,2,M,82,75 - 79 anos,186,Sabrosa,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171710,11D1710
11D1701,Alijó,2,M,82,75 - 79 anos,377,Alijó,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171701,11D1701
16F1009,Leiria,2,M,21,10 - 14 anos,3026,Leiria,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631009,16F1009
16E1808,Mortágua,2,M,21,10 - 14 anos,151,Mortágua,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1651808,16E1808
16E0616,Tábua,2,M,21,10 - 14 anos,219,Tábua,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640616,16E0616
16E0609,Miranda do Corvo,2,M,21,10 - 14 anos,225,Miranda do Corvo,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640609,16E0609
16E0606,Góis,2,M,21,10 - 14 anos,72,Góis,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640606,16E0606
16D0112,Murtosa,2,M,21,10 - 14 anos,235,Murtosa,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610112,16D0112
1500802,Alcoutim,2,M,11,0 - 4 anos,29,Alcoutim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500802,1500802
11E0412,Vinhais,2,M,11,0 - 4 anos,71,Vinhais,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180412,11E0412
11E0411,Vimioso,2,M,11,0 - 4 anos,67,Vimioso,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180411,11E0411
11E0408,Mogadouro,2,M,11,0 - 4 anos,103,Mogadouro,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180408,11E0408
16E0609,Miranda do Corvo,1,H,31,20 - 24 anos,409,Miranda do Corvo,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640609,16E0609
16E0606,Góis,1,H,31,20 - 24 anos,102,Góis,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640606,16E0606
16D0103,Anadia,1,H,31,20 - 24 anos,705,Anadia,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610103,16D0103
16D0102,Albergaria-a-Velha,1,H,31,20 - 24 anos,677,Albergaria-a-Velha,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610102,16D0102
16B1102,Arruda dos Vinhos,1,H,31,20 - 24 anos,512,Arruda dos Vinhos,Lisboa e Vale do Tejo,Oeste,ACeS Estuário do Tejo,Continente,Centro,16B1102,16B1102
16B1011,Nazaré,1,H,31,20 - 24 anos,404,Nazaré,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1011,16B1011
1500812,São Brás de Alportel,1,H,31,20 - 24 anos,285,São Brás de Alportel,Algarve,Algarve,ACeS Central,Continente,Algarve,1500812,1500812
1500808,Loulé,1,H,31,20 - 24 anos,1878,Loulé,Algarve,Algarve,ACeS Central,Continente,Algarve,1500808,1500808
16I1401,Abrantes,1,H,81,70 - 74 anos,986,Abrantes,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1401,16I1401
16G1806,Mangualde,1,H,81,70 - 74 anos,526,Mangualde,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651806,16G1806
16F1010,Marinha Grande,1,H,81,70 - 74 anos,1041,Marinha Grande,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631010,16F1010
1190312,Vila Nova de Famalicão,1,H,72,65 - 69 anos,3583,Vila Nova de Famalicão,Norte,Ave,ACeS Famalicão,Continente,Norte,1130312,1190312
3003108,Santa Cruz,1,H,71,60 - 64 anos,1020,Santa Cruz,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003108,3003108
3003105,Ponta do Sol,1,H,71,60 - 64 anos,185,Ponta do Sol,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003105,3003105
3003103,Funchal,1,H,71,60 - 64 anos,3160,Funchal,Madeira,Região Autónoma da Madeira,ACeS Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,3003103,3003103
1870707,Mora,1,H,61,50 - 54 anos,133,Mora,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1820707,1870707
1870706,Montemor-o-Novo,1,H,61,50 - 54 anos,524,Montemor-o-Novo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830706,1870706
1870703,Borba,1,H,61,50 - 54 anos,290,Borba,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830703,1870703
1861213,Ponte de Sor,1,H,61,50 - 54 anos,542,Ponte de Sor,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821213,1861213
1851414,Rio Maior,1,H,61,50 - 54 anos,697,Rio Maior,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851414,1851414
1851405,Benavente,1,H,61,50 - 54 anos,984,Benavente,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851405,1851405
1851404,Alpiarça,1,H,61,50 - 54 anos,216,Alpiarça,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851404,1851404
1840213,Serpa,1,H,61,50 - 54 anos,566,Serpa,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840213,1840213
1840208,Ferreira do Alentejo,1,H,61,50 - 54 anos,255,Ferreira do Alentejo,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840208,1840208
1870701,Alandroal,2,M,12,5 - 9 anos,88,Alandroal,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830701,1870701
1861215,Sousel,2,M,12,5 - 9 anos,59,Sousel,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1831215,1861215
1811505,Grândola,1,H,92,85 e mais anos,262,Grândola,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811505,1811505
1810211,Odemira,1,H,92,85 e mais anos,545,Odemira,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1810211,1810211
