geocod.x,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor,municip,ars,nuts3,aces2,nuts1,nuts2,cod_geo_nuts2002,geocod.y
16H,Beira Baixa,1,H,71,60 - 64 anos,2663,Beira Baixa,,,,,,,
300,Região Autónoma da Madeira,1,H,62,55 - 59 anos,7891,Região Autónoma da Madeira,,,,,,,
185,Lezíria do Tejo,1,H,62,55 - 59 anos,7848,Lezíria do Tejo,,,,,,,
11E,Terras de Trás-os-Montes,1,H,62,55 - 59 anos,4035,Terras de Trás-os-Montes,,,,,,,
16J,Beiras e Serra da Estrela,1,H,61,50 - 54 anos,7973,Beiras e Serra da Estrela,,,,,,,
16G,Viseu Dão Lafões,1,H,61,50 - 54 anos,8603,Viseu Dão Lafões,,,,,,,
16F1004,Batalha,1,H,11,0 - 4 anos,335,Batalha,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631004,16F1004
16F1002,Alvaiázere,1,H,11,0 - 4 anos,85,Alvaiázere,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641002,16F1002
16E0607,Lousã,1,H,11,0 - 4 anos,360,Lousã,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640607,16E0607
16E0605,Figueira da Foz,1,H,11,0 - 4 anos,1068,Figueira da Foz,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620605,16E0605
16D0114,Oliveira do Bairro,1,H,11,0 - 4 anos,510,Oliveira do Bairro,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610114,16D0114
16D0105,Aveiro,1,H,11,0 - 4 anos,1765,Aveiro,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610105,16D0105
16B1113,Torres Vedras,1,H,11,0 - 4 anos,1617,Torres Vedras,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1113,16B1113
16B1101,Alenquer,1,H,11,0 - 4 anos,947,Alenquer,Lisboa e Vale do Tejo,Oeste,ACeS Estuário do Tejo,Continente,Centro,16B1101,16B1101
1500802,Alcoutim,1,H,11,0 - 4 anos,26,Alcoutim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500802,1500802
181,Alentejo Litoral,2,M,62,55 - 59 anos,3728,Alentejo Litoral,,,,,,,
187,Alentejo Central,2,M,61,50 - 54 anos,5756,Alentejo Central,,,,,,,
185,Lezíria do Tejo,2,M,61,50 - 54 anos,8772,Lezíria do Tejo,,,,,,,
170,Área Metropolitana de Lisboa,2,M,61,50 - 54 anos,100095,Área Metropolitana de Lisboa,,,,,,,
16F,Região de Leiria,2,M,61,50 - 54 anos,11182,Região de Leiria,,,,,,,
3003106,Porto Moniz,1,H,62,55 - 59 anos,64,Porto Moniz,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003106,3003106
3003105,Ponta do Sol,1,H,62,55 - 59 anos,247,Ponta do Sol,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003105,3003105
2004501,Calheta,1,H,62,55 - 59 anos,105,Calheta [R.A. Açores],Açores,Região Autónoma dos Açores,USI São Jorge,Região Autónoma dos Açores,Região Autónoma dos Açores,2004501,2004501
11A1318,Trofa,1,H,81,70 - 74 anos,712,Trofa,Norte,Área Metropolitana do Porto,ACeS Santo Tirso/Trofa,Continente,Norte,1131318,11A1318
11A1317,Vila Nova de Gaia,1,H,81,70 - 74 anos,6197,Vila Nova de Gaia,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1141317,11A1317
11A1314,Santo Tirso,1,H,81,70 - 74 anos,1520,Santo Tirso,Norte,Área Metropolitana do Porto,ACeS Santo Tirso/Trofa,Continente,Norte,1131314,11A1314
1191705,Mondim de Basto,1,H,81,70 - 74 anos,145,Mondim de Basto,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1151705,1191705
1111602,Caminha,1,H,81,70 - 74 anos,377,Caminha,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111602,1111602
3003108,Santa Cruz,1,H,72,65 - 69 anos,733,Santa Cruz,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003108,3003108
2004901,Corvo,1,H,72,65 - 69 anos,9,Corvo,Açores,Região Autónoma dos Açores,USI Corvo,Região Autónoma dos Açores,Região Autónoma dos Açores,2004901,2004901
1500806,Lagoa,2,M,21,10 - 14 anos,600,Lagoa,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500806,1500806
11E0402,Bragança,2,M,21,10 - 14 anos,698,Bragança,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180402,11E0402
11D1805,Lamego,2,M,21,10 - 14 anos,562,Lamego,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171805,11D1805
11C1804,Cinfães,2,M,21,10 - 14 anos,510,Cinfães,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151804,11C1804
1870705,Évora,1,H,,Total,25048,Évora,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830705,1870705
1701116,Odivelas,1,H,11,0 - 4 anos,4602,Odivelas,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Loures/Odivelas,Continente,Área Metropolitana de Lisboa,1711116,1701116
170,Área Metropolitana de Lisboa,2,M,92,85 e mais anos,51592,Área Metropolitana de Lisboa,,,,,,,
16G,Viseu Dão Lafões,2,M,92,85 e mais anos,6077,Viseu Dão Lafões,,,,,,,
16F,Região de Leiria,2,M,92,85 e mais anos,5632,Região de Leiria,,,,,,,
16E,Região de Coimbra,2,M,92,85 e mais anos,10655,Região de Coimbra,,,,,,,
11C,Tâmega e Sousa,2,M,92,85 e mais anos,5055,Tâmega e Sousa,,,,,,,
119,Ave,2,M,92,85 e mais anos,5303,Ave,,,,,,,
16J,Beiras e Serra da Estrela,2,M,91,80 - 84 anos,6914,Beiras e Serra da Estrela,,,,,,,
11C,Tâmega e Sousa,2,M,91,80 - 84 anos,6388,Tâmega e Sousa,,,,,,,
11A,Área Metropolitana do Porto,2,M,91,80 - 84 anos,29360,Área Metropolitana do Porto,,,,,,,
119,Ave,2,M,91,80 - 84 anos,6644,Ave,,,,,,,
16H,Beira Baixa,2,M,82,75 - 79 anos,2827,Beira Baixa,,,,,,,
184,Baixo Alentejo,1,H,82,75 - 79 anos,2456,Baixo Alentejo,,,,,,,
16I,Médio Tejo,1,H,82,75 - 79 anos,5102,Médio Tejo,,,,,,,
16F,Região de Leiria,1,H,82,75 - 79 anos,5654,Região de Leiria,,,,,,,
111,Alto Minho,1,H,82,75 - 79 anos,4641,Alto Minho,,,,,,,
300,Região Autónoma da Madeira,1,H,81,70 - 74 anos,3717,Região Autónoma da Madeira,,,,,,,
200,Região Autónoma dos Açores,1,H,81,70 - 74 anos,3539,Região Autónoma dos Açores,,,,,,,
16J,Beiras e Serra da Estrela,1,H,81,70 - 74 anos,5541,Beiras e Serra da Estrela,,,,,,,
16H,Beira Baixa,1,H,81,70 - 74 anos,2075,Beira Baixa,,,,,,,
150,Algarve,1,H,81,70 - 74 anos,9549,Algarve,,,,,,,
11A,Área Metropolitana do Porto,1,H,81,70 - 74 anos,36374,Área Metropolitana do Porto,,,,,,,
187,Alentejo Central,1,H,72,65 - 69 anos,4280,Alentejo Central,,,,,,,
186,Alto Alentejo,1,H,72,65 - 69 anos,2942,Alto Alentejo,,,,,,,
16E,Região de Coimbra,1,H,72,65 - 69 anos,12822,Região de Coimbra,,,,,,,
11E,Terras de Trás-os-Montes,1,H,72,65 - 69 anos,3478,Terras de Trás-os-Montes,,,,,,,
112,Cávado,1,H,72,65 - 69 anos,9623,Cávado,,,,,,,
1701114,Vila Franca de Xira,1,H,11,0 - 4 anos,3538,Vila Franca de Xira,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Estuário do Tejo,Continente,Área Metropolitana de Lisboa,1711114,1701114
1701105,Cascais,1,H,11,0 - 4 anos,5444,Cascais,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Cascais,Continente,Área Metropolitana de Lisboa,1711105,1701105
16I0509,Sertã,2,M,71,60 - 64 anos,459,Sertã,Centro,Médio Tejo,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660509,16I0509
16H0511,Vila Velha de Ródão,2,M,71,60 - 64 anos,102,Vila Velha de Ródão,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690511,16H0511
16G1817,Sátão,2,M,71,60 - 64 anos,437,Sátão,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651817,16G1817
16G1814,Santa Comba Dão,2,M,71,60 - 64 anos,386,Santa Comba Dão,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651814,16G1814
16G1809,Nelas,2,M,71,60 - 64 anos,522,Nelas,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651809,16G1809
16E1808,Mortágua,2,M,71,60 - 64 anos,373,Mortágua,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1651808,16E1808
16E0616,Tábua,2,M,71,60 - 64 anos,417,Tábua,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640616,16E0616
16E0609,Miranda do Corvo,2,M,71,60 - 64 anos,378,Miranda do Corvo,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640609,16E0609
16E0608,Mira,2,M,71,60 - 64 anos,406,Mira,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620608,16E0608
1701510,Seixal,2,M,91,80 - 84 anos,2195,Seixal,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Almada/Seixal,Continente,Área Metropolitana de Lisboa,1721510,1701510
1191705,Mondim de Basto,1,H,51,40 - 44 anos,247,Mondim de Basto,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1151705,1191705
1811513,Sines,2,M,61,50 - 54 anos,572,Sines,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811513,1811513
1701506,Moita,2,M,61,50 - 54 anos,2422,Moita,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arco Ribeirinho,Continente,Área Metropolitana de Lisboa,1721506,1701506
1701502,Alcochete,2,M,61,50 - 54 anos,646,Alcochete,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arco Ribeirinho,Continente,Área Metropolitana de Lisboa,1721502,1701502
1701109,Mafra,2,M,61,50 - 54 anos,2615,Mafra,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Oeste Sul,Continente,Área Metropolitana de Lisboa,1711109,1701109
16J0910,Pinhel,2,M,61,50 - 54 anos,290,Pinhel,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680910,16J0910
16J0906,Gouveia,2,M,61,50 - 54 anos,514,Gouveia,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670906,16J0906
16J0904,Figueira de Castelo Rodrigo,2,M,61,50 - 54 anos,202,Figueira de Castelo Rodrigo,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680904,16J0904
16I1420,Vila Nova da Barquinha,2,M,61,50 - 54 anos,260,Vila Nova da Barquinha,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1420,16I1420
16I1413,Mação,2,M,61,50 - 54 anos,210,Mação,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,1661413,16I1413
16I1411,Ferreira do Zêzere,2,M,61,50 - 54 anos,310,Ferreira do Zêzere,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1411,16I1411
16I1410,Entroncamento,2,M,61,50 - 54 anos,920,Entroncamento,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1410,16I1410
1851407,Chamusca,2,M,71,60 - 64 anos,372,Chamusca,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851407,1851407
1851405,Benavente,2,M,71,60 - 64 anos,804,Benavente,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851405,1851405
16J0501,Belmonte,1,H,11,0 - 4 anos,103,Belmonte,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0501,16J0501
16I1411,Ferreira do Zêzere,1,H,11,0 - 4 anos,111,Ferreira do Zêzere,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1411,16I1411
16I1402,Alcanena,1,H,11,0 - 4 anos,251,Alcanena,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1402,16I1402
16G1823,Viseu,1,H,11,0 - 4 anos,2038,Viseu,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651823,16G1823
16F1016,Porto de Mós,1,H,11,0 - 4 anos,446,Porto de Mós,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631016,16F1016
16I,Médio Tejo,2,M,81,70 - 74 anos,7073,Médio Tejo,,,,,,,
16H,Beira Baixa,2,M,81,70 - 74 anos,2717,Beira Baixa,,,,,,,
16G,Viseu Dão Lafões,2,M,81,70 - 74 anos,7948,Viseu Dão Lafões,,,,,,,
11D,Douro,2,M,81,70 - 74 anos,5904,Douro,,,,,,,
11C,Tâmega e Sousa,2,M,81,70 - 74 anos,8785,Tâmega e Sousa,,,,,,,
112,Cávado,2,M,81,70 - 74 anos,8579,Cávado,,,,,,,
111,Alto Minho,2,M,81,70 - 74 anos,7444,Alto Minho,,,,,,,
16I,Médio Tejo,2,M,72,65 - 69 anos,7518,Médio Tejo,,,,,,,
16B,Oeste,2,M,72,65 - 69 anos,10670,Oeste,,,,,,,
150,Algarve,2,M,72,65 - 69 anos,13173,Algarve,,,,,,,
11D,Douro,2,M,72,65 - 69 anos,6151,Douro,,,,,,,
111,Alto Minho,2,M,72,65 - 69 anos,7812,Alto Minho,,,,,,,
181,Alentejo Litoral,2,M,71,60 - 64 anos,3317,Alentejo Litoral,,,,,,,
1701116,Odivelas,2,M,52,45 - 49 anos,5524,Odivelas,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Loures/Odivelas,Continente,Área Metropolitana de Lisboa,1711116,1701116
16J0913,Trancoso,2,M,52,45 - 49 anos,292,Trancoso,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680913,16J0913
16J0905,Fornos de Algodres,2,M,52,45 - 49 anos,157,Fornos de Algodres,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670905,16J0905
16I1421,Ourém,2,M,52,45 - 49 anos,1735,Ourém,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1421,16I1421
16I1413,Mação,2,M,52,45 - 49 anos,198,Mação,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,1661413,16I1413
16I1408,Constância,2,M,52,45 - 49 anos,167,Constância,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1408,16I1408
16G1823,Viseu,2,M,52,45 - 49 anos,3723,Viseu,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651823,16G1823
200,Região Autónoma dos Açores,1,H,92,85 e mais anos,1028,Região Autónoma dos Açores,,,,,,,
184,Baixo Alentejo,1,H,92,85 e mais anos,1336,Baixo Alentejo,,,,,,,
16J,Beiras e Serra da Estrela,1,H,92,85 e mais anos,3400,Beiras e Serra da Estrela,,,,,,,
16G,Viseu Dão Lafões,1,H,92,85 e mais anos,2996,Viseu Dão Lafões,,,,,,,
16D,Região de Aveiro,1,H,92,85 e mais anos,3153,Região de Aveiro,,,,,,,
16B,Oeste,1,H,92,85 e mais anos,3159,Oeste,,,,,,,
11B,Alto Tâmega,1,H,92,85 e mais anos,1530,Alto Tâmega,,,,,,,
200,Região Autónoma dos Açores,1,H,91,80 - 84 anos,1840,Região Autónoma dos Açores,,,,,,,
16J,Beiras e Serra da Estrela,1,H,91,80 - 84 anos,4333,Beiras e Serra da Estrela,,,,,,,
16G,Viseu Dão Lafões,1,H,91,80 - 84 anos,4236,Viseu Dão Lafões,,,,,,,
11D1820,Tarouca,2,M,91,80 - 84 anos,171,Tarouca,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171820,11D1820
11D1710,Sabrosa,2,M,91,80 - 84 anos,179,Sabrosa,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171710,11D1710
11D1708,Peso da Régua,2,M,91,80 - 84 anos,376,Peso da Régua,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171708,11D1708
11C1311,Penafiel,2,M,91,80 - 84 anos,961,Penafiel,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1151311,11C1311
11A1318,Trofa,2,M,91,80 - 84 anos,508,Trofa,Norte,Área Metropolitana do Porto,ACeS Santo Tirso/Trofa,Continente,Norte,1131318,11A1318
11A1313,Póvoa de Varzim,2,M,91,80 - 84 anos,974,Póvoa de Varzim,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141313,11A1313
11A1312,Porto,2,M,91,80 - 84 anos,5995,Porto,Norte,Área Metropolitana do Porto,ACeS Porto Ocidental e Porto Oriental,Continente,Norte,1141312,11A1312
2004204,Povoação,2,M,52,45 - 49 anos,236,Povoação,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004204,2004204
1870711,Reguengos de Monsaraz,2,M,52,45 - 49 anos,342,Reguengos de Monsaraz,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830711,1870711
1870702,Arraiolos,2,M,52,45 - 49 anos,241,Arraiolos,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830702,1870702
1870701,Alandroal,2,M,52,45 - 49 anos,177,Alandroal,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830701,1870701
1861212,Nisa,2,M,52,45 - 49 anos,192,Nisa,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821212,1861212
1861207,Elvas,2,M,52,45 - 49 anos,814,Elvas,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821207,1861207
1861201,Alter do Chão,2,M,52,45 - 49 anos,98,Alter do Chão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821201,1861201
1851406,Cartaxo,2,M,52,45 - 49 anos,921,Cartaxo,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851406,1851406
1851405,Benavente,2,M,52,45 - 49 anos,1132,Benavente,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851405,1851405
1840207,Cuba,2,M,52,45 - 49 anos,161,Cuba,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840207,1840207
16E0608,Mira,2,M,61,50 - 54 anos,448,Mira,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620608,16E0608
16E0605,Figueira da Foz,2,M,61,50 - 54 anos,2345,Figueira da Foz,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620605,16E0605
16E0602,Cantanhede,2,M,61,50 - 54 anos,1288,Cantanhede,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620602,16E0602
1840203,Alvito,2,M,52,45 - 49 anos,78,Alvito,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840203,1840203
3003106,Porto Moniz,2,M,62,55 - 59 anos,99,Porto Moniz,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003106,3003106
2004701,Horta,2,M,62,55 - 59 anos,504,Horta,Açores,Região Autónoma dos Açores,USI Faial,Região Autónoma dos Açores,Região Autónoma dos Açores,2004701,2004701
2004602,Madalena,2,M,62,55 - 59 anos,192,Madalena,Açores,Região Autónoma dos Açores,USI Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,2004602,2004602
2004203,Ponta Delgada,2,M,62,55 - 59 anos,2375,Ponta Delgada,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004203,2004203
1870702,Arraiolos,2,M,62,55 - 59 anos,225,Arraiolos,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830702,1870702
1870701,Alandroal,2,M,62,55 - 59 anos,176,Alandroal,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830701,1870701
1851416,Santarém,2,M,62,55 - 59 anos,2115,Santarém,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851416,1851416
1851407,Chamusca,2,M,62,55 - 59 anos,338,Chamusca,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851407,1851407
11A0107,Espinho,2,M,91,80 - 84 anos,658,Espinho,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1140107,11A0107
1190304,Cabeceiras de Basto,2,M,91,80 - 84 anos,357,Cabeceiras de Basto,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1150304,1190304
1120310,Terras de Bouro,2,M,91,80 - 84 anos,216,Terras de Bouro,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120310,1120310
1111606,Ponte da Barca,2,M,91,80 - 84 anos,333,Ponte da Barca,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111606,1111606
1111601,Arcos de Valdevez,2,M,91,80 - 84 anos,833,Arcos de Valdevez,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111601,1111601
3003106,Porto Moniz,2,M,82,75 - 79 anos,84,Porto Moniz,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003106,3003106
3003104,Machico,2,M,82,75 - 79 anos,387,Machico,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003104,3003104
2004802,Santa Cruz das Flores,2,M,82,75 - 79 anos,47,Santa Cruz das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004802,2004802
2004603,São Roque do Pico,2,M,82,75 - 79 anos,70,São Roque do Pico,Açores,Região Autónoma dos Açores,USI Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,2004603,2004603
2004202,Nordeste,2,M,82,75 - 79 anos,127,Nordeste,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004202,2004202
1870713,Viana do Alentejo,2,M,82,75 - 79 anos,163,Viana do Alentejo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830713,1870713
1701511,Sesimbra,2,M,52,45 - 49 anos,1885,Sesimbra,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arrábida,Continente,Área Metropolitana de Lisboa,1721511,1701511
1701510,Seixal,2,M,52,45 - 49 anos,6341,Seixal,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Almada/Seixal,Continente,Área Metropolitana de Lisboa,1721510,1701510
11E0411,Vimioso,1,H,91,80 - 84 anos,139,Vimioso,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180411,11E0411
16D0101,Águeda,2,M,61,50 - 54 anos,1922,Águeda,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610101,16D0101
16B1113,Torres Vedras,2,M,61,50 - 54 anos,2957,Torres Vedras,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1113,16B1113
16I1418,Tomar,2,M,71,60 - 64 anos,1340,Tomar,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1418,16I1418
16I1408,Constância,2,M,71,60 - 64 anos,120,Constância,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1408,16I1408
1861205,Castelo de Vide,1,H,72,65 - 69 anos,88,Castelo de Vide,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821205,1861205
1851416,Santarém,1,H,72,65 - 69 anos,1680,Santarém,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851416,1851416
1840209,Mértola,1,H,72,65 - 69 anos,198,Mértola,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840209,1840209
1861208,Fronteira,2,M,32,25 - 29 anos,72,Fronteira,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821208,1861208
1861205,Castelo de Vide,2,M,32,25 - 29 anos,65,Castelo de Vide,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821205,1861205
1851412,Golegã,2,M,32,25 - 29 anos,153,Golegã,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851412,1851412
1851409,Coruche,2,M,32,25 - 29 anos,366,Coruche,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851409,1851409
1851406,Cartaxo,2,M,32,25 - 29 anos,574,Cartaxo,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851406,1851406
1840213,Serpa,2,M,32,25 - 29 anos,387,Serpa,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840213,1840213
1840212,Ourique,2,M,32,25 - 29 anos,120,Ourique,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840212,1840212
1840206,Castro Verde,2,M,32,25 - 29 anos,168,Castro Verde,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840206,1840206
1811505,Grândola,2,M,32,25 - 29 anos,342,Grândola,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811505,1811505
1701512,Setúbal,2,M,32,25 - 29 anos,2828,Setúbal,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arrábida,Continente,Área Metropolitana de Lisboa,1721512,1701512
1701506,Moita,2,M,32,25 - 29 anos,1813,Moita,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arco Ribeirinho,Continente,Área Metropolitana de Lisboa,1721506,1701506
1111603,Melgaço,2,M,11,0 - 4 anos,93,Melgaço,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111603,1111603
2004202,Nordeste,1,H,92,85 e mais anos,54,Nordeste,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004202,2004202
1870711,Reguengos de Monsaraz,1,H,92,85 e mais anos,134,Reguengos de Monsaraz,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830711,1870711
11E0402,Bragança,1,H,91,80 - 84 anos,552,Bragança,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180402,11E0402
11D1805,Lamego,1,H,91,80 - 84 anos,337,Lamego,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171805,11D1805
