geocod.x,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor,municip,ars,nuts3,aces2,nuts1,nuts2,cod_geo_nuts2002,geocod.y
16F,Região de Leiria,1,H,22,15 - 19 anos,7546,Região de Leiria,,,,,,,
112,Cávado,1,H,31,20 - 24 anos,12514,Cávado,,,,,,,
119,Ave,1,H,31,20 - 24 anos,12891,Ave,,,,,,,
11A,Área Metropolitana do Porto,1,H,31,20 - 24 anos,48166,Área Metropolitana do Porto,,,,,,,
16F1004,Batalha,1,H,41,30 - 34 anos,404,Batalha,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631004,16F1004
16F1013,Pedrógão Grande,1,H,41,30 - 34 anos,113,Pedrógão Grande,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641013,16F1013
16F1015,Pombal,1,H,41,30 - 34 anos,1515,Pombal,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631015,16F1015
11A0109,Santa Maria da Feira,1,H,22,15 - 19 anos,3839,Santa Maria da Feira,Norte,Área Metropolitana do Porto,ACeS Feira/Arouca,Continente,Norte,1160109,11A0109
16I1410,Entroncamento,1,H,31,20 - 24 anos,597,Entroncamento,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1410,16I1410
16I1413,Mação,1,H,31,20 - 24 anos,160,Mação,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,1661413,16I1413
16I1417,Sardoal,1,H,31,20 - 24 anos,114,Sardoal,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1417,16I1417
16J0504,Fundão,1,H,31,20 - 24 anos,681,Fundão,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0504,16J0504
16J0904,Figueira de Castelo Rodrigo,1,H,31,20 - 24 anos,132,Figueira de Castelo Rodrigo,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680904,16J0904
16G0901,Aguiar da Beira,2,M,22,15 - 19 anos,88,Aguiar da Beira,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1650901,16G0901
16G1802,Carregal do Sal,2,M,22,15 - 19 anos,238,Carregal do Sal,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651802,16G1802
16G1803,Castro Daire,2,M,22,15 - 19 anos,365,Castro Daire,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651803,16G1803
1500813,Silves,2,M,32,25 - 29 anos,950,Silves,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500813,1500813
16B1011,Nazaré,2,M,32,25 - 29 anos,368,Nazaré,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1011,16B1011
3003109,Santana,2,M,12,5 - 9 anos,89,Santana,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003109,3003109
1111605,Paredes de Coura,2,M,21,10 - 14 anos,181,Paredes de Coura,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111605,1111605
1111606,Ponte da Barca,2,M,21,10 - 14 anos,206,Ponte da Barca,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111606,1111606
1111608,Valença,2,M,21,10 - 14 anos,262,Valença,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111608,1111608
11A1304,Gondomar,2,M,22,15 - 19 anos,4236,Gondomar,Norte,Área Metropolitana do Porto,ACeS Gondomar,Continente,Norte,1141304,11A1304
11A1317,Vila Nova de Gaia,2,M,22,15 - 19 anos,7818,Vila Nova de Gaia,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1141317,11A1317
11B1706,Montalegre,2,M,22,15 - 19 anos,165,Montalegre,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181706,11B1706
11C1309,Paços de Ferreira,2,M,82,75 - 79 anos,915,Paços de Ferreira,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151309,11C1309
11D1710,Sabrosa,2,M,82,75 - 79 anos,174,Sabrosa,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171710,11D1710
1500805,Faro,2,M,91,80 - 84 anos,1223,Faro,Algarve,Algarve,ACeS Central,Continente,Algarve,1500805,1500805
16B1112,Sobral de Monte Agraço,2,M,92,85 e mais anos,136,Sobral de Monte Agraço,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1112,16B1112
11D1805,Lamego,2,M,82,75 - 79 anos,712,Lamego,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171805,11D1805
11D1815,São João da Pesqueira,2,M,82,75 - 79 anos,164,São João da Pesqueira,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171815,11D1815
11D1819,Tabuaço,2,M,82,75 - 79 anos,120,Tabuaço,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171819,11D1819
11E0401,Alfândega da Fé,2,M,82,75 - 79 anos,169,Alfândega da Fé,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180401,11E0401
11E0407,Mirandela,2,M,82,75 - 79 anos,681,Mirandela,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180407,11E0407
11E0410,Vila Flor,2,M,82,75 - 79 anos,235,Vila Flor,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1170410,11E0410
16B1006,Caldas da Rainha,2,M,91,80 - 84 anos,1159,Caldas da Rainha,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1006,16B1006
16B1011,Nazaré,2,M,91,80 - 84 anos,261,Nazaré,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1011,16B1011
16B1102,Arruda dos Vinhos,1,H,32,25 - 29 anos,449,Arruda dos Vinhos,Lisboa e Vale do Tejo,Oeste,ACeS Estuário do Tejo,Continente,Centro,16B1102,16B1102
16D0101,Águeda,1,H,32,25 - 29 anos,1230,Águeda,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610101,16D0101
16D0103,Anadia,1,H,32,25 - 29 anos,700,Anadia,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610103,16D0103
16D0108,Estarreja,1,H,32,25 - 29 anos,777,Estarreja,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610108,16D0108
1701116,Odivelas,1,H,41,30 - 34 anos,4509,Odivelas,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Loures/Odivelas,Continente,Área Metropolitana de Lisboa,1711116,1701116
1701510,Seixal,1,H,41,30 - 34 anos,4477,Seixal,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Almada/Seixal,Continente,Área Metropolitana de Lisboa,1721510,1701510
11C1301,Amarante,1,H,22,15 - 19 anos,1509,Amarante,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151301,11C1301
11C1302,Baião,1,H,22,15 - 19 anos,515,Baião,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151302,11C1302
1701105,Cascais,1,H,31,20 - 24 anos,6094,Cascais,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Cascais,Continente,Área Metropolitana de Lisboa,1711105,1701105
16E0601,Arganil,1,H,32,25 - 29 anos,305,Arganil,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640601,16E0601
16E0602,Cantanhede,1,H,32,25 - 29 anos,932,Cantanhede,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620602,16E0602
16E0603,Coimbra,1,H,32,25 - 29 anos,3117,Coimbra,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620603,16E0603
16F1003,Ansião,1,H,32,25 - 29 anos,287,Ansião,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641003,16F1003
16D0117,Sever do Vouga,1,H,41,30 - 34 anos,299,Sever do Vouga,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610117,16D0117
16E0111,Mealhada,1,H,41,30 - 34 anos,522,Mealhada,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1610111,16E0111
11D1704,Mesão Frio,1,H,22,15 - 19 anos,118,Mesão Frio,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171704,11D1704
11D1818,Sernancelhe,1,H,22,15 - 19 anos,118,Sernancelhe,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171818,11D1818
1840214,Vidigueira,1,H,31,20 - 24 anos,161,Vidigueira,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840214,1840214
16G1814,Santa Comba Dão,1,H,32,25 - 29 anos,264,Santa Comba Dão,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651814,16G1814
16G1823,Viseu,1,H,41,30 - 34 anos,2672,Viseu,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651823,16G1823
16E0610,Montemor-o-Velho,2,M,91,80 - 84 anos,583,Montemor-o-Velho,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620610,16E0610
16E0613,Penacova,2,M,91,80 - 84 anos,382,Penacova,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620613,16E0613
16E0615,Soure,2,M,91,80 - 84 anos,510,Soure,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620615,16E0615
16E0615,Soure,2,M,92,85 e mais anos,676,Soure,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620615,16E0615
2004202,Nordeste,2,M,71,60 - 64 anos,144,Nordeste,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004202,2004202
2004301,Angra do Heroísmo,2,M,71,60 - 64 anos,1202,Angra do Heroísmo,Açores,Região Autónoma dos Açores,USI Terceira,Região Autónoma dos Açores,Região Autónoma dos Açores,2004301,2004301
16J0906,Gouveia,2,M,72,65 - 69 anos,479,Gouveia,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670906,16J0906
1701504,Barreiro,2,M,72,65 - 69 anos,2958,Barreiro,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arco Ribeirinho,Continente,Área Metropolitana de Lisboa,1721504,1701504
1701105,Cascais,2,M,81,70 - 74 anos,6806,Cascais,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Cascais,Continente,Área Metropolitana de Lisboa,1711105,1701105
1701106,Lisboa,2,M,81,70 - 74 anos,19305,Lisboa,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Lisboa Norte + Lisboa Central,Continente,Área Metropolitana de Lisboa,1711106,1701106
1701109,Mafra,2,M,81,70 - 74 anos,1855,Mafra,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Oeste Sul,Continente,Área Metropolitana de Lisboa,1711109,1701109
16E0611,Oliveira do Hospital,2,M,62,55 - 59 anos,856,Oliveira do Hospital,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640611,16E0611
2004601,Lajes do Pico,2,M,71,60 - 64 anos,130,Lajes do Pico,Açores,Região Autónoma dos Açores,USI Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,2004601,2004601
2004802,Santa Cruz das Flores,2,M,71,60 - 64 anos,72,Santa Cruz das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004802,2004802
11E0410,Vila Flor,1,H,22,15 - 19 anos,139,Vila Flor,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1170410,11E0410
1500801,Albufeira,1,H,22,15 - 19 anos,1148,Albufeira,Algarve,Algarve,ACeS Central,Continente,Algarve,1500801,1500801
1851409,Coruche,1,H,31,20 - 24 anos,393,Coruche,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851409,1851409
16H0511,Vila Velha de Ródão,1,H,72,65 - 69 anos,89,Vila Velha de Ródão,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690511,16H0511
16I0510,Vila de Rei,1,H,72,65 - 69 anos,85,Vila de Rei,Centro,Médio Tejo,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660510,16I0510
16I1402,Alcanena,1,H,72,65 - 69 anos,427,Alcanena,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1402,16I1402
16B1006,Caldas da Rainha,2,M,,Total,27702,Caldas da Rainha,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1006,16B1006
16B1011,Nazaré,2,M,,Total,7590,Nazaré,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1011,16B1011
16B1102,Arruda dos Vinhos,2,M,,Total,8170,Arruda dos Vinhos,Lisboa e Vale do Tejo,Oeste,ACeS Estuário do Tejo,Continente,Centro,16B1102,16B1102
1851405,Benavente,1,H,11,0 - 4 anos,654,Benavente,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851405,1851405
1861214,Portalegre,1,H,11,0 - 4 anos,418,Portalegre,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821214,1861214
1870713,Viana do Alentejo,1,H,11,0 - 4 anos,116,Viana do Alentejo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830713,1870713
2004101,Vila do Porto,1,H,11,0 - 4 anos,124,Vila do Porto,Açores,Região Autónoma dos Açores,USI Santa Maria,Região Autónoma dos Açores,Região Autónoma dos Açores,2004101,2004101
2004901,Corvo,1,H,11,0 - 4 anos,6,Corvo,Açores,Região Autónoma dos Açores,USI Corvo,Região Autónoma dos Açores,Região Autónoma dos Açores,2004901,2004901
1120313,Vila Verde,1,H,12,5 - 9 anos,989,Vila Verde,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120313,1120313
1191705,Mondim de Basto,1,H,12,5 - 9 anos,122,Mondim de Basto,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1151705,1191705
11A0109,Santa Maria da Feira,1,H,12,5 - 9 anos,2849,Santa Maria da Feira,Norte,Área Metropolitana do Porto,ACeS Feira/Arouca,Continente,Norte,1160109,11A0109
16I1420,Vila Nova da Barquinha,1,H,12,5 - 9 anos,155,Vila Nova da Barquinha,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1420,16I1420
1120313,Vila Verde,2,M,11,0 - 4 anos,897,Vila Verde,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120313,1120313
11D0403,Carrazeda de Ansiães,2,M,12,5 - 9 anos,78,Carrazeda de Ansiães,Norte,Douro,ULS Nordeste,Continente,Norte,1170403,11D0403
11D0404,Freixo de Espada à Cinta,2,M,12,5 - 9 anos,59,Freixo de Espada à Cinta,Norte,Douro,ULS Nordeste,Continente,Norte,1170404,11D0404
11D1710,Sabrosa,2,M,12,5 - 9 anos,88,Sabrosa,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171710,11D1710
3003102,Câmara de Lobos,1,H,82,75 - 79 anos,300,Câmara de Lobos,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003102,3003102
3003103,Funchal,1,H,82,75 - 79 anos,1394,Funchal,Madeira,Região Autónoma da Madeira,ACeS Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,3003103,3003103
3003104,Machico,1,H,82,75 - 79 anos,244,Machico,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003104,3003104
11A1304,Gondomar,1,H,92,85 e mais anos,1095,Gondomar,Norte,Área Metropolitana do Porto,ACeS Gondomar,Continente,Norte,1141304,11A1304
11A1310,Paredes,2,M,11,0 - 4 anos,1645,Paredes,Norte,Área Metropolitana do Porto,ACeS Vale do Sousa Sul,Continente,Norte,1151310,11A1310
11A1317,Vila Nova de Gaia,2,M,11,0 - 4 anos,6045,Vila Nova de Gaia,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1141317,11A1317
16G1824,Vouzela,1,H,,Total,4545,Vouzela,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651824,16G1824
16H0505,Idanha-a-Nova,1,H,,Total,3756,Idanha-a-Nova,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690505,16H0505
16I1408,Constância,1,H,,Total,1861,Constância,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1408,16I1408
16I1411,Ferreira do Zêzere,1,H,,Total,3744,Ferreira do Zêzere,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1411,16I1411
16I1419,Torres Novas,1,H,,Total,16673,Torres Novas,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1419,16I1419
16J0501,Belmonte,1,H,,Total,3032,Belmonte,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0501,16J0501
1840213,Serpa,1,H,52,45 - 49 anos,470,Serpa,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840213,1840213
1861205,Castelo de Vide,1,H,61,50 - 54 anos,109,Castelo de Vide,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821205,1861205
1861210,Marvão,1,H,61,50 - 54 anos,111,Marvão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821210,1861210
1861213,Ponte de Sor,1,H,61,50 - 54 anos,522,Ponte de Sor,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821213,1861213
1861214,Portalegre,1,H,61,50 - 54 anos,692,Portalegre,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821214,1861214
1870704,Estremoz,1,H,61,50 - 54 anos,469,Estremoz,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830704,1870704
16J0910,Pinhel,1,H,42,35 - 39 anos,214,Pinhel,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680910,16J0910
1840203,Alvito,1,H,51,40 - 44 anos,95,Alvito,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840203,1840203
1840209,Mértola,1,H,51,40 - 44 anos,179,Mértola,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840209,1840209
1851405,Benavente,1,H,52,45 - 49 anos,1213,Benavente,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851405,1851405
1851412,Golegã,1,H,52,45 - 49 anos,179,Golegã,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851412,1851412
1861207,Elvas,1,H,52,45 - 49 anos,709,Elvas,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821207,1861207
1861209,Gavião,1,H,52,45 - 49 anos,141,Gavião,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821209,1861209
16G1802,Carregal do Sal,1,H,61,50 - 54 anos,285,Carregal do Sal,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651802,16G1802
16G1809,Nelas,1,H,61,50 - 54 anos,388,Nelas,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651809,16G1809
11A0107,Espinho,1,H,72,65 - 69 anos,979,Espinho,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1140107,11A0107
1861201,Alter do Chão,1,H,72,65 - 69 anos,97,Alter do Chão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821201,1861201
1861207,Elvas,1,H,72,65 - 69 anos,524,Elvas,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821207,1861207
2004204,Povoação,1,H,81,70 - 74 anos,90,Povoação,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004204,2004204
2004501,Calheta,1,H,81,70 - 74 anos,61,Calheta [R.A. Açores],Açores,Região Autónoma dos Açores,USI São Jorge,Região Autónoma dos Açores,Região Autónoma dos Açores,2004501,2004501
2004603,São Roque do Pico,1,H,81,70 - 74 anos,81,São Roque do Pico,Açores,Região Autónoma dos Açores,USI Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,2004603,2004603
2004701,Horta,1,H,81,70 - 74 anos,284,Horta,Açores,Região Autónoma dos Açores,USI Faial,Região Autónoma dos Açores,Região Autónoma dos Açores,2004701,2004701
3003101,Calheta,1,H,81,70 - 74 anos,178,Calheta [R.A. Madeira],Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003101,3003101
1500815,Vila do Bispo,1,H,31,20 - 24 anos,122,Vila do Bispo,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500815,1500815
16B1102,Arruda dos Vinhos,1,H,31,20 - 24 anos,580,Arruda dos Vinhos,Lisboa e Vale do Tejo,Oeste,ACeS Estuário do Tejo,Continente,Centro,16B1102,16B1102
11D1701,Alijó,1,H,41,30 - 34 anos,292,Alijó,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171701,11D1701
11D1704,Mesão Frio,1,H,41,30 - 34 anos,95,Mesão Frio,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171704,11D1704
1861210,Marvão,1,H,21,10 - 14 anos,38,Marvão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821210,1861210
1870710,Redondo,1,H,21,10 - 14 anos,133,Redondo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830710,1870710
1870714,Vila Viçosa,1,H,21,10 - 14 anos,164,Vila Viçosa,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830714,1870714
2004101,Vila do Porto,1,H,21,10 - 14 anos,135,Vila do Porto,Açores,Região Autónoma dos Açores,USI Santa Maria,Região Autónoma dos Açores,Região Autónoma dos Açores,2004101,2004101
16D0112,Murtosa,1,H,31,20 - 24 anos,312,Murtosa,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610112,16D0112
16D0115,Ovar,2,M,31,20 - 24 anos,1578,Ovar,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610115,16D0115
16E0601,Arganil,2,M,31,20 - 24 anos,271,Arganil,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640601,16E0601
11A1312,Porto,2,M,32,25 - 29 anos,4940,Porto,Norte,Área Metropolitana do Porto,ACeS Porto Ocidental e Porto Oriental,Continente,Norte,1141312,11A1312
1861204,Campo Maior,2,M,12,5 - 9 anos,212,Campo Maior,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821204,1861204
1861211,Monforte,2,M,12,5 - 9 anos,67,Monforte,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821211,1861211
2004801,Lajes das Flores,2,M,21,10 - 14 anos,31,Lajes das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004801,2004801
1500813,Silves,2,M,22,15 - 19 anos,862,Silves,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500813,1500813
16B1011,Nazaré,2,M,22,15 - 19 anos,309,Nazaré,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1011,16B1011
16B1014,Peniche,2,M,22,15 - 19 anos,678,Peniche,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1014,16B1014
11D0404,Freixo de Espada à Cinta,2,M,32,25 - 29 anos,101,Freixo de Espada à Cinta,Norte,Douro,ULS Nordeste,Continente,Norte,1170404,11D0404
11D1704,Mesão Frio,2,M,32,25 - 29 anos,138,Mesão Frio,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171704,11D1704
11D1710,Sabrosa,2,M,32,25 - 29 anos,153,Sabrosa,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171710,11D1710
11D1711,Santa Marta de Penaguião,2,M,32,25 - 29 anos,161,Santa Marta de Penaguião,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171711,11D1711
11D1818,Sernancelhe,2,M,32,25 - 29 anos,199,Sernancelhe,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171818,11D1818
2004101,Vila do Porto,2,M,12,5 - 9 anos,119,Vila do Porto,Açores,Região Autónoma dos Açores,USI Santa Maria,Região Autónoma dos Açores,Região Autónoma dos Açores,2004101,2004101
3003103,Funchal,2,M,21,10 - 14 anos,2303,Funchal,Madeira,Região Autónoma da Madeira,ACeS Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,3003103,3003103
1190312,Vila Nova de Famalicão,2,M,62,55 - 59 anos,5397,Vila Nova de Famalicão,Norte,Ave,ACeS Famalicão,Continente,Norte,1130312,1190312
1191705,Mondim de Basto,2,M,62,55 - 59 anos,290,Mondim de Basto,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1151705,1191705
11A0113,Oliveira de Azeméis,2,M,62,55 - 59 anos,2938,Oliveira de Azeméis,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160113,11A0113
11A1313,Póvoa de Varzim,2,M,62,55 - 59 anos,2616,Póvoa de Varzim,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141313,11A1313
16I1418,Tomar,2,M,71,60 - 64 anos,1436,Tomar,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1418,16I1418
16J0905,Fornos de Algodres,2,M,71,60 - 64 anos,165,Fornos de Algodres,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670905,16J0905
16J0906,Gouveia,2,M,71,60 - 64 anos,547,Gouveia,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670906,16J0906
187,Alentejo Central,2,M,72,65 - 69 anos,5186,Alentejo Central,,,,,,,
300,Região Autónoma da Madeira,2,M,72,65 - 69 anos,7761,Região Autónoma da Madeira,,,,,,,
16B,Oeste,2,M,51,40 - 44 anos,14330,Oeste,,,,,,,
187,Alentejo Central,2,M,51,40 - 44 anos,5599,Alentejo Central,,,,,,,
300,Região Autónoma da Madeira,2,M,51,40 - 44 anos,10488,Região Autónoma da Madeira,,,,,,,
150,Algarve,2,M,52,45 - 49 anos,18226,Algarve,,,,,,,
16E,Região de Coimbra,2,M,52,45 - 49 anos,17302,Região de Coimbra,,,,,,,
16H,Beira Baixa,2,M,52,45 - 49 anos,2861,Beira Baixa,,,,,,,
16G,Viseu Dão Lafões,2,M,61,50 - 54 anos,9092,Viseu Dão Lafões,,,,,,,
16J,Beiras e Serra da Estrela,2,M,61,50 - 54 anos,7872,Beiras e Serra da Estrela,,,,,,,
112,Cávado,2,M,62,55 - 59 anos,16499,Cávado,,,,,,,
119,Ave,2,M,62,55 - 59 anos,17535,Ave,,,,,,,
16E,Região de Coimbra,2,M,62,55 - 59 anos,17439,Região de Coimbra,,,,,,,
