geocod.x,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor,municip,ars,nuts3,aces2,nuts1,nuts2,cod_geo_nuts2002,geocod.y
119,Ave,1,H,61,50 - 54 anos,16448,Ave,,,,,,,
150,Algarve,1,H,61,50 - 54 anos,14442,Algarve,,,,,,,
184,Baixo Alentejo,1,H,61,50 - 54 anos,4454,Baixo Alentejo,,,,,,,
200,Região Autónoma dos Açores,1,H,61,50 - 54 anos,8615,Região Autónoma dos Açores,,,,,,,
16J,Beiras e Serra da Estrela,1,H,62,55 - 59 anos,8492,Beiras e Serra da Estrela,,,,,,,
185,Lezíria do Tejo,1,H,62,55 - 59 anos,7722,Lezíria do Tejo,,,,,,,
111,Alto Minho,1,H,72,65 - 69 anos,5885,Alto Minho,,,,,,,
11B,Alto Tâmega,1,H,72,65 - 69 anos,2769,Alto Tâmega,,,,,,,
11E,Terras de Trás-os-Montes,1,H,72,65 - 69 anos,3340,Terras de Trás-os-Montes,,,,,,,
16G,Viseu Dão Lafões,1,H,72,65 - 69 anos,7105,Viseu Dão Lafões,,,,,,,
186,Alto Alentejo,1,H,72,65 - 69 anos,2894,Alto Alentejo,,,,,,,
1851412,Golegã,1,H,12,5 - 9 anos,106,Golegã,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851412,1851412
1870701,Alandroal,1,H,12,5 - 9 anos,107,Alandroal,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830701,1870701
2004204,Povoação,1,H,12,5 - 9 anos,138,Povoação,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004204,2004204
3003104,Machico,1,H,12,5 - 9 anos,445,Machico,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003104,3003104
1111603,Melgaço,1,H,21,10 - 14 anos,144,Melgaço,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111603,1111603
11E0411,Vimioso,1,H,61,50 - 54 anos,135,Vimioso,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180411,11E0411
1500805,Faro,1,H,61,50 - 54 anos,1946,Faro,Algarve,Algarve,ACeS Central,Continente,Algarve,1500805,1500805
1500812,São Brás de Alportel,1,H,61,50 - 54 anos,350,São Brás de Alportel,Algarve,Algarve,ACeS Central,Continente,Algarve,1500812,1500812
1500815,Vila do Bispo,1,H,61,50 - 54 anos,188,Vila do Bispo,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500815,1500815
16B1005,Bombarral,1,H,61,50 - 54 anos,454,Bombarral,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1005,16B1005
16B1112,Sobral de Monte Agraço,1,H,61,50 - 54 anos,321,Sobral de Monte Agraço,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1112,16B1112
16D0112,Murtosa,1,H,61,50 - 54 anos,354,Murtosa,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610112,16D0112
16E0111,Mealhada,1,H,61,50 - 54 anos,744,Mealhada,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1610111,16E0111
16E0602,Cantanhede,1,H,61,50 - 54 anos,1158,Cantanhede,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620602,16E0602
16E0608,Mira,1,H,61,50 - 54 anos,387,Mira,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620608,16E0608
16F1007,Castanheira de Pêra,1,H,61,50 - 54 anos,112,Castanheira de Pêra,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641007,16F1007
16F1008,Figueiró dos Vinhos,1,H,61,50 - 54 anos,210,Figueiró dos Vinhos,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641008,16F1008
2004302,Vila da Praia da Vitória,2,M,22,15 - 19 anos,687,Vila da Praia da Vitória,Açores,Região Autónoma dos Açores,USI Terceira,Região Autónoma dos Açores,Região Autónoma dos Açores,2004302,2004302
2004502,Velas,2,M,22,15 - 19 anos,145,Velas,Açores,Região Autónoma dos Açores,USI São Jorge,Região Autónoma dos Açores,Região Autónoma dos Açores,2004502,2004502
2004603,São Roque do Pico,2,M,22,15 - 19 anos,85,São Roque do Pico,Açores,Região Autónoma dos Açores,USI Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,2004603,2004603
3003102,Câmara de Lobos,2,M,22,15 - 19 anos,1346,Câmara de Lobos,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003102,3003102
1111605,Paredes de Coura,2,M,31,20 - 24 anos,191,Paredes de Coura,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111605,1111605
1111607,Ponte de Lima,2,M,31,20 - 24 anos,1299,Ponte de Lima,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111607,1111607
1120310,Terras de Bouro,2,M,31,20 - 24 anos,195,Terras de Bouro,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120310,1120310
1190309,Póvoa de Lanhoso,2,M,31,20 - 24 anos,680,Póvoa de Lanhoso,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130309,1190309
1190314,Vizela,2,M,31,20 - 24 anos,768,Vizela,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130314,1190314
11A0109,Santa Maria da Feira,2,M,31,20 - 24 anos,3820,Santa Maria da Feira,Norte,Área Metropolitana do Porto,ACeS Feira/Arouca,Continente,Norte,1160109,11A0109
11A0116,São João da Madeira,2,M,31,20 - 24 anos,602,São João da Madeira,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160116,11A0116
11A1304,Gondomar,2,M,31,20 - 24 anos,4477,Gondomar,Norte,Área Metropolitana do Porto,ACeS Gondomar,Continente,Norte,1141304,11A1304
11B1706,Montalegre,2,M,31,20 - 24 anos,245,Montalegre,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181706,11B1706
11B1709,Ribeira de Pena,2,M,31,20 - 24 anos,160,Ribeira de Pena,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1151709,11B1709
11B1712,Valpaços,2,M,31,20 - 24 anos,398,Valpaços,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181712,11B1712
11B1713,Vila Pouca de Aguiar,2,M,31,20 - 24 anos,354,Vila Pouca de Aguiar,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181713,11B1713
11C0106,Castelo de Paiva,2,M,31,20 - 24 anos,504,Castelo de Paiva,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1150106,11C0106
11C1813,Resende,2,M,31,20 - 24 anos,290,Resende,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151813,11C1813
11D0409,Torre de Moncorvo,2,M,31,20 - 24 anos,165,Torre de Moncorvo,Norte,Douro,ULS Nordeste,Continente,Norte,1170409,11D0409
11D1707,Murça,2,M,31,20 - 24 anos,154,Murça,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1181707,11D1707
11D1818,Sernancelhe,2,M,31,20 - 24 anos,185,Sernancelhe,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171818,11D1818
11D1819,Tabuaço,2,M,31,20 - 24 anos,193,Tabuaço,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171819,11D1819
1500804,Castro Marim,2,M,31,20 - 24 anos,147,Castro Marim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500804,1500804
1500808,Loulé,2,M,31,20 - 24 anos,1685,Loulé,Algarve,Algarve,ACeS Central,Continente,Algarve,1500808,1500808
1500810,Olhão,2,M,31,20 - 24 anos,1263,Olhão,Algarve,Algarve,ACeS Central,Continente,Algarve,1500810,1500810
1500814,Tavira,2,M,31,20 - 24 anos,630,Tavira,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500814,1500814
16B1104,Cadaval,2,M,31,20 - 24 anos,332,Cadaval,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1104,16B1104
16D0101,Águeda,2,M,31,20 - 24 anos,1208,Águeda,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610101,16D0101
16D0103,Anadia,2,M,31,20 - 24 anos,672,Anadia,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610103,16D0103
16D0114,Oliveira do Bairro,2,M,31,20 - 24 anos,623,Oliveira do Bairro,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610114,16D0114
16E0602,Cantanhede,2,M,31,20 - 24 anos,817,Cantanhede,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620602,16E0602
16E0612,Pampilhosa da Serra,2,M,31,20 - 24 anos,87,Pampilhosa da Serra,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640612,16E0612
16E0617,Vila Nova de Poiares,2,M,31,20 - 24 anos,163,Vila Nova de Poiares,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640617,16E0617
16F1003,Ansião,2,M,31,20 - 24 anos,336,Ansião,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641003,16F1003
16F1007,Castanheira de Pêra,2,M,31,20 - 24 anos,52,Castanheira de Pêra,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641007,16F1007
16G1823,Viseu,2,M,31,20 - 24 anos,2687,Viseu,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651823,16G1823
16I1402,Alcanena,2,M,31,20 - 24 anos,329,Alcanena,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1402,16I1402
1111601,Arcos de Valdevez,2,M,12,5 - 9 anos,360,Arcos de Valdevez,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111601,1111601
1111606,Ponte da Barca,2,M,12,5 - 9 anos,204,Ponte da Barca,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111606,1111606
1120310,Terras de Bouro,2,M,12,5 - 9 anos,114,Terras de Bouro,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120310,1120310
1190314,Vizela,2,M,12,5 - 9 anos,527,Vizela,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130314,1190314
1111602,Caminha,1,H,82,75 - 79 anos,288,Caminha,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111602,1111602
1111603,Melgaço,1,H,82,75 - 79 anos,278,Melgaço,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111603,1111603
1120303,Braga,1,H,82,75 - 79 anos,2155,Braga,Norte,Cávado,ACeS Braga,Continente,Norte,1120303,1120303
11A0116,São João da Madeira,1,H,82,75 - 79 anos,322,São João da Madeira,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160116,11A0116
11A1316,Vila do Conde,1,H,82,75 - 79 anos,1094,Vila do Conde,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141316,11A1316
11B1713,Vila Pouca de Aguiar,1,H,82,75 - 79 anos,318,Vila Pouca de Aguiar,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181713,11B1713
11D1710,Sabrosa,1,H,82,75 - 79 anos,140,Sabrosa,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171710,11D1710
11D1815,São João da Pesqueira,1,H,82,75 - 79 anos,154,São João da Pesqueira,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171815,11D1815
1500811,Portimão,1,H,82,75 - 79 anos,889,Portimão,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500811,1500811
16B1001,Alcobaça,1,H,82,75 - 79 anos,1117,Alcobaça,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1001,16B1001
16B1005,Bombarral,1,H,82,75 - 79 anos,257,Bombarral,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1005,16B1005
16D0102,Albergaria-a-Velha,1,H,82,75 - 79 anos,379,Albergaria-a-Velha,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610102,16D0102
16D0118,Vagos,1,H,82,75 - 79 anos,409,Vagos,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610118,16D0118
16E0603,Coimbra,1,H,82,75 - 79 anos,2560,Coimbra,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620603,16E0603
16E0612,Pampilhosa da Serra,1,H,82,75 - 79 anos,156,Pampilhosa da Serra,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640612,16E0612
16E0615,Soure,1,H,82,75 - 79 anos,451,Soure,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620615,16E0615
16F1008,Figueiró dos Vinhos,1,H,82,75 - 79 anos,131,Figueiró dos Vinhos,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641008,16F1008
16F1009,Leiria,1,H,82,75 - 79 anos,2171,Leiria,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631009,16F1009
16G1806,Mangualde,1,H,82,75 - 79 anos,426,Mangualde,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651806,16G1806
16G1814,Santa Comba Dão,1,H,82,75 - 79 anos,279,Santa Comba Dão,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651814,16G1814
1861206,Crato,1,H,51,40 - 44 anos,100,Crato,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821206,1861206
1870709,Portel,1,H,51,40 - 44 anos,211,Portel,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830709,1870709
1870712,Vendas Novas,1,H,51,40 - 44 anos,434,Vendas Novas,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830712,1870712
2004401,Santa Cruz da Graciosa,1,H,51,40 - 44 anos,159,Santa Cruz da Graciosa,Açores,Região Autónoma dos Açores,USI Graciosa,Região Autónoma dos Açores,Região Autónoma dos Açores,2004401,2004401
3003110,São Vicente,1,H,51,40 - 44 anos,166,São Vicente,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003110,3003110
1111609,Viana do Castelo,1,H,52,45 - 49 anos,2961,Viana do Castelo,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111609,1111609
11A1306,Maia,1,H,52,45 - 49 anos,5140,Maia,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141306,11A1306
11B1702,Boticas,1,H,52,45 - 49 anos,174,Boticas,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181702,11B1702
11C1311,Penafiel,1,H,52,45 - 49 anos,2762,Penafiel,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1151311,11C1311
11D1805,Lamego,1,H,52,45 - 49 anos,924,Lamego,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171805,11D1805
200,Região Autónoma dos Açores,2,M,,Total,125414,Região Autónoma dos Açores,,,,,,,
1111604,Monção,1,H,11,0 - 4 anos,267,Monção,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111604,1111604
1111607,Ponte de Lima,1,H,11,0 - 4 anos,792,Ponte de Lima,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111607,1111607
1120310,Terras de Bouro,1,H,11,0 - 4 anos,95,Terras de Bouro,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120310,1120310
1190311,Vieira do Minho,1,H,11,0 - 4 anos,204,Vieira do Minho,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130311,1190311
11A0116,São João da Madeira,1,H,11,0 - 4 anos,389,São João da Madeira,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160116,11A0116
11C1301,Amarante,1,H,11,0 - 4 anos,1021,Amarante,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151301,11C1301
11C1303,Felgueiras,1,H,11,0 - 4 anos,1139,Felgueiras,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151303,11C1303
16G1822,Vila Nova de Paiva,1,H,61,50 - 54 anos,197,Vila Nova de Paiva,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651822,16G1822
16I1410,Entroncamento,1,H,61,50 - 54 anos,712,Entroncamento,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1410,16I1410
16J0913,Trancoso,1,H,61,50 - 54 anos,325,Trancoso,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680913,16J0913
1701502,Alcochete,1,H,61,50 - 54 anos,583,Alcochete,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arco Ribeirinho,Continente,Área Metropolitana de Lisboa,1721502,1701502
1701508,Palmela,1,H,61,50 - 54 anos,1970,Palmela,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arrábida,Continente,Área Metropolitana de Lisboa,1721508,1701508
1811505,Grândola,1,H,61,50 - 54 anos,570,Grândola,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811505,1811505
1840202,Almodôvar,1,H,61,50 - 54 anos,220,Almodôvar,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840202,1840202
1840203,Alvito,1,H,61,50 - 54 anos,75,Alvito,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840203,1840203
1840204,Barrancos,1,H,61,50 - 54 anos,75,Barrancos,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840204,1840204
1840206,Castro Verde,1,H,61,50 - 54 anos,279,Castro Verde,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840206,1840206
1851406,Cartaxo,1,H,61,50 - 54 anos,831,Cartaxo,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851406,1851406
2004801,Lajes das Flores,2,M,81,70 - 74 anos,28,Lajes das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004801,2004801
3003103,Funchal,2,M,81,70 - 74 anos,2674,Funchal,Madeira,Região Autónoma da Madeira,ACeS Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,3003103,3003103
3003110,São Vicente,2,M,81,70 - 74 anos,181,São Vicente,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003110,3003110
1111602,Caminha,2,M,82,75 - 79 anos,483,Caminha,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111602,1111602
1190309,Póvoa de Lanhoso,2,M,82,75 - 79 anos,484,Póvoa de Lanhoso,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130309,1190309
1190312,Vila Nova de Famalicão,2,M,82,75 - 79 anos,2419,Vila Nova de Famalicão,Norte,Ave,ACeS Famalicão,Continente,Norte,1130312,1190312
11A0107,Espinho,2,M,82,75 - 79 anos,813,Espinho,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1140107,11A0107
1851412,Golegã,1,H,61,50 - 54 anos,170,Golegã,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851412,1851412
1861201,Alter do Chão,1,H,61,50 - 54 anos,114,Alter do Chão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821201,1861201
1861211,Monforte,1,H,61,50 - 54 anos,112,Monforte,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821211,1861211
1870702,Arraiolos,1,H,61,50 - 54 anos,279,Arraiolos,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830702,1870702
1870708,Mourão,1,H,61,50 - 54 anos,129,Mourão,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830708,1870708
1870709,Portel,1,H,61,50 - 54 anos,250,Portel,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830709,1870709
1870710,Redondo,1,H,61,50 - 54 anos,242,Redondo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830710,1870710
2004801,Lajes das Flores,1,H,61,50 - 54 anos,82,Lajes das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004801,2004801
3003103,Funchal,1,H,61,50 - 54 anos,4008,Funchal,Madeira,Região Autónoma da Madeira,ACeS Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,3003103,3003103
1111602,Caminha,1,H,62,55 - 59 anos,584,Caminha,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111602,1111602
1111609,Viana do Castelo,1,H,62,55 - 59 anos,3070,Viana do Castelo,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111609,1111609
1120303,Braga,1,H,62,55 - 59 anos,5842,Braga,Norte,Cávado,ACeS Braga,Continente,Norte,1120303,1120303
1190304,Cabeceiras de Basto,1,H,62,55 - 59 anos,556,Cabeceiras de Basto,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1150304,1190304
11A1310,Paredes,1,H,62,55 - 59 anos,2770,Paredes,Norte,Área Metropolitana do Porto,ACeS Vale do Sousa Sul,Continente,Norte,1151310,11A1310
11A1314,Santo Tirso,1,H,62,55 - 59 anos,2376,Santo Tirso,Norte,Área Metropolitana do Porto,ACeS Santo Tirso/Trofa,Continente,Norte,1131314,11A1314
11A1317,Vila Nova de Gaia,1,H,62,55 - 59 anos,9840,Vila Nova de Gaia,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1141317,11A1317
11C1301,Amarante,1,H,62,55 - 59 anos,1972,Amarante,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151301,11C1301
16I1411,Ferreira do Zêzere,2,M,31,20 - 24 anos,208,Ferreira do Zêzere,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1411,16I1411
16I1418,Tomar,2,M,31,20 - 24 anos,975,Tomar,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1418,16I1418
16J0912,Seia,2,M,31,20 - 24 anos,564,Seia,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670912,16J0912
1701503,Almada,2,M,31,20 - 24 anos,4164,Almada,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Almada/Seixal,Continente,Área Metropolitana de Lisboa,1721503,1701503
1810211,Odemira,2,M,31,20 - 24 anos,523,Odemira,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1810211,1810211
1811509,Santiago do Cacém,2,M,31,20 - 24 anos,635,Santiago do Cacém,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811509,1811509
1840206,Castro Verde,2,M,31,20 - 24 anos,205,Castro Verde,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840206,1840206
1840212,Ourique,2,M,31,20 - 24 anos,92,Ourique,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840212,1840212
16H0511,Vila Velha de Ródão,1,H,82,75 - 79 anos,122,Vila Velha de Ródão,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690511,16H0511
16I0509,Sertã,1,H,82,75 - 79 anos,350,Sertã,Centro,Médio Tejo,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660509,16I0509
16I1402,Alcanena,1,H,82,75 - 79 anos,275,Alcanena,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1402,16I1402
16I1410,Entroncamento,1,H,82,75 - 79 anos,405,Entroncamento,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1410,16I1410
16J0908,Manteigas,1,H,82,75 - 79 anos,81,Manteigas,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680908,16J0908
1701106,Lisboa,1,H,82,75 - 79 anos,10422,Lisboa,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Lisboa Norte + Lisboa Central,Continente,Área Metropolitana de Lisboa,1711106,1701106
1701114,Vila Franca de Xira,1,H,82,75 - 79 anos,1835,Vila Franca de Xira,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Estuário do Tejo,Continente,Área Metropolitana de Lisboa,1711114,1701114
1810211,Odemira,1,H,82,75 - 79 anos,714,Odemira,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1810211,1810211
1811505,Grândola,1,H,82,75 - 79 anos,359,Grândola,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811505,1811505
1840206,Castro Verde,1,H,82,75 - 79 anos,158,Castro Verde,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840206,1840206
1851103,Azambuja,1,H,82,75 - 79 anos,497,Azambuja,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851103,1851103
1851403,Almeirim,1,H,82,75 - 79 anos,469,Almeirim,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851403,1851403
1851406,Cartaxo,1,H,82,75 - 79 anos,509,Cartaxo,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851406,1851406
1861201,Alter do Chão,1,H,82,75 - 79 anos,94,Alter do Chão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821201,1861201
1861212,Nisa,1,H,82,75 - 79 anos,221,Nisa,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821212,1861212
1861215,Sousel,1,H,82,75 - 79 anos,147,Sousel,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1831215,1861215
1870706,Montemor-o-Novo,1,H,82,75 - 79 anos,399,Montemor-o-Novo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830706,1870706
1870714,Vila Viçosa,1,H,82,75 - 79 anos,180,Vila Viçosa,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830714,1870714
2004205,Ribeira Grande,1,H,82,75 - 79 anos,206,Ribeira Grande,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004205,2004205
2004206,Vila Franca do Campo,1,H,82,75 - 79 anos,115,Vila Franca do Campo,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004206,2004206
2004602,Madalena,1,H,82,75 - 79 anos,97,Madalena,Açores,Região Autónoma dos Açores,USI Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,2004602,2004602
2004701,Horta,1,H,82,75 - 79 anos,195,Horta,Açores,Região Autónoma dos Açores,USI Faial,Região Autónoma dos Açores,Região Autónoma dos Açores,2004701,2004701
