geocod.x,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor,municip,ars,nuts3,aces2,nuts1,nuts2,cod_geo_nuts2002,geocod.y
16F1009,Leiria,1,H,81,70 - 74 anos,2801,Leiria,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631009,16F1009
16D0112,Murtosa,1,H,81,70 - 74 anos,199,Murtosa,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610112,16D0112
16D0108,Estarreja,1,H,81,70 - 74 anos,577,Estarreja,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610108,16D0108
16B1112,Sobral de Monte Agraço,1,H,81,70 - 74 anos,223,Sobral de Monte Agraço,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1112,16B1112
1500816,Vila Real de Santo António,1,H,81,70 - 74 anos,498,Vila Real de Santo António,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500816,1500816
1500806,Lagoa,1,H,81,70 - 74 anos,536,Lagoa,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500806,1500806
11D1818,Sernancelhe,1,H,81,70 - 74 anos,134,Sernancelhe,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171818,11D1818
11D1807,Moimenta da Beira,1,H,81,70 - 74 anos,238,Moimenta da Beira,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171807,11D1807
11D1708,Peso da Régua,1,H,81,70 - 74 anos,351,Peso da Régua,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171708,11D1708
11D1701,Alijó,1,H,81,70 - 74 anos,308,Alijó,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171701,11D1701
11D0404,Freixo de Espada à Cinta,1,H,81,70 - 74 anos,87,Freixo de Espada à Cinta,Norte,Douro,ULS Nordeste,Continente,Norte,1170404,11D0404
11C1311,Penafiel,1,H,81,70 - 74 anos,1223,Penafiel,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1151311,11C1311
11C0106,Castelo de Paiva,1,H,81,70 - 74 anos,269,Castelo de Paiva,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1150106,11C0106
11B1702,Boticas,1,H,81,70 - 74 anos,137,Boticas,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181702,11B1702
2004206,Vila Franca do Campo,2,M,92,85 e mais anos,95,Vila Franca do Campo,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004206,2004206
1870712,Vendas Novas,2,M,92,85 e mais anos,337,Vendas Novas,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830712,1870712
1861215,Sousel,2,M,92,85 e mais anos,164,Sousel,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1831215,1861215
11A1315,Valongo,1,H,81,70 - 74 anos,2016,Valongo,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141315,11A1315
11A0119,Vale de Cambra,1,H,81,70 - 74 anos,598,Vale de Cambra,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160119,11A0119
1190314,Vizela,1,H,81,70 - 74 anos,382,Vizela,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130314,1190314
1190307,Fafe,1,H,81,70 - 74 anos,1021,Fafe,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130307,1190307
16B1113,Torres Vedras,1,H,41,30 - 34 anos,2186,Torres Vedras,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1113,16B1113
16B1112,Sobral de Monte Agraço,1,H,41,30 - 34 anos,312,Sobral de Monte Agraço,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1112,16B1112
16B1101,Alenquer,1,H,41,30 - 34 anos,1293,Alenquer,Lisboa e Vale do Tejo,Oeste,ACeS Estuário do Tejo,Continente,Centro,16B1101,16B1101
11E0408,Mogadouro,1,H,41,30 - 34 anos,199,Mogadouro,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180408,11E0408
11E0402,Bragança,1,H,41,30 - 34 anos,960,Bragança,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180402,11E0402
11D1820,Tarouca,1,H,41,30 - 34 anos,213,Tarouca,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171820,11D1820
11D1710,Sabrosa,1,H,41,30 - 34 anos,155,Sabrosa,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171710,11D1710
11D1701,Alijó,1,H,41,30 - 34 anos,276,Alijó,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171701,11D1701
11B1713,Vila Pouca de Aguiar,1,H,41,30 - 34 anos,276,Vila Pouca de Aguiar,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181713,11B1713
11B1709,Ribeira de Pena,1,H,41,30 - 34 anos,156,Ribeira de Pena,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1151709,11B1709
11B1702,Boticas,1,H,41,30 - 34 anos,116,Boticas,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181702,11B1702
11A1312,Porto,1,H,41,30 - 34 anos,5216,Porto,Norte,Área Metropolitana do Porto,ACeS Porto Ocidental e Porto Oriental,Continente,Norte,1141312,11A1312
11A1306,Maia,1,H,41,30 - 34 anos,3755,Maia,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141306,11A1306
11A0113,Oliveira de Azeméis,1,H,41,30 - 34 anos,1853,Oliveira de Azeméis,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160113,11A0113
1190314,Vizela,1,H,41,30 - 34 anos,770,Vizela,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130314,1190314
1120302,Barcelos,1,H,41,30 - 34 anos,3463,Barcelos,Norte,Cávado,ACeS Barcelos/Esposende,Continente,Norte,1120302,1120302
3003107,Ribeira Brava,1,H,32,25 - 29 anos,389,Ribeira Brava,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003107,3003107
3003105,Ponta do Sol,1,H,32,25 - 29 anos,315,Ponta do Sol,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003105,3003105
3003104,Machico,1,H,32,25 - 29 anos,650,Machico,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003104,3003104
3003103,Funchal,1,H,32,25 - 29 anos,3089,Funchal,Madeira,Região Autónoma da Madeira,ACeS Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,3003103,3003103
3003101,Calheta,1,H,32,25 - 29 anos,321,Calheta [R.A. Madeira],Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003101,3003101
2004502,Velas,1,H,32,25 - 29 anos,174,Velas,Açores,Região Autónoma dos Açores,USI São Jorge,Região Autónoma dos Açores,Região Autónoma dos Açores,2004502,2004502
2004401,Santa Cruz da Graciosa,1,H,32,25 - 29 anos,142,Santa Cruz da Graciosa,Açores,Região Autónoma dos Açores,USI Graciosa,Região Autónoma dos Açores,Região Autónoma dos Açores,2004401,2004401
185,Lezíria do Tejo,1,H,72,65 - 69 anos,6845,Lezíria do Tejo,,,,,,,
16D,Região de Aveiro,1,H,72,65 - 69 anos,10246,Região de Aveiro,,,,,,,
1811513,Sines,2,M,82,75 - 79 anos,315,Sines,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811513,1811513
1701510,Seixal,2,M,82,75 - 79 anos,3466,Seixal,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Almada/Seixal,Continente,Área Metropolitana de Lisboa,1721510,1701510
16I1420,Vila Nova da Barquinha,2,M,61,50 - 54 anos,273,Vila Nova da Barquinha,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1420,16I1420
16H0502,Castelo Branco,2,M,61,50 - 54 anos,1908,Castelo Branco,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690502,16H0502
16G1824,Vouzela,2,M,61,50 - 54 anos,372,Vouzela,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651824,16G1824
16G1811,Penalva do Castelo,2,M,61,50 - 54 anos,235,Penalva do Castelo,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651811,16G1811
16E0612,Pampilhosa da Serra,2,M,61,50 - 54 anos,122,Pampilhosa da Serra,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640612,16E0612
16E0609,Miranda do Corvo,2,M,61,50 - 54 anos,544,Miranda do Corvo,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640609,16E0609
16E0605,Figueira da Foz,2,M,61,50 - 54 anos,2280,Figueira da Foz,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620605,16E0605
16E0604,Condeixa-a-Nova,2,M,61,50 - 54 anos,726,Condeixa-a-Nova,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620604,16E0604
16D0102,Albergaria-a-Velha,2,M,61,50 - 54 anos,950,Albergaria-a-Velha,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610102,16D0102
16B1108,Lourinhã,2,M,61,50 - 54 anos,836,Lourinhã,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1108,16B1108
16B1006,Caldas da Rainha,2,M,61,50 - 54 anos,2005,Caldas da Rainha,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1006,16B1006
16B1001,Alcobaça,2,M,61,50 - 54 anos,2207,Alcobaça,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1001,16B1001
1500810,Olhão,2,M,61,50 - 54 anos,1617,Olhão,Algarve,Algarve,ACeS Central,Continente,Algarve,1500810,1500810
1500803,Aljezur,2,M,61,50 - 54 anos,192,Aljezur,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500803,1500803
11D1820,Tarouca,2,M,61,50 - 54 anos,287,Tarouca,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171820,11D1820
11D1710,Sabrosa,2,M,61,50 - 54 anos,199,Sabrosa,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171710,11D1710
11D0403,Carrazeda de Ansiães,2,M,61,50 - 54 anos,158,Carrazeda de Ansiães,Norte,Douro,ULS Nordeste,Continente,Norte,1170403,11D0403
11A1312,Porto,2,M,61,50 - 54 anos,8381,Porto,Norte,Área Metropolitana do Porto,ACeS Porto Ocidental e Porto Oriental,Continente,Norte,1141312,11A1312
1190304,Cabeceiras de Basto,2,M,61,50 - 54 anos,583,Cabeceiras de Basto,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1150304,1190304
1111605,Paredes de Coura,2,M,61,50 - 54 anos,308,Paredes de Coura,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111605,1111605
3003109,Santana,2,M,52,45 - 49 anos,226,Santana,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003109,3003109
16J0912,Seia,1,H,42,35 - 39 anos,598,Seia,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670912,16J0912
16J0910,Pinhel,1,H,42,35 - 39 anos,230,Pinhel,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680910,16J0910
16J0909,Mêda,1,H,42,35 - 39 anos,116,Mêda,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680909,16J0909
16J0905,Fornos de Algodres,1,H,42,35 - 39 anos,135,Fornos de Algodres,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670905,16J0905
16I1413,Mação,1,H,42,35 - 39 anos,177,Mação,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,1661413,16I1413
16I1411,Ferreira do Zêzere,1,H,42,35 - 39 anos,252,Ferreira do Zêzere,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1411,16I1411
16H0502,Castelo Branco,1,H,42,35 - 39 anos,1664,Castelo Branco,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690502,16H0502
16G1821,Tondela,1,H,42,35 - 39 anos,684,Tondela,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651821,16G1821
16G1814,Santa Comba Dão,1,H,42,35 - 39 anos,285,Santa Comba Dão,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651814,16G1814
16F1008,Figueiró dos Vinhos,1,H,42,35 - 39 anos,102,Figueiró dos Vinhos,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641008,16F1008
16E0611,Oliveira do Hospital,1,H,42,35 - 39 anos,518,Oliveira do Hospital,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640611,16E0611
16E0604,Condeixa-a-Nova,1,H,42,35 - 39 anos,641,Condeixa-a-Nova,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620604,16E0604
16B,Oeste,2,M,91,80 - 84 anos,7312,Oeste,,,,,,,
111,Alto Minho,2,M,91,80 - 84 anos,6481,Alto Minho,,,,,,,
16F,Região de Leiria,2,M,82,75 - 79 anos,7308,Região de Leiria,,,,,,,
11E,Terras de Trás-os-Montes,2,M,82,75 - 79 anos,3604,Terras de Trás-os-Montes,,,,,,,
119,Ave,2,M,82,75 - 79 anos,7749,Ave,,,,,,,
111,Alto Minho,2,M,82,75 - 79 anos,6671,Alto Minho,,,,,,,
185,Lezíria do Tejo,2,M,81,70 - 74 anos,7440,Lezíria do Tejo,,,,,,,
16I,Médio Tejo,2,M,81,70 - 74 anos,7061,Médio Tejo,,,,,,,
16E,Região de Coimbra,2,M,81,70 - 74 anos,14231,Região de Coimbra,,,,,,,
16D,Região de Aveiro,2,M,81,70 - 74 anos,10293,Região de Aveiro,,,,,,,
187,Alentejo Central,2,M,72,65 - 69 anos,5129,Alentejo Central,,,,,,,
181,Alentejo Litoral,2,M,72,65 - 69 anos,3009,Alentejo Litoral,,,,,,,
150,Algarve,2,M,72,65 - 69 anos,13330,Algarve,,,,,,,
119,Ave,2,M,72,65 - 69 anos,12523,Ave,,,,,,,
112,Cávado,2,M,72,65 - 69 anos,11701,Cávado,,,,,,,
111,Alto Minho,2,M,72,65 - 69 anos,7798,Alto Minho,,,,,,,
11C1305,Lousada,1,H,71,60 - 64 anos,1365,Lousada,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151305,11C1305
11C1303,Felgueiras,1,H,71,60 - 64 anos,1765,Felgueiras,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151303,11C1303
11C1302,Baião,1,H,71,60 - 64 anos,570,Baião,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151302,11C1302
11A1312,Porto,1,H,71,60 - 64 anos,6857,Porto,Norte,Área Metropolitana do Porto,ACeS Porto Ocidental e Porto Oriental,Continente,Norte,1141312,11A1312
11A1308,Matosinhos,1,H,71,60 - 64 anos,5714,Matosinhos,Norte,Área Metropolitana do Porto,ULS Matosinhos,Continente,Norte,1141308,11A1308
1111610,Vila Nova de Cerveira,1,H,71,60 - 64 anos,290,Vila Nova de Cerveira,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111610,1111610
11E0412,Vinhais,1,H,31,20 - 24 anos,173,Vinhais,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180412,11E0412
11E0411,Vimioso,1,H,31,20 - 24 anos,77,Vimioso,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180411,11E0411
11A1318,Trofa,1,H,,Total,18151,Trofa,Norte,Área Metropolitana do Porto,ACeS Santo Tirso/Trofa,Continente,Norte,1131318,11A1318
11A1312,Porto,1,H,,Total,96680,Porto,Norte,Área Metropolitana do Porto,ACeS Porto Ocidental e Porto Oriental,Continente,Norte,1141312,11A1312
11A1306,Maia,1,H,,Total,65021,Maia,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141306,11A1306
11A0119,Vale de Cambra,1,H,,Total,10195,Vale de Cambra,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160119,11A0119
11A0116,São João da Madeira,1,H,,Total,10155,São João da Madeira,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160116,11A0116
11A0109,Santa Maria da Feira,1,H,,Total,66020,Santa Maria da Feira,Norte,Área Metropolitana do Porto,ACeS Feira/Arouca,Continente,Norte,1160109,11A0109
1120313,Vila Verde,1,H,,Total,22420,Vila Verde,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120313,1120313
1120303,Braga,1,H,,Total,85734,Braga,Norte,Cávado,ACeS Braga,Continente,Norte,1120303,1120303
1111604,Monção,1,H,,Total,8080,Monção,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111604,1111604
16F1015,Pombal,2,M,31,20 - 24 anos,1333,Pombal,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631015,16F1015
16F1009,Leiria,2,M,31,20 - 24 anos,3243,Leiria,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631009,16F1009
1701512,Setúbal,1,H,81,70 - 74 anos,3064,Setúbal,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arrábida,Continente,Área Metropolitana de Lisboa,1721512,1701512
1701503,Almada,1,H,81,70 - 74 anos,4400,Almada,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Almada/Seixal,Continente,Área Metropolitana de Lisboa,1721503,1701503
16J0912,Seia,1,H,81,70 - 74 anos,679,Seia,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670912,16J0912
16J0908,Manteigas,1,H,81,70 - 74 anos,102,Manteigas,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680908,16J0908
16J0503,Covilhã,1,H,81,70 - 74 anos,1270,Covilhã,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0503,16J0503
16I1419,Torres Novas,1,H,81,70 - 74 anos,868,Torres Novas,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1419,16I1419
16G1802,Carregal do Sal,1,H,81,70 - 74 anos,249,Carregal do Sal,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651802,16G1802
16G0901,Aguiar da Beira,1,H,81,70 - 74 anos,118,Aguiar da Beira,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1650901,16G0901
16F1010,Marinha Grande,1,H,81,70 - 74 anos,1003,Marinha Grande,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631010,16F1010
16F1004,Batalha,1,H,81,70 - 74 anos,333,Batalha,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631004,16F1004
16E0603,Coimbra,1,H,81,70 - 74 anos,3691,Coimbra,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620603,16E0603
16D0115,Ovar,1,H,81,70 - 74 anos,1211,Ovar,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610115,16D0115
16B1006,Caldas da Rainha,1,H,81,70 - 74 anos,1124,Caldas da Rainha,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1006,16B1006
1500813,Silves,1,H,81,70 - 74 anos,853,Silves,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500813,1500813
1500809,Monchique,1,H,81,70 - 74 anos,173,Monchique,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500809,1500809
1500803,Aljezur,1,H,81,70 - 74 anos,172,Aljezur,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500803,1500803
11D1812,Penedono,1,H,81,70 - 74 anos,42,Penedono,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171812,11D1812
11D1710,Sabrosa,1,H,81,70 - 74 anos,136,Sabrosa,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171710,11D1710
11D1704,Mesão Frio,1,H,81,70 - 74 anos,77,Mesão Frio,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171704,11D1704
3003108,Santa Cruz,2,M,92,85 e mais anos,330,Santa Cruz,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003108,3003108
3003105,Ponta do Sol,2,M,92,85 e mais anos,149,Ponta do Sol,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003105,3003105
2004501,Calheta,2,M,92,85 e mais anos,54,Calheta [R.A. Açores],Açores,Região Autónoma dos Açores,USI São Jorge,Região Autónoma dos Açores,Região Autónoma dos Açores,2004501,2004501
2004302,Vila da Praia da Vitória,2,M,92,85 e mais anos,233,Vila da Praia da Vitória,Açores,Região Autónoma dos Açores,USI Terceira,Região Autónoma dos Açores,Região Autónoma dos Açores,2004302,2004302
1870708,Mourão,2,M,92,85 e mais anos,80,Mourão,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830708,1870708
1870703,Borba,2,M,92,85 e mais anos,224,Borba,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830703,1870703
1190308,Guimarães,1,H,81,70 - 74 anos,2917,Guimarães,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130308,1190308
1111608,Valença,1,H,81,70 - 74 anos,329,Valença,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111608,1111608
16B1102,Arruda dos Vinhos,1,H,41,30 - 34 anos,406,Arruda dos Vinhos,Lisboa e Vale do Tejo,Oeste,ACeS Estuário do Tejo,Continente,Centro,16B1102,16B1102
16B1011,Nazaré,1,H,41,30 - 34 anos,325,Nazaré,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1011,16B1011
1500813,Silves,1,H,41,30 - 34 anos,1025,Silves,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500813,1500813
1500810,Olhão,1,H,41,30 - 34 anos,1200,Olhão,Algarve,Algarve,ACeS Central,Continente,Algarve,1500810,1500810
1500802,Alcoutim,1,H,41,30 - 34 anos,23,Alcoutim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500802,1500802
11D1812,Penedono,1,H,41,30 - 34 anos,62,Penedono,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171812,11D1812
11D1711,Santa Marta de Penaguião,1,H,41,30 - 34 anos,158,Santa Marta de Penaguião,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171711,11D1711
11D1708,Peso da Régua,1,H,41,30 - 34 anos,433,Peso da Régua,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171708,11D1708
11D0404,Freixo de Espada à Cinta,1,H,41,30 - 34 anos,84,Freixo de Espada à Cinta,Norte,Douro,ULS Nordeste,Continente,Norte,1170404,11D0404
11C0305,Celorico de Basto,1,H,41,30 - 34 anos,635,Celorico de Basto,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1150305,11C0305
11B1712,Valpaços,1,H,41,30 - 34 anos,312,Valpaços,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181712,11B1712
11A1316,Vila do Conde,1,H,41,30 - 34 anos,2312,Vila do Conde,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141316,11A1316
11A1314,Santo Tirso,1,H,41,30 - 34 anos,1929,Santo Tirso,Norte,Área Metropolitana do Porto,ACeS Santo Tirso/Trofa,Continente,Norte,1131314,11A1314
11A0119,Vale de Cambra,1,H,41,30 - 34 anos,517,Vale de Cambra,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160119,11A0119
11A0116,São João da Madeira,1,H,41,30 - 34 anos,667,São João da Madeira,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160116,11A0116
1190312,Vila Nova de Famalicão,1,H,41,30 - 34 anos,3812,Vila Nova de Famalicão,Norte,Ave,ACeS Famalicão,Continente,Norte,1130312,1190312
1190311,Vieira do Minho,1,H,41,30 - 34 anos,295,Vieira do Minho,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130311,1190311
1111607,Ponte de Lima,1,H,41,30 - 34 anos,1194,Ponte de Lima,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111607,1111607
1111605,Paredes de Coura,1,H,41,30 - 34 anos,244,Paredes de Coura,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111605,1111605
2004601,Lajes do Pico,1,H,32,25 - 29 anos,157,Lajes do Pico,Açores,Região Autónoma dos Açores,USI Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,2004601,2004601
2004206,Vila Franca do Campo,1,H,32,25 - 29 anos,431,Vila Franca do Campo,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004206,2004206
1870712,Vendas Novas,1,H,32,25 - 29 anos,277,Vendas Novas,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830712,1870712
1870710,Redondo,1,H,32,25 - 29 anos,140,Redondo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830710,1870710
1870707,Mora,1,H,32,25 - 29 anos,100,Mora,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1820707,1870707
1870701,Alandroal,1,H,32,25 - 29 anos,126,Alandroal,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830701,1870701
187,Alentejo Central,1,H,72,65 - 69 anos,4449,Alentejo Central,,,,,,,
1861211,Monforte,2,M,92,85 e mais anos,84,Monforte,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821211,1861211
1851414,Rio Maior,2,M,92,85 e mais anos,390,Rio Maior,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851414,1851414
1851407,Chamusca,2,M,92,85 e mais anos,366,Chamusca,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851407,1851407
1811501,Alcácer do Sal,2,M,92,85 e mais anos,369,Alcácer do Sal,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811501,1811501
1810211,Odemira,2,M,92,85 e mais anos,776,Odemira,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1810211,1810211
1701110,Oeiras,2,M,71,60 - 64 anos,6043,Oeiras,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,Lisboa Ocidental/Oeiras,Continente,Área Metropolitana de Lisboa,1711110,1701110
1701105,Cascais,2,M,71,60 - 64 anos,6947,Cascais,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Cascais,Continente,Área Metropolitana de Lisboa,1711105,1701105
